SGM_0011 SGM_5717
SGM_3784 SGM_3524
SGM_3784 SGM_6371
SGM_3784 SGM_5105
SGM_3789 SGM_3969
SGM_3789 SGM_2019
SGM_3789 SGM_6637
SGM_3789 SGM_6638
SGM_3789 SGM_5050
SGM_3790 SGM_1945
SGM_3792 SGM_3096
SGM_3792 SGM_3834
SGM_3792 SGM_3506
SGM_3792 SGM_0321
SGM_3792 SGM_4486
SGM_3792 SGM_6354
SGM_3792 SGM_4485
SGM_3794 SGM_4073
SGM_3794 SGM_4147
SGM_3794 SGM_1902
SGM_3795 SGM_3799
SGM_3795 SGM_4147
SGM_3796 SGM_3800
SGM_3796 SGM_4903
SGM_3797 SGM_3800
SGM_3797 SGM_4903
SGM_3799 SGM_3795
SGM_3799 SGM_3800
SGM_3800 SGM_3799
SGM_3800 SGM_3796
SGM_3800 SGM_3797
SGM_3801 SGM_3699
SGM_3801 SGM_4073
SGM_3801 SGM_1902
SGM_3807 SGM_5747
SGM_3807 SGM_4284
SGM_3807 SGM_5601
SGM_3808 SGM_3810
SGM_3808 SGM_4474
SGM_3809 SGM_4474
SGM_3810 SGM_5601
SGM_3810 SGM_4284
SGM_3810 SGM_3808
SGM_3824 SGM_0321
SGM_3834 SGM_3792
SGM_3834 SGM_3111
SGM_3834 SGM_1346
SGM_3834 SGM_3782
SGM_3834 SGM_3113
SGM_3880 SGM_1957
SGM_3880 SGM_2787
SGM_3880 SGM_3973
SGM_3880 SGM_3109
SGM_3881 SGM_1899
SGM_3883 SGM_4263
SGM_3892 SGM_3895
SGM_3892 SGM_3894
SGM_3892 SGM_2442
SGM_3893 SGM_3895
SGM_3893 SGM_3894
SGM_3894 SGM_3893
SGM_3894 SGM_3892
SGM_3894 SGM_4903
SGM_3895 SGM_3893
SGM_3895 SGM_3892
SGM_3908 SGM_6831
SGM_3908 SGM_2213
SGM_3908 SGM_3326
SGM_3908 SGM_2589
SGM_3908 SGM_6121
SGM_3908 SGM_2185
SGM_3908 SGM_5890
SGM_3908 SGM_5901
SGM_3908 SGM_2070
SGM_3908 SGM_5974
SGM_3908 SGM_0595
SGM_3908 SGM_4654
SGM_3908 SGM_3356
SGM_3908 SGM_5889
SGM_3908 SGM_3380
SGM_3908 SGM_4950
SGM_3908 SGM_5507
SGM_3908 SGM_6287
SGM_3908 SGM_2206
SGM_3927 SGM_2729
SGM_3927 SGM_0795
SGM_3927 SGM_3365
SGM_3927 SGM_4857
SGM_3927 SGM_3470
SGM_3927 SGM_6475
SGM_3927 SGM_1140
SGM_3927 SGM_0170
SGM_3927 SGM_3463
SGM_3927 SGM_4232
SGM_3927 SGM_3275
SGM_3927 SGM_0949
SGM_3927 SGM_3465
SGM_3927 SGM_2546
SGM_3927 SGM_4468
SGM_3927 SGM_6502
SGM_3927 SGM_2569
SGM_3928 SGM_5655
SGM_3928 SGM_0449
SGM_3928 SGM_5033
SGM_3928 SGM_0450
SGM_3928 SGM_0448
SGM_3928 SGM_5654
SGM_3969 SGM_5734
SGM_3969 SGM_2058
SGM_3969 SGM_1519
SGM_3969 SGM_2056
SGM_3969 SGM_6502
SGM_3969 SGM_5824
SGM_3969 SGM_3041
SGM_3969 SGM_3789
SGM_3969 SGM_4623
SGM_3972 SGM_2787
SGM_3972 SGM_3973
SGM_3972 SGM_3109
SGM_3972 SGM_1957
SGM_3973 SGM_3972
SGM_3973 SGM_3724
SGM_3973 SGM_3880
SGM_3973 SGM_2787
SGM_3973 SGM_1887
SGM_3973 SGM_3109
SGM_3973 SGM_1957
SGM_3978 SGM_5920
SGM_3978 SGM_5587
SGM_3978 SGM_5130
SGM_3978 SGM_5588
SGM_3978 SGM_2402
SGM_3993 SGM_6471
SGM_3993 SGM_6461
SGM_3993 SGM_6474
SGM_3993 SGM_0456
SGM_3993 SGM_6460
SGM_3993 SGM_6472
SGM_3993 SGM_6473
SGM_3993 SGM_6462
SGM_3993 SGM_6459
SGM_4004 SGM_2643
SGM_4004 SGM_5890
SGM_4004 SGM_0482
SGM_4004 SGM_4006
SGM_4004 SGM_3622
SGM_4004 SGM_1576
SGM_4004 SGM_2070
SGM_4004 SGM_1574
SGM_4004 SGM_4806
SGM_4004 SGM_0595
SGM_4004 SGM_5974
SGM_4004 SGM_6432
SGM_4004 SGM_5507
SGM_4004 SGM_6587
SGM_4004 SGM_6831
SGM_4004 SGM_1299
SGM_4004 SGM_2589
SGM_4004 SGM_3326
SGM_4004 SGM_6287
SGM_4004 SGM_5064
SGM_4004 SGM_2213
SGM_4004 SGM_0378
SGM_4004 SGM_5889
SGM_4004 SGM_2086
SGM_4004 SGM_2764
SGM_4004 SGM_6121
SGM_4004 SGM_3380
SGM_4004 SGM_5764
SGM_4004 SGM_3476
SGM_4006 SGM_1866
SGM_4006 SGM_5037
SGM_4006 SGM_5171
SGM_4006 SGM_4574
SGM_4006 SGM_4004
SGM_4006 SGM_6365
SGM_4006 SGM_6366
SGM_4006 SGM_6357
SGM_4006 SGM_2895
SGM_4006 SGM_5849
SGM_4006 SGM_2903
SGM_4006 SGM_5127
SGM_4006 SGM_6045
SGM_4006 SGM_1038
SGM_4006 SGM_2774
SGM_4006 SGM_4059
SGM_4006 SGM_6123
SGM_4006 SGM_4021
SGM_4006 SGM_0035
SGM_4021 SGM_6587
SGM_4021 SGM_6432
SGM_4021 SGM_5507
SGM_4021 SGM_5064
SGM_4021 SGM_5890
SGM_4021 SGM_3622
SGM_4021 SGM_1576
SGM_4021 SGM_2070
SGM_4021 SGM_0595
SGM_4021 SGM_5974
SGM_4021 SGM_4806
SGM_4021 SGM_1574
SGM_4021 SGM_3326
SGM_4021 SGM_6831
SGM_4021 SGM_2589
SGM_4021 SGM_1299
SGM_4021 SGM_6287
SGM_4021 SGM_2213
SGM_4021 SGM_0378
SGM_4021 SGM_2086
SGM_4021 SGM_5889
SGM_4021 SGM_2764
SGM_4021 SGM_3380
SGM_4021 SGM_5764
SGM_4021 SGM_3476
SGM_4021 SGM_2643
SGM_4021 SGM_0482
SGM_4021 SGM_4006
SGM_4021 SGM_6121
SGM_4024 SGM_0170
SGM_4024 SGM_4232
SGM_4024 SGM_3463
SGM_4024 SGM_3275
SGM_4024 SGM_0949
SGM_4024 SGM_2546
SGM_4024 SGM_6502
SGM_4024 SGM_2569
SGM_4024 SGM_4468
SGM_4024 SGM_2729
SGM_4024 SGM_0795
SGM_4024 SGM_3365
SGM_4024 SGM_4857
SGM_4024 SGM_3470
SGM_4024 SGM_6475
SGM_4024 SGM_1140
SGM_4024 SGM_3465
SGM_4059 SGM_5890
SGM_4059 SGM_1576
SGM_4059 SGM_3622
SGM_4059 SGM_2070
SGM_4059 SGM_0595
SGM_4059 SGM_5974
SGM_4059 SGM_4806
SGM_4059 SGM_1574
SGM_4059 SGM_6831
SGM_4059 SGM_2589
SGM_4059 SGM_3326
SGM_4059 SGM_5064
SGM_4059 SGM_0378
SGM_4059 SGM_2213
SGM_4059 SGM_2086
SGM_4059 SGM_5889
SGM_4059 SGM_2764
SGM_4059 SGM_5764
SGM_4059 SGM_3380
SGM_4059 SGM_6432
SGM_4059 SGM_5507
SGM_4059 SGM_6587
SGM_4059 SGM_1299
SGM_4059 SGM_6287
SGM_4059 SGM_6121
SGM_4059 SGM_4006
SGM_4059 SGM_3476
SGM_4059 SGM_2643
SGM_4059 SGM_0482
SGM_4072 SGM_1899
SGM_4073 SGM_0321
SGM_4073 SGM_3801
SGM_4073 SGM_3794
SGM_4073 SGM_4485
SGM_4073 SGM_3647
SGM_4073 SGM_4486
SGM_4074 SGM_5649
SGM_4074 SGM_0796
SGM_4074 SGM_3097
SGM_4074 SGM_4075
SGM_4075 SGM_4074
SGM_4116 SGM_4809
SGM_4116 SGM_4827
SGM_4118 SGM_4119
SGM_4118 SGM_6502
SGM_4118 SGM_2058
SGM_4118 SGM_1519
SGM_4118 SGM_2056
SGM_4118 SGM_4623
SGM_4118 SGM_3041
SGM_4118 SGM_0319
SGM_4119 SGM_4118
SGM_4119 SGM_2889
SGM_4119 SGM_3041
SGM_4119 SGM_2058
SGM_4119 SGM_1519
SGM_4119 SGM_2056
SGM_4119 SGM_4809
SGM_4119 SGM_4827
SGM_4119 SGM_4623
SGM_4119 SGM_6502
SGM_4146 SGM_5960
SGM_4147 SGM_3794
SGM_4147 SGM_3795
SGM_4148 SGM_2402
SGM_4148 SGM_6733
SGM_4148 SGM_6353
SGM_4148 SGM_5586
SGM_4148 SGM_4682
SGM_4148 SGM_5588
SGM_4148 SGM_5750
SGM_4164 SGM_3060
SGM_4164 SGM_6322
SGM_4178 SGM_4859
SGM_4183 SGM_0284
SGM_4183 SGM_2446
SGM_4183 SGM_3202
SGM_4183 SGM_4184
SGM_4183 SGM_2447
SGM_4183 SGM_1189
SGM_4184 SGM_4183
SGM_4184 SGM_4613
SGM_4184 SGM_5539
SGM_4232 SGM_1171
SGM_4232 SGM_3353
SGM_4232 SGM_1868
SGM_4232 SGM_4654
SGM_4232 SGM_4271
SGM_4232 SGM_5545
SGM_4232 SGM_1993
SGM_4232 SGM_0948
SGM_4232 SGM_1888
SGM_4232 SGM_5901
SGM_4232 SGM_0794
SGM_4232 SGM_4024
SGM_4232 SGM_2277
SGM_4232 SGM_2206
SGM_4232 SGM_0947
SGM_4232 SGM_4950
SGM_4232 SGM_4680
SGM_4232 SGM_1141
SGM_4232 SGM_4921
SGM_4232 SGM_6403
SGM_4232 SGM_3927
SGM_4232 SGM_4679
SGM_4232 SGM_1008
SGM_4258 SGM_5130
SGM_4258 SGM_5920
SGM_4258 SGM_5588
SGM_4258 SGM_5587
SGM_4258 SGM_2402
SGM_4263 SGM_3883
SGM_4263 SGM_4903
SGM_4271 SGM_3465
SGM_4271 SGM_2546
SGM_4271 SGM_6502
SGM_4271 SGM_2569
SGM_4271 SGM_4468
SGM_4271 SGM_3275
SGM_4271 SGM_2729
SGM_4271 SGM_0795
SGM_4271 SGM_3365
SGM_4271 SGM_4857
SGM_4271 SGM_3470
SGM_4271 SGM_6475
SGM_4271 SGM_1140
SGM_4271 SGM_0170
SGM_4271 SGM_3463
SGM_4271 SGM_4232
SGM_4271 SGM_0949
SGM_4282 SGM_4393
SGM_4282 SGM_4283
SGM_4282 SGM_4285
SGM_4283 SGM_4282
SGM_4284 SGM_3810
SGM_4284 SGM_1593
SGM_4284 SGM_3807
SGM_4285 SGM_4282
SGM_4285 SGM_0319
SGM_4290 SGM_3015
SGM_4290 SGM_0464
SGM_4290 SGM_3017
SGM_4290 SGM_2366
SGM_4290 SGM_3016
SGM_4290 SGM_3581
SGM_4290 SGM_3426
SGM_4290 SGM_5791
SGM_4290 SGM_2370
SGM_4290 SGM_3014
SGM_4290 SGM_5790
SGM_4290 SGM_4334
SGM_4290 SGM_5786
SGM_4290 SGM_3427
SGM_4290 SGM_3425
SGM_4290 SGM_3582
SGM_4290 SGM_2691
SGM_4297 SGM_5797
SGM_4298 SGM_0357
SGM_4298 SGM_5797
SGM_4326 SGM_1990
SGM_4326 SGM_1988
SGM_4326 SGM_0520
SGM_4326 SGM_0412
SGM_4326 SGM_5582
SGM_4326 SGM_0602
SGM_4326 SGM_2063
SGM_4333 SGM_0620
SGM_4333 SGM_6359
SGM_4333 SGM_3100
SGM_4333 SGM_0169
SGM_4333 SGM_6730
SGM_4333 SGM_6735
SGM_4334 SGM_1287
SGM_4334 SGM_1277
SGM_4334 SGM_3236
SGM_4334 SGM_1280
SGM_4334 SGM_5913
SGM_4334 SGM_3066
SGM_4334 SGM_1286
SGM_4334 SGM_1283
SGM_4334 SGM_1284
SGM_4334 SGM_2370
SGM_4334 SGM_3065
SGM_4334 SGM_1276
SGM_4334 SGM_1288
SGM_4334 SGM_5230
SGM_4334 SGM_3237
SGM_4334 SGM_1281
SGM_4334 SGM_5226
SGM_4334 SGM_6507
SGM_4334 SGM_3241
SGM_4334 SGM_3238
SGM_4334 SGM_1285
SGM_4334 SGM_5225
SGM_4334 SGM_0169
SGM_4334 SGM_1278
SGM_4334 SGM_3242
SGM_4334 SGM_6359
SGM_4334 SGM_1282
SGM_4334 SGM_3233
SGM_4334 SGM_3100
SGM_4334 SGM_3239
SGM_4334 SGM_3234
SGM_4334 SGM_0620
SGM_4334 SGM_4290
SGM_4334 SGM_1289
SGM_4334 SGM_1279
SGM_4334 SGM_6730
SGM_4334 SGM_3582
SGM_4334 SGM_6735
SGM_4334 SGM_3235
SGM_4370 SGM_0663
SGM_4393 SGM_0319
SGM_4393 SGM_4282
SGM_4468 SGM_1868
SGM_4468 SGM_1888
SGM_4468 SGM_0794
SGM_4468 SGM_4512
SGM_4468 SGM_4921
SGM_4468 SGM_1171
SGM_4468 SGM_3353
SGM_4468 SGM_4024
SGM_4468 SGM_2277
SGM_4468 SGM_0947
SGM_4468 SGM_4271
SGM_4468 SGM_0294
SGM_4468 SGM_5545
SGM_4468 SGM_1993
SGM_4468 SGM_1141
SGM_4468 SGM_0948
SGM_4468 SGM_6403
SGM_4468 SGM_3927
SGM_4468 SGM_1008
SGM_4474 SGM_3808
SGM_4474 SGM_3809
SGM_4485 SGM_3792
SGM_4485 SGM_4073
SGM_4485 SGM_0124
SGM_4485 SGM_3154
SGM_4485 SGM_0321
SGM_4485 SGM_1346
SGM_4485 SGM_1902
SGM_4486 SGM_3792
SGM_4486 SGM_4073
SGM_4486 SGM_0124
SGM_4486 SGM_3154
SGM_4486 SGM_0321
SGM_4486 SGM_1346
SGM_4486 SGM_1902
SGM_4494 SGM_6214
SGM_4512 SGM_6475
SGM_4512 SGM_3275
SGM_4512 SGM_2729
SGM_4512 SGM_4468
SGM_4518 SGM_5948
SGM_4518 SGM_2420
SGM_4518 SGM_2447
SGM_4518 SGM_2446
SGM_4518 SGM_6115
SGM_4518 SGM_3202
SGM_4518 SGM_2860
SGM_4518 SGM_6730
SGM_4518 SGM_6735
SGM_4518 SGM_6789
SGM_4518 SGM_5397
SGM_4518 SGM_1189
SGM_4526 SGM_6359
SGM_4526 SGM_3100
SGM_4526 SGM_0169
SGM_4526 SGM_0620
SGM_4526 SGM_3289
SGM_4574 SGM_1299
SGM_4574 SGM_6287
SGM_4574 SGM_6121
SGM_4574 SGM_2070
SGM_4574 SGM_5890
SGM_4574 SGM_1576
SGM_4574 SGM_3622
SGM_4574 SGM_0595
SGM_4574 SGM_5974
SGM_4574 SGM_4806
SGM_4574 SGM_1574
SGM_4574 SGM_6831
SGM_4574 SGM_2589
SGM_4574 SGM_3326
SGM_4574 SGM_0378
SGM_4574 SGM_5064
SGM_4574 SGM_2213
SGM_4574 SGM_2086
SGM_4574 SGM_5889
SGM_4574 SGM_3380
SGM_4574 SGM_2764
SGM_4574 SGM_5764
SGM_4574 SGM_0482
SGM_4574 SGM_3476
SGM_4574 SGM_2643
SGM_4574 SGM_4006
SGM_4574 SGM_6432
SGM_4574 SGM_5507
SGM_4574 SGM_6587
SGM_4613 SGM_4184
SGM_4613 SGM_0284
SGM_4613 SGM_4615
SGM_4614 SGM_4615
SGM_4614 SGM_6808
SGM_4614 SGM_2059
SGM_4614 SGM_0750
SGM_4615 SGM_6207
SGM_4615 SGM_4614
SGM_4615 SGM_6206
SGM_4615 SGM_4613
SGM_4623 SGM_3969
SGM_4623 SGM_4119
SGM_4623 SGM_0319
SGM_4623 SGM_5483
SGM_4623 SGM_4118
SGM_4623 SGM_1356
SGM_4623 SGM_5734
SGM_4623 SGM_2889
SGM_4623 SGM_3058
SGM_4623 SGM_0046
SGM_4625 SGM_0124
SGM_4625 SGM_3154
SGM_4626 SGM_0124
SGM_4626 SGM_3154
SGM_4627 SGM_0124
SGM_4627 SGM_3154
SGM_4628 SGM_0124
SGM_4628 SGM_3154
SGM_4629 SGM_3154
SGM_4629 SGM_0124
SGM_4630 SGM_0124
SGM_4630 SGM_3154
SGM_4631 SGM_0124
SGM_4631 SGM_3154
SGM_4632 SGM_3154
SGM_4632 SGM_0124
SGM_4633 SGM_0124
SGM_4633 SGM_3154
SGM_4635 SGM_0150
SGM_4635 SGM_2157
SGM_4635 SGM_2456
SGM_4635 SGM_2804
SGM_4635 SGM_2533
SGM_4635 SGM_2870
SGM_4635 SGM_6769
SGM_4639 SGM_5507
SGM_4639 SGM_2070
SGM_4639 SGM_6287
SGM_4639 SGM_5890
SGM_4639 SGM_5901
SGM_4639 SGM_5974
SGM_4639 SGM_0595
SGM_4639 SGM_6831
SGM_4639 SGM_2589
SGM_4639 SGM_3326
SGM_4639 SGM_2213
SGM_4639 SGM_4654
SGM_4639 SGM_5889
SGM_4639 SGM_3356
SGM_4639 SGM_3380
SGM_4639 SGM_4950
SGM_4639 SGM_2206
SGM_4639 SGM_6121
SGM_4639 SGM_2185
SGM_4654 SGM_3908
SGM_4654 SGM_1592
SGM_4654 SGM_1009
SGM_4654 SGM_5119
SGM_4654 SGM_4639
SGM_4654 SGM_4232
SGM_4678 SGM_0237
SGM_4678 SGM_0106
SGM_4678 SGM_0536
SGM_4678 SGM_5462
SGM_4678 SGM_3470
SGM_4678 SGM_5920
SGM_4679 SGM_4680
SGM_4679 SGM_4232
SGM_4680 SGM_0536
SGM_4680 SGM_5462
SGM_4680 SGM_3470
SGM_4680 SGM_4232
SGM_4680 SGM_4679
SGM_4682 SGM_5513
SGM_4682 SGM_3332
SGM_4682 SGM_5583
SGM_4682 SGM_2142
SGM_4682 SGM_6733
SGM_4682 SGM_4148
SGM_4711 SGM_1899
SGM_4760 SGM_5587
SGM_4760 SGM_5130
SGM_4760 SGM_2402
SGM_4760 SGM_5588
SGM_4760 SGM_5920
SGM_4806 SGM_1866
SGM_4806 SGM_0035
SGM_4806 SGM_5037
SGM_4806 SGM_5171
SGM_4806 SGM_4574
SGM_4806 SGM_4004
SGM_4806 SGM_6365
SGM_4806 SGM_6366
SGM_4806 SGM_6045
SGM_4806 SGM_2895
SGM_4806 SGM_5849
SGM_4806 SGM_6357
SGM_4806 SGM_2903
SGM_4806 SGM_5127
SGM_4806 SGM_2774
SGM_4806 SGM_1038
SGM_4806 SGM_2874
SGM_4806 SGM_4059
SGM_4806 SGM_6123
SGM_4806 SGM_4021
SGM_4809 SGM_4119
SGM_4809 SGM_0926
SGM_4809 SGM_4116
SGM_4827 SGM_4116
SGM_4827 SGM_0321
SGM_4827 SGM_4119
SGM_4857 SGM_3463
SGM_4857 SGM_5872
SGM_4857 SGM_1888
SGM_4857 SGM_0794
SGM_4857 SGM_4921
SGM_4857 SGM_2277
SGM_4857 SGM_0947
SGM_4857 SGM_3518
SGM_4857 SGM_2569
SGM_4857 SGM_1868
SGM_4857 SGM_6701
SGM_4857 SGM_4271
SGM_4857 SGM_5545
SGM_4857 SGM_1993
SGM_4857 SGM_2943
SGM_4857 SGM_1140
SGM_4857 SGM_1083
SGM_4857 SGM_0170
SGM_4857 SGM_1141
SGM_4857 SGM_0948
SGM_4857 SGM_1008
SGM_4857 SGM_5128
SGM_4857 SGM_6403
SGM_4857 SGM_3927
SGM_4857 SGM_1171
SGM_4857 SGM_3465
SGM_4857 SGM_2546
SGM_4857 SGM_3353
SGM_4857 SGM_4024
SGM_4858 SGM_1353
SGM_4858 SGM_1343
SGM_4859 SGM_4178
SGM_4866 SGM_5829
SGM_4866 SGM_0111
SGM_4903 SGM_4263
SGM_4903 SGM_6670
SGM_4903 SGM_3042
SGM_4903 SGM_3894
SGM_4903 SGM_3797
SGM_4903 SGM_0522
SGM_4903 SGM_2442
SGM_4903 SGM_6337
SGM_4903 SGM_3796
SGM_4903 SGM_4904
SGM_4904 SGM_4903
SGM_4921 SGM_3275
SGM_4921 SGM_0949
SGM_4921 SGM_6502
SGM_4921 SGM_2569
SGM_4921 SGM_4468
SGM_4921 SGM_0170
SGM_4921 SGM_1140
SGM_4921 SGM_2546
SGM_4921 SGM_2729
SGM_4921 SGM_0795
SGM_4921 SGM_3365
SGM_4921 SGM_4857
SGM_4921 SGM_3470
SGM_4921 SGM_6475
SGM_4921 SGM_3463
SGM_4921 SGM_4232
SGM_4921 SGM_3465
SGM_4929 SGM_3204
SGM_4931 SGM_0106
SGM_4932 SGM_6115
SGM_4932 SGM_2860
SGM_4932 SGM_2420
SGM_4932 SGM_3289
SGM_4950 SGM_3908
SGM_4950 SGM_1592
SGM_4950 SGM_1009
SGM_4950 SGM_5119
SGM_4950 SGM_4639
SGM_4950 SGM_4232
SGM_4952 SGM_2892
SGM_4952 SGM_5434
SGM_4952 SGM_1808
SGM_4952 SGM_0393
SGM_4952 SGM_1803
SGM_4952 SGM_3528
SGM_4955 SGM_5116
SGM_4955 SGM_0327
SGM_4955 SGM_6063
SGM_4955 SGM_0383
SGM_4955 SGM_1351
SGM_4955 SGM_2498
SGM_4973 SGM_3204
SGM_4973 SGM_5716
SGM_4994 SGM_5871
SGM_5009 SGM_2092
SGM_5009 SGM_0280
SGM_5013 SGM_2092
SGM_5013 SGM_0280
SGM_5014 SGM_2092
SGM_5020 SGM_1899
SGM_5028 SGM_5030
SGM_5029 SGM_5030
SGM_5030 SGM_5028
SGM_5030 SGM_5033
SGM_5030 SGM_5031
SGM_5030 SGM_5029
SGM_5031 SGM_5030
SGM_5031 SGM_5033
SGM_5033 SGM_3180
SGM_5033 SGM_6462
SGM_5033 SGM_6461
SGM_5033 SGM_0672
SGM_5033 SGM_6474
SGM_5033 SGM_0456
SGM_5033 SGM_0261
SGM_5033 SGM_0718
SGM_5033 SGM_6459
SGM_5033 SGM_5030
SGM_5033 SGM_5654
SGM_5033 SGM_5241
SGM_5033 SGM_3928
SGM_5033 SGM_1801
SGM_5033 SGM_6472
SGM_5033 SGM_0724
SGM_5033 SGM_6471
SGM_5033 SGM_6460
SGM_5033 SGM_5031
SGM_5033 SGM_6473
SGM_5033 SGM_5655
SGM_5033 SGM_0690
SGM_5037 SGM_6831
SGM_5037 SGM_2589
SGM_5037 SGM_3326
SGM_5037 SGM_3380
SGM_5037 SGM_5064
SGM_5037 SGM_2086
SGM_5037 SGM_2213
SGM_5037 SGM_0378
SGM_5037 SGM_5889
SGM_5037 SGM_2764
SGM_5037 SGM_5764
SGM_5037 SGM_3476
SGM_5037 SGM_6121
SGM_5037 SGM_4806
SGM_5037 SGM_5890
SGM_5037 SGM_2643
SGM_5037 SGM_3622
SGM_5037 SGM_1576
SGM_5037 SGM_2070
SGM_5037 SGM_0595
SGM_5037 SGM_5974
SGM_5037 SGM_4006
SGM_5037 SGM_0482
SGM_5037 SGM_6432
SGM_5037 SGM_5507
SGM_5037 SGM_1574
SGM_5037 SGM_6587
SGM_5037 SGM_1299
SGM_5037 SGM_6287
SGM_5050 SGM_5824
SGM_5050 SGM_3789
SGM_5064 SGM_6045
SGM_5064 SGM_1866
SGM_5064 SGM_5849
SGM_5064 SGM_0035
SGM_5064 SGM_6357
SGM_5064 SGM_2903
SGM_5064 SGM_5127
SGM_5064 SGM_5171
SGM_5064 SGM_2774
SGM_5064 SGM_1038
SGM_5064 SGM_6366
SGM_5064 SGM_2895
SGM_5064 SGM_5037
SGM_5064 SGM_4574
SGM_5064 SGM_4059
SGM_5064 SGM_6123
SGM_5064 SGM_4004
SGM_5064 SGM_6365
SGM_5064 SGM_4021
SGM_5066 SGM_6147
SGM_5066 SGM_1687
SGM_5066 SGM_3185
SGM_5066 SGM_0505
SGM_5066 SGM_6445
SGM_5066 SGM_2919
SGM_5066 SGM_6400
SGM_5066 SGM_0407
SGM_5066 SGM_1987
SGM_5066 SGM_1190
SGM_5066 SGM_2924
SGM_5066 SGM_5068
SGM_5068 SGM_5066
SGM_5105 SGM_3784
SGM_5105 SGM_0298
SGM_5105 SGM_5588
SGM_5105 SGM_0471
SGM_5105 SGM_2145
SGM_5105 SGM_2402
SGM_5105 SGM_5579
SGM_5105 SGM_6408
SGM_5108 SGM_0106
SGM_5116 SGM_4955
SGM_5119 SGM_5974
SGM_5119 SGM_5890
SGM_5119 SGM_5901
SGM_5119 SGM_0595
SGM_5119 SGM_2070
SGM_5119 SGM_2589
SGM_5119 SGM_6831
SGM_5119 SGM_3326
SGM_5119 SGM_2213
SGM_5119 SGM_4950
SGM_5119 SGM_5507
SGM_5119 SGM_6287
SGM_5119 SGM_2206
SGM_5119 SGM_6121
SGM_5119 SGM_2185
SGM_5119 SGM_4654
SGM_5119 SGM_5889
SGM_5119 SGM_3356
SGM_5119 SGM_3380
SGM_5125 SGM_5663
SGM_5127 SGM_3476
SGM_5127 SGM_2643
SGM_5127 SGM_0482
SGM_5127 SGM_4006
SGM_5127 SGM_6432
SGM_5127 SGM_5507
SGM_5127 SGM_6587
SGM_5127 SGM_1299
SGM_5127 SGM_6287
SGM_5127 SGM_6121
SGM_5127 SGM_5890
SGM_5127 SGM_3622
SGM_5127 SGM_2070
SGM_5127 SGM_1576
SGM_5127 SGM_0595
SGM_5127 SGM_5974
SGM_5127 SGM_4806
SGM_5127 SGM_1574
SGM_5127 SGM_6831
SGM_5127 SGM_3326
SGM_5127 SGM_2589
SGM_5127 SGM_5064
SGM_5127 SGM_2213
SGM_5127 SGM_0378
SGM_5127 SGM_2086
SGM_5127 SGM_5889
SGM_5127 SGM_2764
SGM_5127 SGM_5764
SGM_5127 SGM_3380
SGM_5128 SGM_3463
SGM_5128 SGM_5813
SGM_5128 SGM_3465
SGM_5128 SGM_2569
SGM_5128 SGM_1990
SGM_5128 SGM_5814
SGM_5128 SGM_0520
SGM_5128 SGM_4857
SGM_5128 SGM_1140
SGM_5128 SGM_2546
SGM_5128 SGM_0170
SGM_5130 SGM_4760
SGM_5130 SGM_5920
SGM_5130 SGM_2319
SGM_5130 SGM_1318
SGM_5130 SGM_4258
SGM_5130 SGM_1471
SGM_5130 SGM_2933
SGM_5130 SGM_3978
SGM_5130 SGM_0360
SGM_5130 SGM_1151
SGM_5159 SGM_2187
SGM_5159 SGM_3354
SGM_5159 SGM_2186
SGM_5159 SGM_2242
SGM_5159 SGM_3046
SGM_5159 SGM_0619
SGM_5159 SGM_0285
SGM_5159 SGM_2182
SGM_5159 SGM_2181
SGM_5159 SGM_6442
SGM_5159 SGM_3355
SGM_5171 SGM_5974
SGM_5171 SGM_3622
SGM_5171 SGM_1576
SGM_5171 SGM_2070
SGM_5171 SGM_0595
SGM_5171 SGM_2643
SGM_5171 SGM_4806
SGM_5171 SGM_1574
SGM_5171 SGM_6831
SGM_5171 SGM_2589
SGM_5171 SGM_3326
SGM_5171 SGM_5064
SGM_5171 SGM_0378
SGM_5171 SGM_2213
SGM_5171 SGM_2086
SGM_5171 SGM_3476
SGM_5171 SGM_5889
SGM_5171 SGM_2764
SGM_5171 SGM_3380
SGM_5171 SGM_5764
SGM_5171 SGM_5890
SGM_5171 SGM_0482
SGM_5171 SGM_4006
SGM_5171 SGM_6432
SGM_5171 SGM_5507
SGM_5171 SGM_6587
SGM_5171 SGM_1299
SGM_5171 SGM_6287
SGM_5171 SGM_6121
SGM_5222 SGM_2370
SGM_5222 SGM_3582
SGM_5223 SGM_3582
SGM_5223 SGM_2370
SGM_5224 SGM_2370
SGM_5224 SGM_3582
SGM_5225 SGM_3016
SGM_5225 SGM_5786
SGM_5225 SGM_3425
SGM_5225 SGM_0464
SGM_5225 SGM_5791
SGM_5225 SGM_4334
SGM_5225 SGM_3014
SGM_5225 SGM_3582
SGM_5225 SGM_2370
SGM_5225 SGM_3017
SGM_5225 SGM_3581
SGM_5225 SGM_2366
SGM_5225 SGM_5790
SGM_5225 SGM_3015
SGM_5225 SGM_3426
SGM_5225 SGM_2691
SGM_5225 SGM_3427
SGM_5226 SGM_3425
SGM_5226 SGM_2691
SGM_5226 SGM_3426
SGM_5226 SGM_2370
SGM_5226 SGM_5786
SGM_5226 SGM_0464
SGM_5226 SGM_3427
SGM_5226 SGM_2366
SGM_5226 SGM_3014
SGM_5226 SGM_3017
SGM_5226 SGM_4334
SGM_5226 SGM_5790
