Cseg_0007 Cseg_2256
Cseg_1380 Cseg_1965
Cseg_1380 Cseg_4106
Cseg_1380 Cseg_1321
Cseg_1380 Cseg_2298
Cseg_1380 Cseg_2652
Cseg_1380 Cseg_3036
Cseg_1380 Cseg_1420
Cseg_1380 Cseg_1373
Cseg_1380 Cseg_1322
Cseg_1380 Cseg_2490
Cseg_1380 Cseg_3932
Cseg_1380 Cseg_1074
Cseg_1380 Cseg_1555
Cseg_1380 Cseg_0742
Cseg_1380 Cseg_1515
Cseg_1380 Cseg_0131
Cseg_1380 Cseg_4100
Cseg_1380 Cseg_3088
Cseg_1380 Cseg_4220
Cseg_1380 Cseg_0668
Cseg_1380 Cseg_1462
Cseg_1380 Cseg_3958
Cseg_1380 Cseg_1968
Cseg_1380 Cseg_1767
Cseg_1380 Cseg_3903
Cseg_1380 Cseg_3890
Cseg_1380 Cseg_2287
Cseg_1380 Cseg_3959
Cseg_1380 Cseg_2739
Cseg_1380 Cseg_3897
Cseg_1380 Cseg_2214
Cseg_1380 Cseg_1873
Cseg_1380 Cseg_1967
Cseg_1380 Cseg_2122
Cseg_1380 Cseg_2653
Cseg_1380 Cseg_0037
Cseg_1380 Cseg_0223
Cseg_1380 Cseg_0741
Cseg_1380 Cseg_0056
Cseg_1380 Cseg_2966
Cseg_1380 Cseg_1512
Cseg_1380 Cseg_1949
Cseg_1382 Cseg_3348
Cseg_1382 Cseg_1964
Cseg_1382 Cseg_3353
Cseg_1382 Cseg_0375
Cseg_1382 Cseg_2345
Cseg_1382 Cseg_1117
Cseg_1382 Cseg_3787
Cseg_1382 Cseg_1652
Cseg_1382 Cseg_3645
Cseg_1382 Cseg_4266
Cseg_1382 Cseg_3073
Cseg_1382 Cseg_2142
Cseg_1382 Cseg_2819
Cseg_1384 Cseg_3348
Cseg_1384 Cseg_1964
Cseg_1384 Cseg_0375
Cseg_1384 Cseg_3353
Cseg_1384 Cseg_2345
Cseg_1384 Cseg_1117
Cseg_1384 Cseg_1652
Cseg_1384 Cseg_3787
Cseg_1384 Cseg_4266
Cseg_1384 Cseg_3073
Cseg_1384 Cseg_3645
Cseg_1384 Cseg_2819
Cseg_1384 Cseg_2142
Cseg_1394 Cseg_3423
Cseg_1394 Cseg_0644
Cseg_1394 Cseg_1459
Cseg_1394 Cseg_2946
Cseg_1394 Cseg_2774
Cseg_1394 Cseg_0894
Cseg_1394 Cseg_0126
Cseg_1394 Cseg_0857
Cseg_1394 Cseg_2564
Cseg_1395 Cseg_1459
Cseg_1401 Cseg_0697
Cseg_1401 Cseg_2272
Cseg_1401 Cseg_0637
Cseg_1418 Cseg_4215
Cseg_1420 Cseg_4220
Cseg_1420 Cseg_3890
Cseg_1420 Cseg_1431
Cseg_1420 Cseg_4237
Cseg_1420 Cseg_2277
Cseg_1420 Cseg_2287
Cseg_1420 Cseg_1380
Cseg_1420 Cseg_2122
Cseg_1420 Cseg_2214
Cseg_1420 Cseg_2490
Cseg_1420 Cseg_0223
Cseg_1420 Cseg_2966
Cseg_1422 Cseg_2832
Cseg_1422 Cseg_2166
Cseg_1422 Cseg_0150
Cseg_1422 Cseg_3739
Cseg_1422 Cseg_1123
Cseg_1431 Cseg_2215
Cseg_1431 Cseg_2587
Cseg_1431 Cseg_2921
Cseg_1431 Cseg_4076
Cseg_1431 Cseg_2123
Cseg_1431 Cseg_0857
Cseg_1431 Cseg_3705
Cseg_1431 Cseg_1222
Cseg_1431 Cseg_0104
Cseg_1431 Cseg_2298
Cseg_1431 Cseg_3892
Cseg_1431 Cseg_2085
Cseg_1431 Cseg_1420
Cseg_1431 Cseg_0081
Cseg_1431 Cseg_3424
Cseg_1431 Cseg_4012
Cseg_1431 Cseg_3891
Cseg_1431 Cseg_0776
Cseg_1431 Cseg_2590
Cseg_1431 Cseg_0250
Cseg_1431 Cseg_4162
Cseg_1431 Cseg_1512
Cseg_1431 Cseg_2082
Cseg_1431 Cseg_2866
Cseg_1431 Cseg_3704
Cseg_1431 Cseg_3507
Cseg_1436 Cseg_1437
Cseg_1437 Cseg_1436
Cseg_1440 Cseg_1307
Cseg_1440 Cseg_2206
Cseg_1440 Cseg_1361
Cseg_1442 Cseg_2198
Cseg_1442 Cseg_2200
Cseg_1445 Cseg_4093
Cseg_1457 Cseg_2951
Cseg_1457 Cseg_1970
Cseg_1457 Cseg_0411
Cseg_1457 Cseg_4017
Cseg_1458 Cseg_1970
Cseg_1458 Cseg_0411
Cseg_1458 Cseg_4017
Cseg_1458 Cseg_2951
Cseg_1459 Cseg_1395
Cseg_1459 Cseg_1985
Cseg_1459 Cseg_2596
Cseg_1459 Cseg_2288
Cseg_1459 Cseg_2875
Cseg_1459 Cseg_1156
Cseg_1459 Cseg_1906
Cseg_1459 Cseg_0274
Cseg_1459 Cseg_4147
Cseg_1459 Cseg_2564
Cseg_1459 Cseg_0857
Cseg_1459 Cseg_3423
Cseg_1459 Cseg_4132
Cseg_1459 Cseg_0084
Cseg_1459 Cseg_1905
Cseg_1459 Cseg_3805
Cseg_1459 Cseg_4092
Cseg_1459 Cseg_0155
Cseg_1459 Cseg_4091
Cseg_1459 Cseg_3433
Cseg_1459 Cseg_0872
Cseg_1459 Cseg_1258
Cseg_1459 Cseg_3426
Cseg_1459 Cseg_3185
Cseg_1459 Cseg_4160
Cseg_1459 Cseg_2774
Cseg_1459 Cseg_2946
Cseg_1459 Cseg_2193
Cseg_1459 Cseg_0126
Cseg_1459 Cseg_0894
Cseg_1459 Cseg_0158
Cseg_1459 Cseg_2876
Cseg_1459 Cseg_1184
Cseg_1459 Cseg_1394
Cseg_1459 Cseg_2468
Cseg_1459 Cseg_4112
Cseg_1459 Cseg_0157
Cseg_1459 Cseg_4131
Cseg_1459 Cseg_1907
Cseg_1459 Cseg_1155
Cseg_1459 Cseg_0644
Cseg_1459 Cseg_1309
Cseg_1459 Cseg_3763
Cseg_1459 Cseg_0156
Cseg_1460 Cseg_2036
Cseg_1462 Cseg_0716
Cseg_1462 Cseg_2529
Cseg_1462 Cseg_4264
Cseg_1462 Cseg_3958
Cseg_1462 Cseg_1968
Cseg_1462 Cseg_1767
Cseg_1462 Cseg_2255
Cseg_1462 Cseg_0226
Cseg_1462 Cseg_2930
Cseg_1462 Cseg_1380
Cseg_1462 Cseg_1321
Cseg_1462 Cseg_0371
Cseg_1462 Cseg_0565
Cseg_1462 Cseg_1345
Cseg_1462 Cseg_3584
Cseg_1462 Cseg_1322
Cseg_1462 Cseg_3807
Cseg_1462 Cseg_3556
Cseg_1462 Cseg_1074
Cseg_1462 Cseg_1969
Cseg_1462 Cseg_2012
Cseg_1462 Cseg_0131
Cseg_1462 Cseg_3088
Cseg_1462 Cseg_0392
Cseg_1462 Cseg_2174
Cseg_1462 Cseg_4066
Cseg_1462 Cseg_3959
Cseg_1462 Cseg_0143
Cseg_1462 Cseg_0849
Cseg_1462 Cseg_2739
Cseg_1462 Cseg_3806
Cseg_1462 Cseg_1898
Cseg_1462 Cseg_1967
Cseg_1462 Cseg_0389
Cseg_1462 Cseg_1914
Cseg_1462 Cseg_3393
Cseg_1462 Cseg_3486
Cseg_1462 Cseg_2173
Cseg_1462 Cseg_0072
Cseg_1462 Cseg_1949
Cseg_1462 Cseg_3449
Cseg_1469 Cseg_1140
Cseg_1469 Cseg_2810
Cseg_1471 Cseg_0560
Cseg_1471 Cseg_0456
Cseg_1485 Cseg_0794
Cseg_1485 Cseg_0920
Cseg_1485 Cseg_2148
Cseg_1485 Cseg_3474
Cseg_1512 Cseg_0344
Cseg_1512 Cseg_3903
Cseg_1512 Cseg_3892
Cseg_1512 Cseg_0236
Cseg_1512 Cseg_1380
Cseg_1512 Cseg_0902
Cseg_1512 Cseg_1222
Cseg_1512 Cseg_3036
Cseg_1512 Cseg_2085
Cseg_1512 Cseg_0346
Cseg_1512 Cseg_0234
Cseg_1512 Cseg_0235
Cseg_1512 Cseg_1431
Cseg_1512 Cseg_3897
Cseg_1512 Cseg_3529
Cseg_1512 Cseg_0237
Cseg_1512 Cseg_0037
Cseg_1512 Cseg_0345
Cseg_1512 Cseg_2178
Cseg_1512 Cseg_2277
Cseg_1515 Cseg_0052
Cseg_1515 Cseg_2277
Cseg_1515 Cseg_1380
Cseg_1515 Cseg_2652
Cseg_1515 Cseg_0523
Cseg_1515 Cseg_0741
Cseg_1515 Cseg_0742
Cseg_1515 Cseg_2888
Cseg_1515 Cseg_2653
Cseg_1515 Cseg_0037
Cseg_1515 Cseg_0056
Cseg_1515 Cseg_1961
Cseg_1538 Cseg_2930
Cseg_1538 Cseg_2668
Cseg_1538 Cseg_2829
Cseg_1538 Cseg_1654
Cseg_1538 Cseg_0811
Cseg_1538 Cseg_4066
Cseg_1538 Cseg_3490
Cseg_1538 Cseg_3107
Cseg_1538 Cseg_0581
Cseg_1538 Cseg_2629
Cseg_1538 Cseg_0074
Cseg_1538 Cseg_2220
Cseg_1541 Cseg_3878
Cseg_1541 Cseg_1282
Cseg_1541 Cseg_1283
Cseg_1541 Cseg_1810
Cseg_1541 Cseg_0794
Cseg_1543 Cseg_2109
Cseg_1543 Cseg_3428
Cseg_1543 Cseg_2610
Cseg_1543 Cseg_2611
Cseg_1543 Cseg_4027
Cseg_1543 Cseg_1544
Cseg_1543 Cseg_1248
Cseg_1543 Cseg_3870
Cseg_1543 Cseg_2675
Cseg_1543 Cseg_2612
Cseg_1544 Cseg_2612
Cseg_1544 Cseg_1543
Cseg_1544 Cseg_2109
Cseg_1544 Cseg_3428
Cseg_1544 Cseg_2610
Cseg_1544 Cseg_2611
Cseg_1544 Cseg_4027
Cseg_1544 Cseg_3870
Cseg_1544 Cseg_2675
Cseg_1548 Cseg_1551
Cseg_1548 Cseg_3316
Cseg_1548 Cseg_0973
Cseg_1549 Cseg_1556
Cseg_1549 Cseg_1831
Cseg_1549 Cseg_3316
Cseg_1549 Cseg_1553
Cseg_1549 Cseg_0973
Cseg_1549 Cseg_2952
Cseg_1549 Cseg_0099
Cseg_1551 Cseg_3311
Cseg_1551 Cseg_1548
Cseg_1551 Cseg_1899
Cseg_1551 Cseg_2015
Cseg_1551 Cseg_0977
Cseg_1552 Cseg_1553
Cseg_1552 Cseg_2736
Cseg_1553 Cseg_1831
Cseg_1553 Cseg_0099
Cseg_1553 Cseg_1556
Cseg_1553 Cseg_1552
Cseg_1553 Cseg_1549
Cseg_1553 Cseg_3316
Cseg_1553 Cseg_0973
Cseg_1553 Cseg_2952
Cseg_1555 Cseg_2181
Cseg_1555 Cseg_0670
Cseg_1555 Cseg_2582
Cseg_1555 Cseg_4172
Cseg_1555 Cseg_2978
Cseg_1555 Cseg_1376
Cseg_1555 Cseg_3578
Cseg_1555 Cseg_0668
Cseg_1555 Cseg_3932
Cseg_1555 Cseg_1968
Cseg_1555 Cseg_1967
Cseg_1555 Cseg_0080
Cseg_1555 Cseg_2912
Cseg_1555 Cseg_1380
Cseg_1555 Cseg_1965
Cseg_1555 Cseg_1651
Cseg_1555 Cseg_3490
Cseg_1555 Cseg_2915
Cseg_1555 Cseg_3984
Cseg_1555 Cseg_1375
Cseg_1555 Cseg_1556
Cseg_1556 Cseg_1375
Cseg_1556 Cseg_0099
Cseg_1556 Cseg_1831
Cseg_1556 Cseg_1555
Cseg_1556 Cseg_1549
Cseg_1556 Cseg_0973
Cseg_1556 Cseg_3316
Cseg_1556 Cseg_1553
Cseg_1575 Cseg_0502
Cseg_1575 Cseg_3479
Cseg_1575 Cseg_4126
Cseg_1575 Cseg_1576
Cseg_1575 Cseg_0087
Cseg_1576 Cseg_1575
Cseg_1583 Cseg_3771
Cseg_1583 Cseg_3795
Cseg_1583 Cseg_3866
Cseg_1583 Cseg_3864
Cseg_1583 Cseg_3865
Cseg_1584 Cseg_3661
Cseg_1584 Cseg_1991
Cseg_1584 Cseg_1997
Cseg_1584 Cseg_2000
Cseg_1584 Cseg_1993
Cseg_1584 Cseg_1998
Cseg_1596 Cseg_2000
Cseg_1596 Cseg_1999
Cseg_1597 Cseg_0375
Cseg_1597 Cseg_3353
Cseg_1597 Cseg_2345
Cseg_1597 Cseg_3348
Cseg_1597 Cseg_1964
Cseg_1597 Cseg_1117
Cseg_1597 Cseg_3787
Cseg_1597 Cseg_2819
Cseg_1597 Cseg_1652
Cseg_1597 Cseg_3645
Cseg_1597 Cseg_3073
Cseg_1597 Cseg_4266
Cseg_1597 Cseg_2142
Cseg_1598 Cseg_4266
Cseg_1598 Cseg_2345
Cseg_1598 Cseg_3353
Cseg_1598 Cseg_0375
Cseg_1598 Cseg_1964
Cseg_1598 Cseg_3348
Cseg_1598 Cseg_1117
Cseg_1598 Cseg_1652
Cseg_1598 Cseg_3787
Cseg_1598 Cseg_3645
Cseg_1598 Cseg_3073
Cseg_1598 Cseg_2142
Cseg_1598 Cseg_2819
Cseg_1605 Cseg_0855
Cseg_1605 Cseg_0980
Cseg_1605 Cseg_0852
Cseg_1605 Cseg_0141
Cseg_1605 Cseg_1163
Cseg_1605 Cseg_3018
Cseg_1605 Cseg_0142
Cseg_1605 Cseg_4124
Cseg_1605 Cseg_0398
Cseg_1612 Cseg_3568
Cseg_1612 Cseg_2677
Cseg_1612 Cseg_3566
Cseg_1612 Cseg_2678
Cseg_1619 Cseg_0581
Cseg_1619 Cseg_1263
Cseg_1619 Cseg_1156
Cseg_1619 Cseg_1739
Cseg_1619 Cseg_2668
Cseg_1632 Cseg_1979
Cseg_1633 Cseg_3323
Cseg_1639 Cseg_1640
Cseg_1640 Cseg_1639
Cseg_1647 Cseg_1655
Cseg_1647 Cseg_0815
Cseg_1647 Cseg_0063
Cseg_1650 Cseg_4266
Cseg_1650 Cseg_3645
Cseg_1650 Cseg_1964
Cseg_1650 Cseg_2819
Cseg_1650 Cseg_1652
Cseg_1650 Cseg_3348
Cseg_1650 Cseg_0375
Cseg_1650 Cseg_2142
Cseg_1650 Cseg_3353
Cseg_1650 Cseg_3073
Cseg_1650 Cseg_1117
Cseg_1650 Cseg_2345
Cseg_1650 Cseg_3787
Cseg_1651 Cseg_0668
Cseg_1651 Cseg_2984
Cseg_1651 Cseg_0938
Cseg_1651 Cseg_4106
Cseg_1651 Cseg_1965
Cseg_1651 Cseg_0669
Cseg_1651 Cseg_2912
Cseg_1651 Cseg_1373
Cseg_1651 Cseg_1555
Cseg_1651 Cseg_3932
Cseg_1651 Cseg_4100
Cseg_1651 Cseg_0705
Cseg_1651 Cseg_1873
Cseg_1652 Cseg_1728
Cseg_1652 Cseg_3689
Cseg_1652 Cseg_0074
Cseg_1652 Cseg_1261
Cseg_1652 Cseg_0771
Cseg_1652 Cseg_1384
Cseg_1652 Cseg_3758
Cseg_1652 Cseg_1382
Cseg_1652 Cseg_0299
Cseg_1652 Cseg_1260
Cseg_1652 Cseg_0075
Cseg_1652 Cseg_1723
Cseg_1652 Cseg_1597
Cseg_1652 Cseg_3677
Cseg_1652 Cseg_2028
Cseg_1652 Cseg_1650
Cseg_1652 Cseg_3822
Cseg_1652 Cseg_1238
Cseg_1652 Cseg_1598
Cseg_1652 Cseg_2817
Cseg_1652 Cseg_2142
Cseg_1652 Cseg_3107
Cseg_1652 Cseg_2823
Cseg_1652 Cseg_3668
Cseg_1652 Cseg_1289
Cseg_1652 Cseg_2820
Cseg_1652 Cseg_3655
Cseg_1654 Cseg_2668
Cseg_1654 Cseg_2829
Cseg_1654 Cseg_0811
Cseg_1654 Cseg_1538
Cseg_1654 Cseg_4066
Cseg_1654 Cseg_3107
Cseg_1654 Cseg_0581
Cseg_1654 Cseg_2629
Cseg_1654 Cseg_0074
Cseg_1654 Cseg_2930
Cseg_1655 Cseg_0337
Cseg_1655 Cseg_1993
Cseg_1655 Cseg_0815
Cseg_1655 Cseg_1657
Cseg_1655 Cseg_0866
Cseg_1655 Cseg_1091
Cseg_1655 Cseg_0338
Cseg_1655 Cseg_1997
Cseg_1655 Cseg_1647
Cseg_1657 Cseg_4017
Cseg_1657 Cseg_2273
Cseg_1657 Cseg_1280
Cseg_1657 Cseg_1655
Cseg_1657 Cseg_1258
Cseg_1657 Cseg_3801
Cseg_1657 Cseg_0336
Cseg_1657 Cseg_1971
Cseg_1657 Cseg_3433
Cseg_1657 Cseg_1091
Cseg_1657 Cseg_0866
Cseg_1657 Cseg_2288
Cseg_1657 Cseg_0338
Cseg_1657 Cseg_3878
Cseg_1657 Cseg_0142
Cseg_1657 Cseg_1328
Cseg_1657 Cseg_4124
Cseg_1657 Cseg_1050
Cseg_1657 Cseg_0144
Cseg_1657 Cseg_2211
Cseg_1657 Cseg_4119
Cseg_1657 Cseg_1282
Cseg_1657 Cseg_2667
Cseg_1657 Cseg_1283
Cseg_1657 Cseg_0855
Cseg_1657 Cseg_0335
Cseg_1657 Cseg_0337
Cseg_1657 Cseg_0081
Cseg_1657 Cseg_0852
Cseg_1657 Cseg_1294
Cseg_1657 Cseg_0141
Cseg_1661 Cseg_4242
Cseg_1661 Cseg_0655
Cseg_1663 Cseg_0343
Cseg_1663 Cseg_0234
Cseg_1663 Cseg_0344
Cseg_1663 Cseg_2266
Cseg_1663 Cseg_0239
Cseg_1663 Cseg_0235
Cseg_1663 Cseg_0026
Cseg_1663 Cseg_0236
Cseg_1663 Cseg_0342
Cseg_1663 Cseg_0237
Cseg_1663 Cseg_0345
Cseg_1668 Cseg_0061
Cseg_1668 Cseg_2777
Cseg_1668 Cseg_2661
Cseg_1668 Cseg_3287
Cseg_1668 Cseg_2871
Cseg_1669 Cseg_4132
Cseg_1669 Cseg_2303
Cseg_1669 Cseg_3217
Cseg_1669 Cseg_4169
Cseg_1669 Cseg_1969
Cseg_1669 Cseg_1772
Cseg_1669 Cseg_2174
Cseg_1669 Cseg_4131
Cseg_1669 Cseg_0143
Cseg_1669 Cseg_2438
Cseg_1669 Cseg_2744
Cseg_1669 Cseg_0525
Cseg_1669 Cseg_2301
Cseg_1669 Cseg_0778
Cseg_1669 Cseg_3486
Cseg_1669 Cseg_2173
Cseg_1669 Cseg_2193
Cseg_1669 Cseg_2304
Cseg_1675 Cseg_0578
Cseg_1675 Cseg_3939
Cseg_1675 Cseg_2639
Cseg_1675 Cseg_1880
Cseg_1675 Cseg_0523
Cseg_1675 Cseg_3136
Cseg_1675 Cseg_0801
Cseg_1675 Cseg_0519
Cseg_1675 Cseg_3780
Cseg_1675 Cseg_2456
Cseg_1679 Cseg_2893
Cseg_1679 Cseg_3874
Cseg_1680 Cseg_0197
Cseg_1680 Cseg_3677
Cseg_1680 Cseg_0393
Cseg_1683 Cseg_3449
Cseg_1683 Cseg_1050
Cseg_1683 Cseg_1283
Cseg_1683 Cseg_2686
Cseg_1683 Cseg_1282
Cseg_1683 Cseg_3902
Cseg_1683 Cseg_1905
Cseg_1683 Cseg_0751
Cseg_1683 Cseg_0217
Cseg_1683 Cseg_0565
Cseg_1683 Cseg_1810
Cseg_1683 Cseg_2889
Cseg_1683 Cseg_0330
Cseg_1683 Cseg_0852
Cseg_1683 Cseg_0404
Cseg_1683 Cseg_0221
Cseg_1684 Cseg_0668
Cseg_1684 Cseg_4100
Cseg_1684 Cseg_3932
Cseg_1684 Cseg_4103
Cseg_1684 Cseg_4106
Cseg_1684 Cseg_3490
Cseg_1684 Cseg_1873
Cseg_1684 Cseg_3019
Cseg_1684 Cseg_0477
Cseg_1684 Cseg_1685
Cseg_1684 Cseg_2799
Cseg_1685 Cseg_0668
Cseg_1685 Cseg_4106
Cseg_1685 Cseg_1684
Cseg_1685 Cseg_4103
Cseg_1685 Cseg_3019
Cseg_1685 Cseg_2799
Cseg_1685 Cseg_3932
Cseg_1685 Cseg_4100
Cseg_1685 Cseg_3490
Cseg_1685 Cseg_1873
Cseg_1685 Cseg_0477
Cseg_1720 Cseg_0759
Cseg_1720 Cseg_0866
Cseg_1720 Cseg_2255
Cseg_1720 Cseg_4066
Cseg_1720 Cseg_0264
Cseg_1720 Cseg_0849
Cseg_1723 Cseg_3353
Cseg_1723 Cseg_0375
Cseg_1723 Cseg_2345
Cseg_1723 Cseg_3348
Cseg_1723 Cseg_1964
Cseg_1723 Cseg_1117
Cseg_1723 Cseg_3645
Cseg_1723 Cseg_3787
Cseg_1723 Cseg_3073
Cseg_1723 Cseg_1652
Cseg_1723 Cseg_4266
Cseg_1723 Cseg_2819
Cseg_1723 Cseg_2142
Cseg_1728 Cseg_3353
Cseg_1728 Cseg_0375
Cseg_1728 Cseg_2345
Cseg_1728 Cseg_3348
Cseg_1728 Cseg_1964
Cseg_1728 Cseg_1117
Cseg_1728 Cseg_3645
Cseg_1728 Cseg_3787
Cseg_1728 Cseg_3073
Cseg_1728 Cseg_1652
Cseg_1728 Cseg_4266
Cseg_1728 Cseg_2142
Cseg_1728 Cseg_2819
Cseg_1730 Cseg_2921
Cseg_1730 Cseg_1789
Cseg_1730 Cseg_2078
Cseg_1730 Cseg_2036
Cseg_1730 Cseg_1893
Cseg_1730 Cseg_2081
Cseg_1739 Cseg_1263
Cseg_1739 Cseg_1619
Cseg_1757 Cseg_0771
Cseg_1759 Cseg_2348
Cseg_1759 Cseg_2352
Cseg_1759 Cseg_2353
Cseg_1767 Cseg_1321
Cseg_1767 Cseg_1968
Cseg_1767 Cseg_3958
Cseg_1767 Cseg_1462
Cseg_1767 Cseg_1380
Cseg_1767 Cseg_0371
Cseg_1767 Cseg_0131
Cseg_1767 Cseg_1322
Cseg_1767 Cseg_1074
Cseg_1767 Cseg_3088
Cseg_1767 Cseg_1949
Cseg_1767 Cseg_3959
Cseg_1767 Cseg_2739
Cseg_1767 Cseg_1967
Cseg_1770 Cseg_2742
Cseg_1772 Cseg_2199
Cseg_1772 Cseg_1669
Cseg_1772 Cseg_2301
Cseg_1772 Cseg_4170
Cseg_1772 Cseg_4169
Cseg_1789 Cseg_2921
Cseg_1789 Cseg_2078
Cseg_1789 Cseg_1893
Cseg_1789 Cseg_1730
Cseg_1789 Cseg_2081
Cseg_1792 Cseg_2036
Cseg_1793 Cseg_3549
Cseg_1793 Cseg_1797
Cseg_1793 Cseg_1246
Cseg_1793 Cseg_1906
Cseg_1793 Cseg_0411
Cseg_1793 Cseg_1248
Cseg_1793 Cseg_2036
Cseg_1793 Cseg_3310
Cseg_1797 Cseg_1246
Cseg_1797 Cseg_1906
Cseg_1797 Cseg_1248
Cseg_1797 Cseg_1793
Cseg_1797 Cseg_0411
Cseg_1797 Cseg_3549
Cseg_1797 Cseg_2036
Cseg_1797 Cseg_3310
Cseg_1805 Cseg_2660
Cseg_1810 Cseg_1907
Cseg_1810 Cseg_0024
Cseg_1810 Cseg_1683
Cseg_1810 Cseg_1541
Cseg_1810 Cseg_4124
Cseg_1810 Cseg_1280
Cseg_1810 Cseg_1282
Cseg_1810 Cseg_1283
Cseg_1810 Cseg_1905
Cseg_1810 Cseg_0217
Cseg_1810 Cseg_0855
Cseg_1810 Cseg_4112
Cseg_1810 Cseg_0794
Cseg_1810 Cseg_0330
Cseg_1810 Cseg_2889
Cseg_1810 Cseg_2468
Cseg_1823 Cseg_3324
Cseg_1823 Cseg_1895
Cseg_1823 Cseg_1825
Cseg_1823 Cseg_1896
Cseg_1823 Cseg_0599
Cseg_1823 Cseg_3275
Cseg_1824 Cseg_2799
Cseg_1824 Cseg_2441
Cseg_1824 Cseg_3542
Cseg_1824 Cseg_2939
Cseg_1824 Cseg_3290
Cseg_1824 Cseg_1284
Cseg_1824 Cseg_2442
Cseg_1824 Cseg_3736
Cseg_1824 Cseg_0477
Cseg_1824 Cseg_2004
Cseg_1824 Cseg_0465
Cseg_1824 Cseg_2936
Cseg_1824 Cseg_1234
Cseg_1825 Cseg_3324
Cseg_1825 Cseg_1823
Cseg_1825 Cseg_1895
Cseg_1825 Cseg_3275
Cseg_1825 Cseg_0599
Cseg_1825 Cseg_3984
Cseg_1825 Cseg_1376
Cseg_1825 Cseg_1896
Cseg_1831 Cseg_1556
Cseg_1831 Cseg_3316
Cseg_1831 Cseg_1553
Cseg_1831 Cseg_0973
Cseg_1831 Cseg_0099
Cseg_1831 Cseg_2952
Cseg_1831 Cseg_1549
Cseg_1833 Cseg_2799
Cseg_1833 Cseg_1834
Cseg_1833 Cseg_2404
Cseg_1833 Cseg_0477
Cseg_1834 Cseg_2404
Cseg_1834 Cseg_1833
Cseg_1837 Cseg_1900
Cseg_1856 Cseg_1857
Cseg_1857 Cseg_1856
Cseg_1860 Cseg_1374
Cseg_1860 Cseg_1375
Cseg_1860 Cseg_2660
Cseg_1860 Cseg_1291
Cseg_1873 Cseg_2912
Cseg_1873 Cseg_1684
Cseg_1873 Cseg_0080
Cseg_1873 Cseg_1965
Cseg_1873 Cseg_1380
Cseg_1873 Cseg_4106
Cseg_1873 Cseg_1651
Cseg_1873 Cseg_1968
Cseg_1873 Cseg_0668
Cseg_1873 Cseg_1685
Cseg_1873 Cseg_2582
Cseg_1873 Cseg_3932
Cseg_1873 Cseg_4100
Cseg_1873 Cseg_2915
Cseg_1873 Cseg_3984
Cseg_1873 Cseg_1967
Cseg_1873 Cseg_2181
Cseg_1873 Cseg_0670
Cseg_1873 Cseg_1376
Cseg_1874 Cseg_4129
Cseg_1874 Cseg_1878
Cseg_1874 Cseg_1876
Cseg_1874 Cseg_3130
Cseg_1874 Cseg_4102
Cseg_1874 Cseg_1877
Cseg_1874 Cseg_2875
Cseg_1874 Cseg_1155
Cseg_1875 Cseg_1876
Cseg_1875 Cseg_1877
Cseg_1875 Cseg_4129
Cseg_1876 Cseg_1875
Cseg_1876 Cseg_1877
Cseg_1876 Cseg_4102
Cseg_1876 Cseg_1874
Cseg_1877 Cseg_1875
Cseg_1877 Cseg_4102
Cseg_1877 Cseg_1876
Cseg_1877 Cseg_1874
Cseg_1878 Cseg_1874
Cseg_1878 Cseg_4102
Cseg_1880 Cseg_0523
Cseg_1880 Cseg_0519
Cseg_1880 Cseg_0801
Cseg_1880 Cseg_1675
Cseg_1880 Cseg_2639
Cseg_1883 Cseg_1884
Cseg_1883 Cseg_0537
Cseg_1883 Cseg_2282
Cseg_1883 Cseg_2281
Cseg_1883 Cseg_0284
Cseg_1883 Cseg_1886
Cseg_1883 Cseg_0288
Cseg_1883 Cseg_1885
Cseg_1883 Cseg_0283
Cseg_1884 Cseg_0288
Cseg_1884 Cseg_1883
Cseg_1884 Cseg_0537
Cseg_1884 Cseg_2282
Cseg_1884 Cseg_2281
Cseg_1884 Cseg_0284
Cseg_1884 Cseg_1885
Cseg_1884 Cseg_1886
Cseg_1884 Cseg_0283
Cseg_1885 Cseg_1883
Cseg_1885 Cseg_2282
Cseg_1885 Cseg_1884
Cseg_1885 Cseg_0284
Cseg_1885 Cseg_2281
Cseg_1885 Cseg_0288
Cseg_1885 Cseg_1886
Cseg_1885 Cseg_0283
Cseg_1886 Cseg_0284
Cseg_1886 Cseg_0537
Cseg_1886 Cseg_1883
Cseg_1886 Cseg_2282
Cseg_1886 Cseg_0288
Cseg_1886 Cseg_0283
Cseg_1886 Cseg_1884
Cseg_1886 Cseg_1885
Cseg_1886 Cseg_2281
Cseg_1891 Cseg_3032
Cseg_1891 Cseg_4225
Cseg_1891 Cseg_0388
Cseg_1893 Cseg_1789
Cseg_1893 Cseg_2921
Cseg_1893 Cseg_2078
Cseg_1893 Cseg_1730
Cseg_1893 Cseg_2081
Cseg_1895 Cseg_3984
Cseg_1895 Cseg_3324
Cseg_1895 Cseg_3275
Cseg_1895 Cseg_1823
Cseg_1895 Cseg_1825
Cseg_1895 Cseg_0599
Cseg_1895 Cseg_1896
Cseg_1895 Cseg_1376
Cseg_1896 Cseg_1823
Cseg_1896 Cseg_3275
Cseg_1896 Cseg_1895
Cseg_1896 Cseg_1825
Cseg_1896 Cseg_0599
Cseg_1896 Cseg_3324
Cseg_1897 Cseg_4055
Cseg_1898 Cseg_2325
Cseg_1898 Cseg_3449
