CbC4_0017 CbC4_0739
CbC4_1978 CbC4_2271
CbC4_1978 CbC4_0337
CbC4_1978 CbC4_1427
CbC4_1978 CbC4_2339
CbC4_1978 CbC4_0053
CbC4_1978 CbC4_0055
CbC4_1978 CbC4_1981
CbC4_1978 CbC4_2213
CbC4_1978 CbC4_2394
CbC4_1978 CbC4_1896
CbC4_1978 CbC4_1347
CbC4_1978 CbC4_0045
CbC4_1978 CbC4_1873
CbC4_1978 CbC4_1980
CbC4_1978 CbC4_1793
CbC4_1978 CbC4_1075
CbC4_1978 CbC4_0051
CbC4_1978 CbC4_0629
CbC4_1978 CbC4_1429
CbC4_1978 CbC4_1890
CbC4_1978 CbC4_2040
CbC4_1978 CbC4_0631
CbC4_1980 CbC4_1978
CbC4_1980 CbC4_1793
CbC4_1980 CbC4_0055
CbC4_1980 CbC4_1981
CbC4_1980 CbC4_1726
CbC4_1980 CbC4_1483
CbC4_1980 CbC4_1873
CbC4_1980 CbC4_0045
CbC4_1980 CbC4_1347
CbC4_1980 CbC4_2162
CbC4_1980 CbC4_0053
CbC4_1980 CbC4_2271
CbC4_1980 CbC4_2142
CbC4_1980 CbC4_0054
CbC4_1980 CbC4_0337
CbC4_1980 CbC4_2339
CbC4_1980 CbC4_1075
CbC4_1980 CbC4_1686
CbC4_1980 CbC4_0051
CbC4_1980 CbC4_0048
CbC4_1981 CbC4_0054
CbC4_1981 CbC4_2142
CbC4_1981 CbC4_2271
CbC4_1981 CbC4_0337
CbC4_1981 CbC4_2339
CbC4_1981 CbC4_1980
CbC4_1981 CbC4_1793
CbC4_1981 CbC4_1978
CbC4_1981 CbC4_1075
CbC4_1981 CbC4_1686
CbC4_1981 CbC4_0051
CbC4_1981 CbC4_0048
CbC4_1981 CbC4_0055
CbC4_1981 CbC4_1726
CbC4_1981 CbC4_1873
CbC4_1981 CbC4_0045
CbC4_1981 CbC4_1347
CbC4_1981 CbC4_2162
CbC4_1981 CbC4_1483
CbC4_1981 CbC4_0053
CbC4_1986 CbC4_2195
CbC4_1986 CbC4_0668
CbC4_1986 CbC4_2394
CbC4_1986 CbC4_1952
CbC4_1986 CbC4_2162
CbC4_1986 CbC4_0447
CbC4_1986 CbC4_0882
CbC4_1986 CbC4_0627
CbC4_1986 CbC4_1078
CbC4_1986 CbC4_2142
CbC4_1986 CbC4_2465
CbC4_1986 CbC4_1429
CbC4_1986 CbC4_1932
CbC4_1986 CbC4_0769
CbC4_1986 CbC4_2040
CbC4_1986 CbC4_0337
CbC4_1986 CbC4_0542
CbC4_1986 CbC4_0597
CbC4_1986 CbC4_1793
CbC4_1986 CbC4_0419
CbC4_1986 CbC4_1075
CbC4_1986 CbC4_1686
CbC4_1986 CbC4_0418
CbC4_1988 CbC4_1455
CbC4_1988 CbC4_1506
CbC4_1988 CbC4_2524
CbC4_1988 CbC4_0220
CbC4_1988 CbC4_0257
CbC4_1988 CbC4_0221
CbC4_1988 CbC4_0540
CbC4_1988 CbC4_0445
CbC4_1988 CbC4_0864
CbC4_1988 CbC4_2478
CbC4_1988 CbC4_2437
CbC4_1988 CbC4_0189
CbC4_1988 CbC4_1505
CbC4_1988 CbC4_2545
CbC4_1988 CbC4_1742
CbC4_1988 CbC4_0447
CbC4_1988 CbC4_2476
CbC4_1988 CbC4_2288
CbC4_1988 CbC4_2100
CbC4_1988 CbC4_1374
CbC4_1988 CbC4_1448
CbC4_1988 CbC4_0249
CbC4_1988 CbC4_0534
CbC4_1988 CbC4_1842
CbC4_1988 CbC4_1065
CbC4_1988 CbC4_1438
CbC4_1988 CbC4_2166
CbC4_1989 CbC4_1273
CbC4_1989 CbC4_0988
CbC4_1989 CbC4_0669
CbC4_1989 CbC4_0145
CbC4_1989 CbC4_0355
CbC4_1990 CbC4_0208
CbC4_1990 CbC4_1074
CbC4_1990 CbC4_1758
CbC4_1990 CbC4_2304
CbC4_1990 CbC4_2424
CbC4_1990 CbC4_0328
CbC4_1990 CbC4_1501
CbC4_1990 CbC4_0166
CbC4_1990 CbC4_2432
CbC4_1990 CbC4_2253
CbC4_1990 CbC4_0028
CbC4_1990 CbC4_0324
CbC4_1990 CbC4_1759
CbC4_1998 CbC4_1865
CbC4_1998 CbC4_0598
CbC4_1998 CbC4_2000
CbC4_1998 CbC4_0679
CbC4_1999 CbC4_0679
CbC4_1999 CbC4_2000
CbC4_1999 CbC4_0598
CbC4_2000 CbC4_0679
CbC4_2000 CbC4_1998
CbC4_2000 CbC4_1999
CbC4_2009 CbC4_2014
CbC4_2009 CbC4_2010
CbC4_2010 CbC4_2012
CbC4_2010 CbC4_2009
CbC4_2011 CbC4_2013
CbC4_2011 CbC4_2469
CbC4_2011 CbC4_2311
CbC4_2011 CbC4_2012
CbC4_2012 CbC4_2010
CbC4_2012 CbC4_2011
CbC4_2013 CbC4_2311
CbC4_2013 CbC4_2306
CbC4_2013 CbC4_2011
CbC4_2013 CbC4_2469
CbC4_2014 CbC4_2009
CbC4_2014 CbC4_0799
CbC4_2023 CbC4_2180
CbC4_2023 CbC4_2182
CbC4_2023 CbC4_2181
CbC4_2025 CbC4_2339
CbC4_2025 CbC4_1602
CbC4_2025 CbC4_1726
CbC4_2025 CbC4_1347
CbC4_2025 CbC4_2026
CbC4_2025 CbC4_2271
CbC4_2026 CbC4_1602
CbC4_2026 CbC4_2025
CbC4_2026 CbC4_2339
CbC4_2026 CbC4_1726
CbC4_2026 CbC4_1482
CbC4_2026 CbC4_1347
CbC4_2026 CbC4_1483
CbC4_2026 CbC4_2271
CbC4_2040 CbC4_2213
CbC4_2040 CbC4_2304
CbC4_2040 CbC4_2394
CbC4_2040 CbC4_1510
CbC4_2040 CbC4_0630
CbC4_2040 CbC4_1871
CbC4_2040 CbC4_0037
CbC4_2040 CbC4_0627
CbC4_2040 CbC4_1436
CbC4_2040 CbC4_1891
CbC4_2040 CbC4_2150
CbC4_2040 CbC4_2395
CbC4_2040 CbC4_0077
CbC4_2040 CbC4_1895
CbC4_2040 CbC4_0597
CbC4_2040 CbC4_1936
CbC4_2040 CbC4_1978
CbC4_2040 CbC4_1429
CbC4_2040 CbC4_1504
CbC4_2040 CbC4_1986
CbC4_2040 CbC4_0631
CbC4_2040 CbC4_0629
CbC4_2040 CbC4_0438
CbC4_2040 CbC4_2362
CbC4_2040 CbC4_0186
CbC4_2050 CbC4_0446
CbC4_2050 CbC4_2051
CbC4_2051 CbC4_0446
CbC4_2051 CbC4_2050
CbC4_2051 CbC4_0769
CbC4_2052 CbC4_0278
CbC4_2052 CbC4_0645
CbC4_2083 CbC4_1549
CbC4_2098 CbC4_0268
CbC4_2100 CbC4_2524
CbC4_2100 CbC4_1448
CbC4_2100 CbC4_0445
CbC4_2100 CbC4_1988
CbC4_2100 CbC4_0189
CbC4_2100 CbC4_2545
CbC4_2100 CbC4_0447
CbC4_2100 CbC4_2476
CbC4_2100 CbC4_1608
CbC4_2100 CbC4_1842
CbC4_2100 CbC4_0864
CbC4_2100 CbC4_0670
CbC4_2118 CbC4_0050
CbC4_2118 CbC4_0052
CbC4_2118 CbC4_0049
CbC4_2118 CbC4_1873
CbC4_2118 CbC4_0045
CbC4_2119 CbC4_1386
CbC4_2119 CbC4_1390
CbC4_2119 CbC4_1387
CbC4_2119 CbC4_1389
CbC4_2139 CbC4_1761
CbC4_2139 CbC4_2463
CbC4_2139 CbC4_2213
CbC4_2139 CbC4_0279
CbC4_2139 CbC4_2390
CbC4_2139 CbC4_2140
CbC4_2139 CbC4_2150
CbC4_2139 CbC4_1891
CbC4_2140 CbC4_0279
CbC4_2140 CbC4_2213
CbC4_2140 CbC4_2390
CbC4_2140 CbC4_2150
CbC4_2140 CbC4_1891
CbC4_2140 CbC4_2463
CbC4_2140 CbC4_1761
CbC4_2140 CbC4_2139
CbC4_2142 CbC4_2339
CbC4_2142 CbC4_0054
CbC4_2142 CbC4_0337
CbC4_2142 CbC4_0055
CbC4_2142 CbC4_1980
CbC4_2142 CbC4_0597
CbC4_2142 CbC4_1981
CbC4_2142 CbC4_1726
CbC4_2142 CbC4_1978
CbC4_2142 CbC4_1793
CbC4_2142 CbC4_2394
CbC4_2142 CbC4_1347
CbC4_2142 CbC4_1735
CbC4_2142 CbC4_1483
CbC4_2142 CbC4_2162
CbC4_2142 CbC4_1075
CbC4_2142 CbC4_0053
CbC4_2142 CbC4_1686
CbC4_2142 CbC4_0447
CbC4_2142 CbC4_0051
CbC4_2142 CbC4_0627
CbC4_2142 CbC4_1986
CbC4_2142 CbC4_1932
CbC4_2142 CbC4_1078
CbC4_2142 CbC4_2271
CbC4_2143 CbC4_0503
CbC4_2145 CbC4_2147
CbC4_2145 CbC4_1672
CbC4_2145 CbC4_2146
CbC4_2145 CbC4_0145
CbC4_2145 CbC4_2148
CbC4_2146 CbC4_2149
CbC4_2146 CbC4_2145
CbC4_2146 CbC4_2147
CbC4_2147 CbC4_2146
CbC4_2147 CbC4_2149
CbC4_2147 CbC4_2145
CbC4_2148 CbC4_0544
CbC4_2148 CbC4_1535
CbC4_2148 CbC4_1180
CbC4_2148 CbC4_1455
CbC4_2148 CbC4_1374
CbC4_2148 CbC4_2145
CbC4_2148 CbC4_2275
CbC4_2149 CbC4_2146
CbC4_2149 CbC4_2150
CbC4_2149 CbC4_2147
CbC4_2149 CbC4_1672
CbC4_2150 CbC4_2139
CbC4_2150 CbC4_1936
CbC4_2150 CbC4_0077
CbC4_2150 CbC4_2463
CbC4_2150 CbC4_0186
CbC4_2150 CbC4_0438
CbC4_2150 CbC4_1510
CbC4_2150 CbC4_2149
CbC4_2150 CbC4_0037
CbC4_2150 CbC4_2140
CbC4_2150 CbC4_1436
CbC4_2150 CbC4_1891
CbC4_2150 CbC4_1429
CbC4_2150 CbC4_0631
CbC4_2150 CbC4_2040
CbC4_2158 CbC4_1415
CbC4_2160 CbC4_1413
CbC4_2160 CbC4_1412
CbC4_2162 CbC4_2142
CbC4_2162 CbC4_1981
CbC4_2162 CbC4_0337
CbC4_2162 CbC4_0054
CbC4_2162 CbC4_1980
CbC4_2162 CbC4_1726
CbC4_2162 CbC4_1482
CbC4_2162 CbC4_2339
CbC4_2162 CbC4_1986
CbC4_2162 CbC4_1793
CbC4_2162 CbC4_1347
CbC4_2162 CbC4_0055
CbC4_2162 CbC4_0051
CbC4_2162 CbC4_0597
CbC4_2162 CbC4_1483
CbC4_2162 CbC4_1075
CbC4_2162 CbC4_2271
CbC4_2162 CbC4_0053
CbC4_2162 CbC4_1686
CbC4_2164 CbC4_2206
CbC4_2164 CbC4_0163
CbC4_2164 CbC4_0670
CbC4_2164 CbC4_2166
CbC4_2164 CbC4_1506
CbC4_2164 CbC4_2207
CbC4_2164 CbC4_1608
CbC4_2164 CbC4_1028
CbC4_2164 CbC4_1064
CbC4_2166 CbC4_2164
CbC4_2166 CbC4_2207
CbC4_2166 CbC4_1988
CbC4_2166 CbC4_1028
CbC4_2166 CbC4_2206
CbC4_2166 CbC4_0163
CbC4_2170 CbC4_2173
CbC4_2170 CbC4_2176
CbC4_2170 CbC4_2172
CbC4_2172 CbC4_2170
CbC4_2172 CbC4_2173
CbC4_2172 CbC4_2176
CbC4_2173 CbC4_2172
CbC4_2173 CbC4_2170
CbC4_2173 CbC4_2176
CbC4_2176 CbC4_2172
CbC4_2176 CbC4_2170
CbC4_2176 CbC4_2173
CbC4_2180 CbC4_2182
CbC4_2180 CbC4_2181
CbC4_2180 CbC4_2023
CbC4_2180 CbC4_0358
CbC4_2180 CbC4_0149
CbC4_2181 CbC4_0149
CbC4_2181 CbC4_0358
CbC4_2181 CbC4_2180
CbC4_2181 CbC4_2182
CbC4_2181 CbC4_2023
CbC4_2182 CbC4_0149
CbC4_2182 CbC4_0358
CbC4_2182 CbC4_2023
CbC4_2182 CbC4_2180
CbC4_2182 CbC4_2181
CbC4_2183 CbC4_1182
CbC4_2183 CbC4_0518
CbC4_2183 CbC4_1163
CbC4_2188 CbC4_0812
CbC4_2188 CbC4_0505
CbC4_2195 CbC4_1080
CbC4_2195 CbC4_0279
CbC4_2195 CbC4_0668
CbC4_2195 CbC4_1952
CbC4_2195 CbC4_0355
CbC4_2195 CbC4_1075
CbC4_2195 CbC4_0645
CbC4_2195 CbC4_0447
CbC4_2195 CbC4_1285
CbC4_2195 CbC4_0574
CbC4_2195 CbC4_0566
CbC4_2195 CbC4_0689
CbC4_2195 CbC4_0542
CbC4_2195 CbC4_1392
CbC4_2195 CbC4_0597
CbC4_2195 CbC4_0573
CbC4_2195 CbC4_0419
CbC4_2195 CbC4_0838
CbC4_2195 CbC4_0418
CbC4_2195 CbC4_0784
CbC4_2195 CbC4_0446
CbC4_2195 CbC4_2465
CbC4_2195 CbC4_0988
CbC4_2195 CbC4_1986
CbC4_2195 CbC4_0575
CbC4_2195 CbC4_0769
CbC4_2206 CbC4_0163
CbC4_2206 CbC4_1506
CbC4_2206 CbC4_2164
CbC4_2206 CbC4_2207
CbC4_2206 CbC4_1028
CbC4_2206 CbC4_1064
CbC4_2206 CbC4_2166
CbC4_2207 CbC4_2166
CbC4_2207 CbC4_2164
CbC4_2207 CbC4_0037
CbC4_2207 CbC4_1758
CbC4_2207 CbC4_2329
CbC4_2207 CbC4_1028
CbC4_2207 CbC4_0673
CbC4_2207 CbC4_2206
CbC4_2207 CbC4_0163
CbC4_2213 CbC4_1978
CbC4_2213 CbC4_0077
CbC4_2213 CbC4_2140
CbC4_2213 CbC4_2390
CbC4_2213 CbC4_1895
CbC4_2213 CbC4_1761
CbC4_2213 CbC4_2139
CbC4_2213 CbC4_1429
CbC4_2213 CbC4_2040
CbC4_2213 CbC4_1871
CbC4_2213 CbC4_0033
CbC4_2213 CbC4_0799
CbC4_2213 CbC4_2394
CbC4_2213 CbC4_0279
CbC4_2217 CbC4_2339
CbC4_2217 CbC4_2340
CbC4_2217 CbC4_1347
CbC4_2217 CbC4_2221
CbC4_2217 CbC4_1599
CbC4_2217 CbC4_2271
CbC4_2221 CbC4_1599
CbC4_2221 CbC4_2340
CbC4_2221 CbC4_2217
CbC4_2221 CbC4_1602
CbC4_2230 CbC4_0140
CbC4_2230 CbC4_0139
CbC4_2235 CbC4_1624
CbC4_2235 CbC4_1086
CbC4_2235 CbC4_1084
CbC4_2235 CbC4_1085
CbC4_2235 CbC4_1089
CbC4_2235 CbC4_1083
CbC4_2235 CbC4_1082
CbC4_2235 CbC4_1088
CbC4_2253 CbC4_1990
CbC4_2260 CbC4_0433
CbC4_2260 CbC4_0992
CbC4_2260 CbC4_0144
CbC4_2260 CbC4_0068
CbC4_2260 CbC4_2272
CbC4_2262 CbC4_0249
CbC4_2262 CbC4_1155
CbC4_2262 CbC4_2267
CbC4_2262 CbC4_2264
CbC4_2262 CbC4_2269
CbC4_2262 CbC4_0577
CbC4_2262 CbC4_2265
CbC4_2262 CbC4_2263
CbC4_2262 CbC4_2268
CbC4_2262 CbC4_2266
CbC4_2263 CbC4_2267
CbC4_2263 CbC4_2269
CbC4_2263 CbC4_2262
CbC4_2263 CbC4_2264
CbC4_2263 CbC4_2266
CbC4_2263 CbC4_2268
CbC4_2263 CbC4_0577
CbC4_2263 CbC4_2265
CbC4_2263 CbC4_0249
CbC4_2263 CbC4_1155
CbC4_2264 CbC4_2265
CbC4_2264 CbC4_0249
CbC4_2264 CbC4_2269
CbC4_2264 CbC4_2262
CbC4_2264 CbC4_2266
CbC4_2264 CbC4_1155
CbC4_2264 CbC4_0577
CbC4_2264 CbC4_2263
CbC4_2264 CbC4_2268
CbC4_2264 CbC4_2267
CbC4_2265 CbC4_1155
CbC4_2265 CbC4_2267
CbC4_2265 CbC4_2269
CbC4_2265 CbC4_2262
CbC4_2265 CbC4_2264
CbC4_2265 CbC4_2266
CbC4_2265 CbC4_0249
CbC4_2265 CbC4_0577
CbC4_2265 CbC4_2268
CbC4_2265 CbC4_2263
CbC4_2266 CbC4_0249
CbC4_2266 CbC4_1155
CbC4_2266 CbC4_2267
CbC4_2266 CbC4_2269
CbC4_2266 CbC4_2264
CbC4_2266 CbC4_2262
CbC4_2266 CbC4_0577
CbC4_2266 CbC4_2265
CbC4_2266 CbC4_2268
CbC4_2266 CbC4_2263
CbC4_2267 CbC4_2264
CbC4_2267 CbC4_2269
CbC4_2267 CbC4_2262
CbC4_2267 CbC4_0577
CbC4_2267 CbC4_2265
CbC4_2267 CbC4_2268
CbC4_2267 CbC4_2263
CbC4_2267 CbC4_2266
CbC4_2267 CbC4_0249
CbC4_2267 CbC4_1155
CbC4_2268 CbC4_1155
CbC4_2268 CbC4_0249
CbC4_2268 CbC4_2269
CbC4_2268 CbC4_2263
CbC4_2268 CbC4_2265
CbC4_2268 CbC4_2267
CbC4_2268 CbC4_2262
CbC4_2268 CbC4_2264
CbC4_2268 CbC4_2266
CbC4_2268 CbC4_0577
CbC4_2269 CbC4_0249
CbC4_2269 CbC4_1155
CbC4_2269 CbC4_2267
CbC4_2269 CbC4_2264
CbC4_2269 CbC4_2262
CbC4_2269 CbC4_0577
CbC4_2269 CbC4_2268
CbC4_2269 CbC4_2265
CbC4_2269 CbC4_2263
CbC4_2269 CbC4_2266
CbC4_2271 CbC4_2026
CbC4_2271 CbC4_2142
CbC4_2271 CbC4_0337
CbC4_2271 CbC4_0054
CbC4_2271 CbC4_2025
CbC4_2271 CbC4_2339
CbC4_2271 CbC4_0055
CbC4_2271 CbC4_1980
CbC4_2271 CbC4_2340
CbC4_2271 CbC4_1981
CbC4_2271 CbC4_1726
CbC4_2271 CbC4_1793
CbC4_2271 CbC4_1347
CbC4_2271 CbC4_1978
CbC4_2271 CbC4_1483
CbC4_2271 CbC4_2217
CbC4_2271 CbC4_2162
CbC4_2271 CbC4_1075
CbC4_2271 CbC4_1686
CbC4_2271 CbC4_0053
CbC4_2271 CbC4_0051
CbC4_2271 CbC4_1602
CbC4_2272 CbC4_0992
CbC4_2272 CbC4_0144
CbC4_2272 CbC4_0068
CbC4_2272 CbC4_2260
CbC4_2274 CbC4_1374
CbC4_2274 CbC4_0208
CbC4_2274 CbC4_2284
CbC4_2274 CbC4_2478
CbC4_2275 CbC4_0671
CbC4_2275 CbC4_1608
CbC4_2275 CbC4_1535
CbC4_2275 CbC4_1374
CbC4_2275 CbC4_1672
CbC4_2275 CbC4_0544
CbC4_2275 CbC4_0670
CbC4_2275 CbC4_1455
CbC4_2275 CbC4_1180
CbC4_2275 CbC4_2148
CbC4_2275 CbC4_1673
CbC4_2276 CbC4_0669
CbC4_2276 CbC4_1494
CbC4_2276 CbC4_0419
CbC4_2276 CbC4_0355
CbC4_2276 CbC4_0145
CbC4_2276 CbC4_0710
CbC4_2276 CbC4_0768
CbC4_2276 CbC4_0418
CbC4_2276 CbC4_0988
CbC4_2276 CbC4_1914
CbC4_2284 CbC4_0208
CbC4_2284 CbC4_2274
CbC4_2284 CbC4_0671
CbC4_2284 CbC4_2478
CbC4_2284 CbC4_1742
CbC4_2284 CbC4_1608
CbC4_2284 CbC4_1820
CbC4_2284 CbC4_0670
CbC4_2288 CbC4_0221
CbC4_2288 CbC4_0257
CbC4_2288 CbC4_1988
CbC4_2288 CbC4_0189
CbC4_2288 CbC4_1505
CbC4_2288 CbC4_0220
CbC4_2291 CbC4_1164
CbC4_2291 CbC4_0415
CbC4_2298 CbC4_0709
CbC4_2298 CbC4_0205
CbC4_2298 CbC4_2455
CbC4_2304 CbC4_0328
CbC4_2304 CbC4_1990
CbC4_2304 CbC4_0994
CbC4_2304 CbC4_0553
CbC4_2304 CbC4_2395
CbC4_2304 CbC4_1429
CbC4_2304 CbC4_1504
CbC4_2304 CbC4_2040
CbC4_2306 CbC4_2311
CbC4_2306 CbC4_2013
CbC4_2307 CbC4_2312
CbC4_2307 CbC4_2314
CbC4_2308 CbC4_2310
CbC4_2309 CbC4_2314
CbC4_2309 CbC4_2310
CbC4_2310 CbC4_2309
CbC4_2310 CbC4_2308
CbC4_2311 CbC4_2011
CbC4_2311 CbC4_2013
CbC4_2311 CbC4_2306
CbC4_2312 CbC4_2307
CbC4_2312 CbC4_2313
CbC4_2313 CbC4_2312
CbC4_2313 CbC4_2315
CbC4_2313 CbC4_1741
CbC4_2313 CbC4_1932
CbC4_2313 CbC4_0710
CbC4_2313 CbC4_1078
CbC4_2314 CbC4_2309
CbC4_2314 CbC4_2307
CbC4_2315 CbC4_2316
CbC4_2315 CbC4_2313
CbC4_2316 CbC4_2315
CbC4_2325 CbC4_1871
CbC4_2325 CbC4_2390
CbC4_2329 CbC4_2207
CbC4_2329 CbC4_0670
CbC4_2329 CbC4_1608
CbC4_2330 CbC4_2338
CbC4_2330 CbC4_1874
CbC4_2330 CbC4_0355
CbC4_2330 CbC4_0988
CbC4_2336 CbC4_0574
CbC4_2336 CbC4_0111
CbC4_2336 CbC4_1392
CbC4_2336 CbC4_2452
CbC4_2338 CbC4_0988
CbC4_2338 CbC4_1874
CbC4_2338 CbC4_0355
CbC4_2338 CbC4_2330
CbC4_2339 CbC4_0053
CbC4_2339 CbC4_1686
CbC4_2339 CbC4_0054
CbC4_2339 CbC4_2025
CbC4_2339 CbC4_0337
CbC4_2339 CbC4_0055
CbC4_2339 CbC4_2340
CbC4_2339 CbC4_1980
CbC4_2339 CbC4_1981
CbC4_2339 CbC4_1726
CbC4_2339 CbC4_1793
CbC4_2339 CbC4_1978
CbC4_2339 CbC4_1347
CbC4_2339 CbC4_1483
CbC4_2339 CbC4_2162
CbC4_2339 CbC4_2217
CbC4_2339 CbC4_1075
CbC4_2339 CbC4_1602
CbC4_2339 CbC4_0051
CbC4_2339 CbC4_2026
CbC4_2339 CbC4_2271
CbC4_2339 CbC4_2142
CbC4_2340 CbC4_1347
CbC4_2340 CbC4_2217
CbC4_2340 CbC4_2221
CbC4_2340 CbC4_1599
CbC4_2340 CbC4_2271
CbC4_2340 CbC4_2339
CbC4_2341 CbC4_1479
CbC4_2341 CbC4_1512
CbC4_2341 CbC4_2344
CbC4_2344 CbC4_2341
CbC4_2344 CbC4_1512
CbC4_2344 CbC4_1479
CbC4_2348 CbC4_1479
CbC4_2348 CbC4_1821
CbC4_2348 CbC4_0555
CbC4_2348 CbC4_1899
CbC4_2348 CbC4_2421
CbC4_2348 CbC4_1512
CbC4_2348 CbC4_2420
CbC4_2356 CbC4_2360
CbC4_2356 CbC4_2357
CbC4_2357 CbC4_2356
CbC4_2357 CbC4_0464
CbC4_2358 CbC4_2362
CbC4_2358 CbC4_2359
CbC4_2359 CbC4_2360
CbC4_2359 CbC4_2358
CbC4_2359 CbC4_0867
CbC4_2360 CbC4_2356
CbC4_2360 CbC4_2359
CbC4_2361 CbC4_2363
CbC4_2361 CbC4_0464
CbC4_2362 CbC4_0867
CbC4_2362 CbC4_1429
CbC4_2362 CbC4_2358
CbC4_2362 CbC4_2040
CbC4_2363 CbC4_2361
CbC4_2366 CbC4_2367
CbC4_2367 CbC4_2366
CbC4_2368 CbC4_1346
CbC4_2368 CbC4_1821
CbC4_2368 CbC4_1369
CbC4_2389 CbC4_0172
CbC4_2390 CbC4_0033
CbC4_2390 CbC4_0799
CbC4_2390 CbC4_0279
CbC4_2390 CbC4_2213
CbC4_2390 CbC4_1871
CbC4_2390 CbC4_2140
CbC4_2390 CbC4_2139
CbC4_2390 CbC4_1761
CbC4_2390 CbC4_2325
CbC4_2394 CbC4_1427
CbC4_2394 CbC4_0337
CbC4_2394 CbC4_1890
CbC4_2394 CbC4_0597
CbC4_2394 CbC4_2213
CbC4_2394 CbC4_1978
CbC4_2394 CbC4_1429
CbC4_2394 CbC4_1793
CbC4_2394 CbC4_1075
CbC4_2394 CbC4_1871
CbC4_2394 CbC4_0447
CbC4_2394 CbC4_2040
CbC4_2394 CbC4_0627
CbC4_2394 CbC4_1986
CbC4_2394 CbC4_2142
CbC4_2394 CbC4_0631
CbC4_2395 CbC4_1074
CbC4_2395 CbC4_2304
CbC4_2395 CbC4_1429
CbC4_2395 CbC4_2040
CbC4_2420 CbC4_2421
CbC4_2420 CbC4_2348
CbC4_2420 CbC4_1512
CbC4_2421 CbC4_2348
CbC4_2421 CbC4_1512
CbC4_2421 CbC4_2420
CbC4_2424 CbC4_1990
CbC4_2424 CbC4_1501
CbC4_2432 CbC4_0029
CbC4_2432 CbC4_0328
CbC4_2432 CbC4_1990
CbC4_2432 CbC4_0028
CbC4_2432 CbC4_1932
CbC4_2432 CbC4_0404
CbC4_2432 CbC4_1078
CbC4_2432 CbC4_0405
CbC4_2432 CbC4_0553
CbC4_2436 CbC4_2437
CbC4_2436 CbC4_2438
CbC4_2437 CbC4_2439
CbC4_2437 CbC4_0220
CbC4_2437 CbC4_0534
CbC4_2437 CbC4_1065
CbC4_2437 CbC4_0447
CbC4_2437 CbC4_1505
CbC4_2437 CbC4_0189
CbC4_2437 CbC4_0257
CbC4_2437 CbC4_0221
CbC4_2437 CbC4_0540
CbC4_2437 CbC4_2436
CbC4_2437 CbC4_1988
CbC4_2438 CbC4_2436
CbC4_2438 CbC4_1440
CbC4_2439 CbC4_2437
CbC4_2444 CbC4_1260
CbC4_2444 CbC4_1923
CbC4_2444 CbC4_1453
CbC4_2447 CbC4_2448
CbC4_2447 CbC4_0721
CbC4_2447 CbC4_0355
CbC4_2447 CbC4_0718
CbC4_2447 CbC4_0988
CbC4_2447 CbC4_0384
CbC4_2447 CbC4_0090
CbC4_2447 CbC4_0385
CbC4_2447 CbC4_0990
CbC4_2448 CbC4_0355
CbC4_2448 CbC4_0718
CbC4_2448 CbC4_0988
CbC4_2448 CbC4_0090
CbC4_2448 CbC4_0384
CbC4_2448 CbC4_0721
CbC4_2448 CbC4_2447
CbC4_2448 CbC4_0990
CbC4_2448 CbC4_0385
CbC4_2452 CbC4_0574
CbC4_2452 CbC4_0111
CbC4_2452 CbC4_1392
CbC4_2452 CbC4_2336
CbC4_2455 CbC4_1449
CbC4_2455 CbC4_2298
CbC4_2463 CbC4_2140
CbC4_2463 CbC4_2150
CbC4_2463 CbC4_1891
CbC4_2463 CbC4_0803
CbC4_2463 CbC4_2139
CbC4_2465 CbC4_0668
CbC4_2465 CbC4_0355
CbC4_2465 CbC4_2195
CbC4_2465 CbC4_1080
CbC4_2465 CbC4_1952
CbC4_2465 CbC4_0447
CbC4_2465 CbC4_0566
CbC4_2465 CbC4_1285
CbC4_2465 CbC4_0574
CbC4_2465 CbC4_0689
CbC4_2465 CbC4_0542
CbC4_2465 CbC4_0597
CbC4_2465 CbC4_1392
CbC4_2465 CbC4_0573
CbC4_2465 CbC4_0419
CbC4_2465 CbC4_0838
CbC4_2465 CbC4_1075
CbC4_2465 CbC4_0446
CbC4_2465 CbC4_0418
CbC4_2465 CbC4_0988
CbC4_2465 CbC4_0575
CbC4_2465 CbC4_1986
CbC4_2469 CbC4_2011
CbC4_2469 CbC4_2013
CbC4_2476 CbC4_0864
CbC4_2476 CbC4_2524
CbC4_2476 CbC4_0445
CbC4_2476 CbC4_1988
CbC4_2476 CbC4_0189
CbC4_2476 CbC4_0447
CbC4_2476 CbC4_2545
CbC4_2476 CbC4_2100
CbC4_2476 CbC4_1448
CbC4_2476 CbC4_1842
CbC4_2478 CbC4_0208
CbC4_2478 CbC4_1988
CbC4_2478 CbC4_2274
CbC4_2478 CbC4_2284
CbC4_2502 CbC4_2504
CbC4_2502 CbC4_2505
CbC4_2504 CbC4_2502
CbC4_2504 CbC4_2505
CbC4_2505 CbC4_2504
CbC4_2505 CbC4_2502
CbC4_2516 CbC4_1263
CbC4_2516 CbC4_1851
CbC4_2516 CbC4_0062
CbC4_2516 CbC4_0811
CbC4_2516 CbC4_1878
CbC4_2516 CbC4_1914
CbC4_2524 CbC4_2545
CbC4_2524 CbC4_0189
CbC4_2524 CbC4_0447
CbC4_2524 CbC4_0445
CbC4_2524 CbC4_1988
CbC4_2524 CbC4_2476
