CHU_0004 CHU_2823
CHU_2775 CHU_0833
CHU_2775 CHU_0658
CHU_2775 CHU_1552
CHU_2775 CHU_2758
CHU_2775 CHU_1036
CHU_2802 CHU_1655
CHU_2802 CHU_2268
CHU_2802 CHU_3784
CHU_2802 CHU_3577
CHU_2802 CHU_2273
CHU_2802 CHU_3811
CHU_2802 CHU_2103
CHU_2802 CHU_1280
CHU_2802 CHU_1107
CHU_2802 CHU_1401
CHU_2802 CHU_1842
CHU_2817 CHU_2527
CHU_2817 CHU_3745
CHU_2817 CHU_0207
CHU_2817 CHU_3746
CHU_2817 CHU_3741
CHU_2817 CHU_3183
CHU_2817 CHU_0073
CHU_2817 CHU_0074
CHU_2817 CHU_3218
CHU_2823 CHU_0004
CHU_2824 CHU_0030
CHU_2824 CHU_2917
CHU_2824 CHU_3049
CHU_2824 CHU_3463
CHU_2824 CHU_3309
CHU_2824 CHU_1570
CHU_2824 CHU_2397
CHU_2824 CHU_3078
CHU_2824 CHU_1735
CHU_2824 CHU_1021
CHU_2824 CHU_1569
CHU_2824 CHU_1434
CHU_2824 CHU_0402
CHU_2824 CHU_0703
CHU_2824 CHU_3777
CHU_2824 CHU_3776
CHU_2824 CHU_1435
CHU_2824 CHU_1741
CHU_2824 CHU_3633
CHU_2824 CHU_1289
CHU_2824 CHU_1716
CHU_2824 CHU_2502
CHU_2824 CHU_1753
CHU_2824 CHU_3360
CHU_2824 CHU_1297
CHU_2824 CHU_3310
CHU_2824 CHU_1086
CHU_2824 CHU_1734
CHU_2824 CHU_1433
CHU_2828 CHU_1004
CHU_2828 CHU_2690
CHU_2828 CHU_3274
CHU_2828 CHU_0358
CHU_2828 CHU_1307
CHU_2828 CHU_2581
CHU_2828 CHU_1625
CHU_2829 CHU_0025
CHU_2829 CHU_3176
CHU_2829 CHU_1447
CHU_2829 CHU_2168
CHU_2836 CHU_3381
CHU_2836 CHU_0053
CHU_2836 CHU_0108
CHU_2836 CHU_0914
CHU_2836 CHU_3382
CHU_2845 CHU_2726
CHU_2845 CHU_3312
CHU_2855 CHU_1275
CHU_2855 CHU_3658
CHU_2855 CHU_3020
CHU_2855 CHU_3133
CHU_2855 CHU_3078
CHU_2855 CHU_0320
CHU_2855 CHU_0303
CHU_2855 CHU_1041
CHU_2855 CHU_1400
CHU_2855 CHU_0526
CHU_2859 CHU_1146
CHU_2863 CHU_1397
CHU_2863 CHU_2115
CHU_2863 CHU_1896
CHU_2863 CHU_2469
CHU_2863 CHU_3189
CHU_2863 CHU_1624
CHU_2863 CHU_3672
CHU_2863 CHU_0327
CHU_2863 CHU_1071
CHU_2863 CHU_1085
CHU_2863 CHU_3011
CHU_2863 CHU_0466
CHU_2863 CHU_0390
CHU_2863 CHU_2123
CHU_2867 CHU_3561
CHU_2894 CHU_3648
CHU_2894 CHU_1289
CHU_2896 CHU_1600
CHU_2896 CHU_2773
CHU_2896 CHU_2529
CHU_2896 CHU_0472
CHU_2896 CHU_1341
CHU_2896 CHU_3060
CHU_2896 CHU_1894
CHU_2896 CHU_0467
CHU_2896 CHU_1992
CHU_2896 CHU_1895
CHU_2917 CHU_2824
CHU_2917 CHU_1434
CHU_2917 CHU_1569
CHU_2917 CHU_1542
CHU_2917 CHU_3633
CHU_2917 CHU_1753
CHU_2917 CHU_1289
CHU_2917 CHU_3360
CHU_2917 CHU_1297
CHU_2917 CHU_3310
CHU_2917 CHU_1433
CHU_2917 CHU_3049
CHU_2917 CHU_1570
CHU_2917 CHU_3309
CHU_2917 CHU_2397
CHU_2917 CHU_3078
CHU_2917 CHU_0402
CHU_2974 CHU_0017
CHU_2974 CHU_3179
CHU_2976 CHU_2977
CHU_2976 CHU_2978
CHU_2977 CHU_2466
CHU_2977 CHU_2976
CHU_2978 CHU_2976
CHU_2980 CHU_0027
CHU_2980 CHU_1400
CHU_2980 CHU_3742
CHU_2980 CHU_2680
CHU_2980 CHU_3741
CHU_2980 CHU_3743
CHU_2980 CHU_3718
CHU_2980 CHU_3746
CHU_2980 CHU_2249
CHU_2980 CHU_1268
CHU_2982 CHU_2429
CHU_2982 CHU_2240
CHU_2982 CHU_3718
CHU_2982 CHU_3741
CHU_2982 CHU_2680
CHU_2982 CHU_1622
CHU_2982 CHU_1755
CHU_2982 CHU_2249
CHU_2982 CHU_0027
CHU_2982 CHU_3281
CHU_2982 CHU_0053
CHU_2982 CHU_3590
CHU_2982 CHU_1623
CHU_2982 CHU_1910
CHU_2982 CHU_1517
CHU_2982 CHU_2402
CHU_2982 CHU_0914
CHU_2984 CHU_0751
CHU_2984 CHU_2986
CHU_2984 CHU_2194
CHU_2984 CHU_2985
CHU_2984 CHU_2195
CHU_2985 CHU_2984
CHU_2985 CHU_2986
CHU_2985 CHU_2194
CHU_2985 CHU_2195
CHU_2985 CHU_0751
CHU_2986 CHU_0751
CHU_2986 CHU_2195
CHU_2986 CHU_2984
CHU_2986 CHU_2985
CHU_2986 CHU_2194
CHU_2987 CHU_1895
CHU_2987 CHU_0301
CHU_2987 CHU_1894
CHU_2987 CHU_3277
CHU_2987 CHU_0251
CHU_2987 CHU_1661
CHU_2987 CHU_1992
CHU_2987 CHU_1341
CHU_2987 CHU_0472
CHU_2987 CHU_3060
CHU_2987 CHU_2229
CHU_2987 CHU_2529
CHU_2990 CHU_1587
CHU_2996 CHU_3100
CHU_2996 CHU_3643
CHU_3009 CHU_0372
CHU_3009 CHU_1197
CHU_3011 CHU_0466
CHU_3011 CHU_3672
CHU_3011 CHU_2110
CHU_3011 CHU_2863
CHU_3011 CHU_1397
CHU_3011 CHU_1037
CHU_3011 CHU_3189
CHU_3011 CHU_2115
CHU_3011 CHU_0969
CHU_3011 CHU_1071
CHU_3015 CHU_0784
CHU_3015 CHU_2667
CHU_3015 CHU_3272
CHU_3015 CHU_0684
CHU_3020 CHU_3285
CHU_3020 CHU_2855
CHU_3020 CHU_3664
CHU_3020 CHU_3078
CHU_3020 CHU_3776
CHU_3020 CHU_1563
CHU_3020 CHU_3777
CHU_3020 CHU_3088
CHU_3020 CHU_0784
CHU_3020 CHU_1275
CHU_3020 CHU_0027
CHU_3025 CHU_1269
CHU_3025 CHU_0764
CHU_3025 CHU_3388
CHU_3025 CHU_0784
CHU_3025 CHU_1758
CHU_3041 CHU_3042
CHU_3042 CHU_3041
CHU_3049 CHU_1542
CHU_3049 CHU_1753
CHU_3049 CHU_3633
CHU_3049 CHU_3360
CHU_3049 CHU_1289
CHU_3049 CHU_3078
CHU_3049 CHU_1297
CHU_3049 CHU_3310
CHU_3049 CHU_1433
CHU_3049 CHU_2917
CHU_3049 CHU_1570
CHU_3049 CHU_3309
CHU_3049 CHU_2397
CHU_3049 CHU_0402
CHU_3049 CHU_1434
CHU_3049 CHU_1569
CHU_3049 CHU_2824
CHU_3052 CHU_1005
CHU_3052 CHU_2752
CHU_3052 CHU_3053
CHU_3053 CHU_1005
CHU_3053 CHU_2752
CHU_3053 CHU_3052
CHU_3055 CHU_1197
CHU_3055 CHU_0372
CHU_3060 CHU_1341
CHU_3060 CHU_3133
CHU_3060 CHU_1756
CHU_3060 CHU_0301
CHU_3060 CHU_1895
CHU_3060 CHU_1875
CHU_3060 CHU_1992
CHU_3060 CHU_2896
CHU_3060 CHU_1894
CHU_3060 CHU_1400
CHU_3060 CHU_2987
CHU_3060 CHU_0472
CHU_3060 CHU_3731
CHU_3060 CHU_1600
CHU_3060 CHU_3718
CHU_3060 CHU_3277
CHU_3060 CHU_2250
CHU_3060 CHU_2773
CHU_3060 CHU_0251
CHU_3060 CHU_0998
CHU_3060 CHU_2680
CHU_3060 CHU_1661
CHU_3060 CHU_2529
CHU_3061 CHU_0774
CHU_3062 CHU_1734
CHU_3062 CHU_0784
CHU_3062 CHU_1735
CHU_3062 CHU_1701
CHU_3062 CHU_0058
CHU_3062 CHU_3776
CHU_3062 CHU_3607
CHU_3062 CHU_0084
CHU_3062 CHU_3777
CHU_3062 CHU_3693
CHU_3062 CHU_0703
CHU_3062 CHU_3080
CHU_3062 CHU_2502
CHU_3062 CHU_1741
CHU_3065 CHU_3273
CHU_3078 CHU_3633
CHU_3078 CHU_3049
CHU_3078 CHU_2917
CHU_3078 CHU_2397
CHU_3078 CHU_1716
CHU_3078 CHU_3285
CHU_3078 CHU_3020
CHU_3078 CHU_1753
CHU_3078 CHU_1297
CHU_3078 CHU_3310
CHU_3078 CHU_3664
CHU_3078 CHU_2855
CHU_3078 CHU_1569
CHU_3078 CHU_1434
CHU_3078 CHU_1433
CHU_3078 CHU_2824
CHU_3078 CHU_0027
CHU_3078 CHU_0402
CHU_3080 CHU_3278
CHU_3080 CHU_3087
CHU_3080 CHU_3088
CHU_3080 CHU_0784
CHU_3080 CHU_1701
CHU_3080 CHU_0058
CHU_3080 CHU_0073
CHU_3080 CHU_0084
CHU_3080 CHU_3721
CHU_3080 CHU_3834
CHU_3080 CHU_3134
CHU_3080 CHU_3607
CHU_3080 CHU_3085
CHU_3080 CHU_3693
CHU_3080 CHU_3062
CHU_3081 CHU_0647
CHU_3081 CHU_3086
CHU_3081 CHU_3083
CHU_3083 CHU_3087
CHU_3083 CHU_3081
CHU_3085 CHU_3087
CHU_3085 CHU_3080
CHU_3085 CHU_3278
CHU_3085 CHU_3134
CHU_3086 CHU_3081
CHU_3087 CHU_0647
CHU_3087 CHU_3637
CHU_3087 CHU_3085
CHU_3087 CHU_3080
CHU_3087 CHU_3083
CHU_3088 CHU_2474
CHU_3088 CHU_1576
CHU_3088 CHU_1275
CHU_3088 CHU_2472
CHU_3088 CHU_3285
CHU_3088 CHU_3020
CHU_3088 CHU_3080
CHU_3088 CHU_3637
CHU_3088 CHU_3664
CHU_3088 CHU_2473
CHU_3088 CHU_1228
CHU_3088 CHU_3362
CHU_3088 CHU_1563
CHU_3100 CHU_1210
CHU_3100 CHU_2996
CHU_3108 CHU_0182
CHU_3108 CHU_0181
CHU_3108 CHU_1414
CHU_3108 CHU_0337
CHU_3108 CHU_0183
CHU_3108 CHU_0184
CHU_3108 CHU_0180
CHU_3108 CHU_0179
CHU_3108 CHU_0336
CHU_3108 CHU_1243
CHU_3131 CHU_2739
CHU_3133 CHU_1894
CHU_3133 CHU_1400
CHU_3133 CHU_2529
CHU_3133 CHU_3731
CHU_3133 CHU_0301
CHU_3133 CHU_1895
CHU_3133 CHU_2250
CHU_3133 CHU_1661
CHU_3133 CHU_0472
CHU_3133 CHU_3060
CHU_3133 CHU_1756
CHU_3133 CHU_1341
CHU_3133 CHU_2855
CHU_3133 CHU_1992
CHU_3134 CHU_1741
CHU_3134 CHU_2612
CHU_3134 CHU_1734
CHU_3134 CHU_3278
CHU_3134 CHU_2502
CHU_3134 CHU_3838
CHU_3134 CHU_3776
CHU_3134 CHU_3777
CHU_3134 CHU_3080
CHU_3134 CHU_3495
CHU_3134 CHU_1735
CHU_3134 CHU_0084
CHU_3134 CHU_3085
CHU_3136 CHU_0931
CHU_3136 CHU_2536
CHU_3136 CHU_1400
CHU_3136 CHU_0955
CHU_3136 CHU_1059
CHU_3136 CHU_1704
CHU_3136 CHU_1333
CHU_3136 CHU_1322
CHU_3136 CHU_3168
CHU_3136 CHU_3648
CHU_3136 CHU_2002
CHU_3136 CHU_3169
CHU_3136 CHU_1786
CHU_3168 CHU_3648
CHU_3168 CHU_3136
CHU_3168 CHU_1333
CHU_3168 CHU_1059
CHU_3168 CHU_1704
CHU_3168 CHU_0955
CHU_3168 CHU_1322
CHU_3168 CHU_3169
CHU_3168 CHU_1786
CHU_3168 CHU_2002
CHU_3168 CHU_2536
CHU_3168 CHU_0931
CHU_3168 CHU_1400
CHU_3169 CHU_0931
CHU_3169 CHU_1400
CHU_3169 CHU_1333
CHU_3169 CHU_1059
CHU_3169 CHU_1704
CHU_3169 CHU_0955
CHU_3169 CHU_1322
CHU_3169 CHU_3168
CHU_3169 CHU_2536
CHU_3169 CHU_3136
CHU_3169 CHU_3648
CHU_3169 CHU_2002
CHU_3169 CHU_1786
CHU_3176 CHU_2168
CHU_3176 CHU_1447
CHU_3176 CHU_2829
CHU_3176 CHU_0025
CHU_3179 CHU_1408
CHU_3179 CHU_2974
CHU_3179 CHU_3396
CHU_3179 CHU_3827
CHU_3179 CHU_0017
CHU_3179 CHU_3591
CHU_3179 CHU_1564
CHU_3179 CHU_3590
CHU_3179 CHU_3589
CHU_3180 CHU_2192
CHU_3180 CHU_1210
CHU_3183 CHU_3479
CHU_3183 CHU_2817
CHU_3183 CHU_3360
CHU_3183 CHU_1086
CHU_3183 CHU_3463
CHU_3183 CHU_0207
CHU_3189 CHU_2863
CHU_3189 CHU_3011
CHU_3189 CHU_1397
CHU_3189 CHU_2115
CHU_3189 CHU_0466
CHU_3189 CHU_3672
CHU_3189 CHU_1071
CHU_3218 CHU_3745
CHU_3218 CHU_2817
CHU_3218 CHU_1149
CHU_3223 CHU_0761
CHU_3223 CHU_2468
CHU_3223 CHU_1542
CHU_3223 CHU_1302
CHU_3226 CHU_0006
CHU_3226 CHU_0717
CHU_3236 CHU_3296
CHU_3236 CHU_0207
CHU_3236 CHU_3633
CHU_3236 CHU_3297
CHU_3236 CHU_0358
CHU_3236 CHU_0769
CHU_3236 CHU_0357
CHU_3236 CHU_1816
CHU_3236 CHU_0685
CHU_3245 CHU_3246
CHU_3246 CHU_3245
CHU_3247 CHU_1130
CHU_3263 CHU_0774
CHU_3266 CHU_1554
CHU_3272 CHU_2667
CHU_3272 CHU_3015
CHU_3272 CHU_3835
CHU_3273 CHU_3065
CHU_3273 CHU_0470
CHU_3274 CHU_2828
CHU_3274 CHU_2690
CHU_3274 CHU_1004
CHU_3274 CHU_1625
CHU_3274 CHU_1307
CHU_3277 CHU_1661
CHU_3277 CHU_0472
CHU_3277 CHU_3060
CHU_3277 CHU_0301
CHU_3277 CHU_1895
CHU_3277 CHU_1894
CHU_3277 CHU_2987
CHU_3277 CHU_0251
CHU_3277 CHU_2529
CHU_3277 CHU_1341
CHU_3277 CHU_1992
CHU_3278 CHU_3838
CHU_3278 CHU_2502
CHU_3278 CHU_3134
CHU_3278 CHU_1734
CHU_3278 CHU_3776
CHU_3278 CHU_3777
CHU_3278 CHU_0084
CHU_3278 CHU_3085
CHU_3278 CHU_2612
CHU_3278 CHU_1741
CHU_3278 CHU_3080
CHU_3278 CHU_3495
CHU_3278 CHU_1735
CHU_3281 CHU_1755
CHU_3281 CHU_1624
CHU_3281 CHU_2240
CHU_3281 CHU_2982
CHU_3281 CHU_1896
CHU_3281 CHU_2469
CHU_3281 CHU_1275
CHU_3281 CHU_3741
CHU_3281 CHU_1622
CHU_3281 CHU_2429
CHU_3281 CHU_0390
CHU_3281 CHU_1623
CHU_3281 CHU_1910
CHU_3281 CHU_1517
CHU_3281 CHU_2402
CHU_3285 CHU_3020
CHU_3285 CHU_3088
CHU_3285 CHU_1275
CHU_3285 CHU_0784
CHU_3285 CHU_2472
CHU_3285 CHU_3664
CHU_3285 CHU_3078
CHU_3285 CHU_2473
CHU_3285 CHU_0320
CHU_3285 CHU_2474
CHU_3285 CHU_0027
CHU_3289 CHU_0127
CHU_3289 CHU_2745
CHU_3289 CHU_2707
CHU_3290 CHU_3292
CHU_3290 CHU_1808
CHU_3290 CHU_0369
CHU_3290 CHU_3291
CHU_3290 CHU_1758
CHU_3290 CHU_0719
CHU_3291 CHU_0719
CHU_3291 CHU_3290
CHU_3291 CHU_3292
CHU_3291 CHU_0369
CHU_3291 CHU_1808
CHU_3291 CHU_1758
CHU_3292 CHU_3290
CHU_3292 CHU_3294
CHU_3292 CHU_3291
CHU_3293 CHU_3297
CHU_3293 CHU_3294
CHU_3293 CHU_3296
CHU_3294 CHU_3292
CHU_3294 CHU_3293
CHU_3296 CHU_2166
CHU_3296 CHU_0207
CHU_3296 CHU_3633
CHU_3296 CHU_3297
CHU_3296 CHU_0685
CHU_3296 CHU_1816
CHU_3296 CHU_3236
CHU_3296 CHU_3293
CHU_3296 CHU_1409
CHU_3297 CHU_3296
CHU_3297 CHU_2166
CHU_3297 CHU_3633
CHU_3297 CHU_0207
CHU_3297 CHU_3236
CHU_3297 CHU_1816
CHU_3297 CHU_0685
CHU_3297 CHU_3293
CHU_3297 CHU_1409
CHU_3305 CHU_2739
CHU_3305 CHU_1364
CHU_3309 CHU_3049
CHU_3309 CHU_0932
CHU_3309 CHU_3633
CHU_3309 CHU_1701
CHU_3309 CHU_1716
CHU_3309 CHU_1753
CHU_3309 CHU_1273
CHU_3309 CHU_1297
CHU_3309 CHU_3310
CHU_3309 CHU_1433
CHU_3309 CHU_1563
CHU_3309 CHU_2917
CHU_3309 CHU_2397
CHU_3309 CHU_0196
CHU_3309 CHU_2005
CHU_3309 CHU_1271
CHU_3309 CHU_1569
CHU_3309 CHU_0402
CHU_3309 CHU_1434
CHU_3309 CHU_2824
CHU_3310 CHU_2917
CHU_3310 CHU_3309
CHU_3310 CHU_1570
CHU_3310 CHU_3049
CHU_3310 CHU_1716
CHU_3310 CHU_1667
CHU_3310 CHU_3633
CHU_3310 CHU_2397
CHU_3310 CHU_1753
CHU_3310 CHU_0687
CHU_3310 CHU_1297
CHU_3310 CHU_3078
CHU_3310 CHU_0296
CHU_3310 CHU_1569
CHU_3310 CHU_1434
CHU_3310 CHU_2824
CHU_3310 CHU_1433
CHU_3310 CHU_0402
CHU_3311 CHU_2276
CHU_3311 CHU_0674
CHU_3311 CHU_0461
CHU_3311 CHU_3411
CHU_3312 CHU_2589
CHU_3312 CHU_2845
CHU_3316 CHU_3317
CHU_3317 CHU_3316
CHU_3320 CHU_0274
CHU_3320 CHU_1812
CHU_3320 CHU_0207
CHU_3320 CHU_2689
CHU_3320 CHU_0610
CHU_3320 CHU_0073
CHU_3320 CHU_3400
CHU_3320 CHU_2639
CHU_3320 CHU_1434
CHU_3320 CHU_0684
CHU_3320 CHU_1433
CHU_3320 CHU_0074
CHU_3339 CHU_0603
CHU_3360 CHU_3633
CHU_3360 CHU_2398
CHU_3360 CHU_1741
CHU_3360 CHU_1289
CHU_3360 CHU_1435
CHU_3360 CHU_2680
CHU_3360 CHU_1716
CHU_3360 CHU_3183
CHU_3360 CHU_1755
CHU_3360 CHU_1579
CHU_3360 CHU_1753
CHU_3360 CHU_1297
CHU_3360 CHU_2502
CHU_3360 CHU_1086
CHU_3360 CHU_2527
CHU_3360 CHU_3362
CHU_3360 CHU_1734
CHU_3360 CHU_1433
CHU_3360 CHU_3776
CHU_3360 CHU_2917
CHU_3360 CHU_3777
CHU_3360 CHU_0703
CHU_3360 CHU_0030
CHU_3360 CHU_3718
CHU_3360 CHU_3463
CHU_3360 CHU_3049
CHU_3360 CHU_2397
CHU_3360 CHU_2249
CHU_3360 CHU_3361
CHU_3360 CHU_1735
CHU_3360 CHU_1021
CHU_3360 CHU_1569
CHU_3360 CHU_1434
CHU_3360 CHU_2824
CHU_3360 CHU_0402
CHU_3361 CHU_3362
CHU_3361 CHU_3360
CHU_3361 CHU_1086
CHU_3361 CHU_1408
CHU_3361 CHU_2527
CHU_3361 CHU_2240
CHU_3361 CHU_3463
CHU_3361 CHU_1436
CHU_3361 CHU_3590
CHU_3361 CHU_1910
CHU_3361 CHU_2402
CHU_3362 CHU_1228
CHU_3362 CHU_3088
CHU_3362 CHU_2527
CHU_3362 CHU_3463
CHU_3362 CHU_0784
CHU_3362 CHU_3360
CHU_3362 CHU_1408
CHU_3362 CHU_1086
CHU_3362 CHU_3361
CHU_3362 CHU_3776
CHU_3362 CHU_1563
CHU_3362 CHU_3777
CHU_3373 CHU_1447
CHU_3373 CHU_1734
CHU_3373 CHU_3776
CHU_3373 CHU_3777
CHU_3373 CHU_0703
CHU_3373 CHU_0333
CHU_3373 CHU_2168
CHU_3373 CHU_1741
CHU_3373 CHU_2502
CHU_3373 CHU_0025
CHU_3373 CHU_1735
CHU_3380 CHU_0694
CHU_3380 CHU_3381
CHU_3381 CHU_0245
CHU_3381 CHU_1409
CHU_3381 CHU_3382
CHU_3381 CHU_3485
CHU_3381 CHU_2836
CHU_3381 CHU_3380
CHU_3382 CHU_3381
CHU_3382 CHU_2836
CHU_3388 CHU_3025
CHU_3390 CHU_0900
CHU_3390 CHU_0998
CHU_3390 CHU_0020
CHU_3390 CHU_0850
CHU_3390 CHU_3393
CHU_3390 CHU_3391
CHU_3391 CHU_3843
CHU_3391 CHU_3390
CHU_3391 CHU_0020
CHU_3391 CHU_0494
CHU_3392 CHU_0833
CHU_3392 CHU_2775
CHU_3393 CHU_0020
CHU_3393 CHU_3390
CHU_3393 CHU_0494
CHU_3393 CHU_3843
CHU_3394 CHU_0400
CHU_3394 CHU_2411
CHU_3394 CHU_1581
CHU_3394 CHU_0901
CHU_3396 CHU_3595
CHU_3396 CHU_3179
CHU_3396 CHU_0017
CHU_3400 CHU_1434
CHU_3400 CHU_3320
CHU_3400 CHU_1433
CHU_3403 CHU_1775
CHU_3403 CHU_3643
CHU_3408 CHU_2439
CHU_3408 CHU_2417
CHU_3408 CHU_0598
CHU_3411 CHU_3311
CHU_3411 CHU_2276
CHU_3411 CHU_0461
CHU_3416 CHU_1164
CHU_3416 CHU_0750
CHU_3416 CHU_1348
CHU_3439 CHU_1004
CHU_3463 CHU_2680
CHU_3463 CHU_1741
CHU_3463 CHU_3633
CHU_3463 CHU_3183
CHU_3463 CHU_1755
CHU_3463 CHU_3360
CHU_3463 CHU_2502
CHU_3463 CHU_1086
CHU_3463 CHU_1734
CHU_3463 CHU_3362
CHU_3463 CHU_3776
CHU_3463 CHU_3777
CHU_3463 CHU_0030
CHU_3463 CHU_0703
CHU_3463 CHU_2527
CHU_3463 CHU_3718
CHU_3463 CHU_3361
CHU_3463 CHU_1021
CHU_3463 CHU_1735
CHU_3463 CHU_2824
CHU_3469 CHU_2502
CHU_3469 CHU_1734
CHU_3469 CHU_1735
CHU_3479 CHU_3183
CHU_3483 CHU_0932
CHU_3483 CHU_0196
CHU_3483 CHU_1289
CHU_3483 CHU_3648
CHU_3483 CHU_0934
CHU_3483 CHU_0116
CHU_3483 CHU_2002
CHU_3484 CHU_3838
CHU_3484 CHU_0300
CHU_3484 CHU_0658
CHU_3484 CHU_0467
CHU_3485 CHU_0245
CHU_3485 CHU_3381
CHU_3490 CHU_1574
CHU_3490 CHU_0202
CHU_3490 CHU_3739
CHU_3490 CHU_2204
CHU_3495 CHU_2502
CHU_3495 CHU_3278
CHU_3495 CHU_2627
CHU_3495 CHU_3838
CHU_3495 CHU_1741
CHU_3495 CHU_2422
CHU_3495 CHU_2612
CHU_3495 CHU_0296
CHU_3495 CHU_1734
CHU_3495 CHU_3134
CHU_3495 CHU_1735
CHU_3495 CHU_3776
CHU_3495 CHU_3777
CHU_3497 CHU_2061
CHU_3524 CHU_1313
CHU_3548 CHU_0097
CHU_3548 CHU_0462
CHU_3561 CHU_1661
CHU_3561 CHU_2867
CHU_3561 CHU_2315
CHU_3577 CHU_2103
CHU_3577 CHU_2802
CHU_3577 CHU_0803
CHU_3577 CHU_1842
CHU_3577 CHU_1655
CHU_3577 CHU_1280
CHU_3577 CHU_1401
CHU_3577 CHU_1107
CHU_3589 CHU_3179
CHU_3589 CHU_0017
CHU_3589 CHU_3595
CHU_3590 CHU_2527
CHU_3590 CHU_0017
CHU_3590 CHU_2240
CHU_3590 CHU_3179
CHU_3590 CHU_1275
CHU_3590 CHU_2982
CHU_3590 CHU_1755
CHU_3590 CHU_1436
CHU_3590 CHU_2452
CHU_3590 CHU_2429
CHU_3590 CHU_3591
CHU_3590 CHU_3361
CHU_3590 CHU_1910
CHU_3590 CHU_1408
CHU_3590 CHU_2402
CHU_3591 CHU_0017
CHU_3591 CHU_3179
CHU_3591 CHU_2019
CHU_3591 CHU_3590
CHU_3591 CHU_1910
CHU_3595 CHU_3396
CHU_3595 CHU_3762
CHU_3595 CHU_3589
CHU_3595 CHU_3764
CHU_3595 CHU_1408
CHU_3598 CHU_0915
CHU_3607 CHU_0058
CHU_3607 CHU_1701
CHU_3607 CHU_0784
CHU_3607 CHU_0073
CHU_3607 CHU_3080
CHU_3607 CHU_3721
CHU_3607 CHU_3834
CHU_3607 CHU_3776
CHU_3607 CHU_3777
CHU_3607 CHU_0084
CHU_3607 CHU_3062
CHU_3607 CHU_3693
CHU_3628 CHU_1572
CHU_3628 CHU_2233
CHU_3631 CHU_1605
CHU_3631 CHU_0998
CHU_3631 CHU_1404
CHU_3631 CHU_2627
CHU_3631 CHU_2422
CHU_3631 CHU_1992
CHU_3631 CHU_1895
CHU_3631 CHU_1894
CHU_3632 CHU_1460
CHU_3633 CHU_0402
CHU_3633 CHU_2824
CHU_3633 CHU_3078
CHU_3633 CHU_1816
CHU_3633 CHU_1442
CHU_3633 CHU_1289
CHU_3633 CHU_1716
CHU_3633 CHU_3297
CHU_3633 CHU_1435
CHU_3633 CHU_3360
CHU_3633 CHU_0163
CHU_3633 CHU_1753
CHU_3633 CHU_3310
CHU_3633 CHU_1297
CHU_3633 CHU_1570
CHU_3633 CHU_1086
CHU_3633 CHU_3236
CHU_3633 CHU_0030
CHU_3633 CHU_1433
CHU_3633 CHU_0685
CHU_3633 CHU_2917
CHU_3633 CHU_3309
CHU_3633 CHU_3463
CHU_3633 CHU_3296
CHU_3633 CHU_3049
CHU_3633 CHU_0207
CHU_3633 CHU_2397
CHU_3633 CHU_1434
CHU_3633 CHU_1021
CHU_3633 CHU_1569
CHU_3633 CHU_0576
CHU_3633 CHU_1310
CHU_3633 CHU_1542
CHU_3637 CHU_3088
CHU_3637 CHU_3087
CHU_3637 CHU_1261
CHU_3637 CHU_1576
CHU_3637 CHU_1260
CHU_3637 CHU_0647
CHU_3643 CHU_2996
CHU_3643 CHU_3403
CHU_3643 CHU_0243
CHU_3648 CHU_2894
CHU_3648 CHU_1059
CHU_3648 CHU_0009
CHU_3648 CHU_1704
CHU_3648 CHU_1233
CHU_3648 CHU_2536
CHU_3648 CHU_0599
CHU_3648 CHU_2390
CHU_3648 CHU_0451
CHU_3648 CHU_1549
CHU_3648 CHU_2101
CHU_3648 CHU_0491
CHU_3648 CHU_1333
CHU_3648 CHU_3483
CHU_3648 CHU_0577
CHU_3648 CHU_3657
CHU_3648 CHU_1347
CHU_3648 CHU_0452
CHU_3648 CHU_0019
CHU_3648 CHU_3136
CHU_3648 CHU_0068
CHU_3648 CHU_0094
CHU_3648 CHU_0086
CHU_3648 CHU_3169
CHU_3648 CHU_0116
CHU_3648 CHU_1786
CHU_3648 CHU_2002
CHU_3648 CHU_0931
CHU_3648 CHU_1400
CHU_3648 CHU_1537
CHU_3648 CHU_3168
CHU_3648 CHU_0955
CHU_3648 CHU_1322
CHU_3648 CHU_1680
CHU_3649 CHU_0635
CHU_3649 CHU_2395
CHU_3649 CHU_0636
CHU_3649 CHU_0957
CHU_3649 CHU_0638
CHU_3649 CHU_0637
CHU_3657 CHU_0491
CHU_3657 CHU_1233
CHU_3657 CHU_1680
CHU_3657 CHU_2101
CHU_3657 CHU_1347
CHU_3657 CHU_0009
CHU_3657 CHU_0094
CHU_3657 CHU_3648
CHU_3657 CHU_2002
CHU_3657 CHU_1400
CHU_3657 CHU_1537
CHU_3657 CHU_1549
CHU_3658 CHU_2855
CHU_3664 CHU_3088
CHU_3664 CHU_0784
CHU_3664 CHU_1275
CHU_3664 CHU_3285
CHU_3664 CHU_2472
CHU_3664 CHU_3020
CHU_3664 CHU_2473
CHU_3664 CHU_3078
CHU_3664 CHU_2474
CHU_3664 CHU_0320
CHU_3664 CHU_0027
CHU_3669 CHU_1198
CHU_3669 CHU_1788
CHU_3672 CHU_2110
CHU_3672 CHU_2863
CHU_3672 CHU_1397
CHU_3672 CHU_0466
CHU_3672 CHU_3011
CHU_3672 CHU_3189
CHU_3672 CHU_1332
CHU_3672 CHU_1037
CHU_3672 CHU_2115
