CKO_00003 CKO_00004
CKO_03680 CKO_02438
CKO_03680 CKO_03749
CKO_03680 CKO_02431
CKO_03680 CKO_01545
CKO_03680 CKO_00545
CKO_03680 CKO_02436
CKO_03680 CKO_01621
CKO_03680 CKO_04666
CKO_03680 CKO_03850
CKO_03680 CKO_04008
CKO_03680 CKO_03994
CKO_03680 CKO_02437
CKO_03680 CKO_03679
CKO_03680 CKO_01623
CKO_03680 CKO_00510
CKO_03680 CKO_02830
CKO_03680 CKO_03034
CKO_03680 CKO_04646
CKO_03680 CKO_03181
CKO_03680 CKO_04222
CKO_03681 CKO_00510
CKO_03681 CKO_02435
CKO_03681 CKO_03678
CKO_03681 CKO_00505
CKO_03681 CKO_03905
CKO_03681 CKO_02438
CKO_03681 CKO_02424
CKO_03681 CKO_03749
CKO_03681 CKO_03181
CKO_03681 CKO_01545
CKO_03681 CKO_03680
CKO_03681 CKO_02431
CKO_03681 CKO_00545
CKO_03681 CKO_00470
CKO_03681 CKO_02830
CKO_03681 CKO_04646
CKO_03681 CKO_04222
CKO_03681 CKO_03034
CKO_03681 CKO_00652
CKO_03681 CKO_04667
CKO_03681 CKO_03851
CKO_03681 CKO_02436
CKO_03681 CKO_02139
CKO_03681 CKO_02429
CKO_03681 CKO_04666
CKO_03681 CKO_03850
CKO_03681 CKO_01621
CKO_03681 CKO_04008
CKO_03681 CKO_03994
CKO_03681 CKO_03679
CKO_03681 CKO_02437
CKO_03681 CKO_01623
CKO_03696 CKO_03385
CKO_03696 CKO_03657
CKO_03696 CKO_02490
CKO_03696 CKO_00565
CKO_03696 CKO_03230
CKO_03696 CKO_04825
CKO_03696 CKO_04641
CKO_03696 CKO_03894
CKO_03696 CKO_04574
CKO_03696 CKO_01840
CKO_03696 CKO_02359
CKO_03696 CKO_00208
CKO_03696 CKO_04332
CKO_03696 CKO_03563
CKO_03696 CKO_03562
CKO_03696 CKO_01796
CKO_03696 CKO_02439
CKO_03696 CKO_03034
CKO_03696 CKO_03854
CKO_03696 CKO_02139
CKO_03696 CKO_03054
CKO_03696 CKO_01835
CKO_03696 CKO_02434
CKO_03696 CKO_00084
CKO_03696 CKO_02076
CKO_03716 CKO_01069
CKO_03716 CKO_01062
CKO_03716 CKO_01070
CKO_03716 CKO_00521
CKO_03716 CKO_01061
CKO_03716 CKO_01068
CKO_03717 CKO_02431
CKO_03717 CKO_03906
CKO_03717 CKO_02439
CKO_03717 CKO_01621
CKO_03717 CKO_04825
CKO_03717 CKO_03038
CKO_03717 CKO_01725
CKO_03720 CKO_03053
CKO_03730 CKO_00462
CKO_03730 CKO_02114
CKO_03730 CKO_04921
CKO_03730 CKO_04923
CKO_03730 CKO_01967
CKO_03730 CKO_03186
CKO_03730 CKO_04924
CKO_03730 CKO_01963
CKO_03730 CKO_01965
CKO_03733 CKO_00609
CKO_03733 CKO_01575
CKO_03733 CKO_04494
CKO_03733 CKO_03736
CKO_03733 CKO_03735
CKO_03733 CKO_01574
CKO_03735 CKO_04494
CKO_03735 CKO_03733
CKO_03735 CKO_03636
CKO_03735 CKO_01541
CKO_03735 CKO_01574
CKO_03736 CKO_05007
CKO_03736 CKO_04280
CKO_03736 CKO_00756
CKO_03736 CKO_04493
CKO_03736 CKO_03733
CKO_03736 CKO_04219
CKO_03736 CKO_00609
CKO_03736 CKO_01575
CKO_03736 CKO_04807
CKO_03736 CKO_03782
CKO_03736 CKO_04968
CKO_03736 CKO_01753
CKO_03736 CKO_00608
CKO_03741 CKO_01207
CKO_03741 CKO_02572
CKO_03741 CKO_01206
CKO_03741 CKO_00852
CKO_03741 CKO_03742
CKO_03741 CKO_02382
CKO_03741 CKO_02660
CKO_03741 CKO_03743
CKO_03741 CKO_02844
CKO_03741 CKO_02659
CKO_03741 CKO_02571
CKO_03741 CKO_01266
CKO_03741 CKO_03836
CKO_03741 CKO_00850
CKO_03741 CKO_02846
CKO_03741 CKO_00921
CKO_03741 CKO_03217
CKO_03741 CKO_00832
CKO_03741 CKO_02573
CKO_03741 CKO_03838
CKO_03741 CKO_02383
CKO_03741 CKO_03215
CKO_03741 CKO_02843
CKO_03741 CKO_01265
CKO_03741 CKO_03837
CKO_03742 CKO_02573
CKO_03742 CKO_03216
CKO_03742 CKO_01267
CKO_03742 CKO_02382
CKO_03742 CKO_04383
CKO_03742 CKO_02655
CKO_03742 CKO_00919
CKO_03742 CKO_02846
CKO_03742 CKO_02384
CKO_03742 CKO_00850
CKO_03742 CKO_02569
CKO_03742 CKO_00851
CKO_03742 CKO_01265
CKO_03742 CKO_00834
CKO_03742 CKO_02660
CKO_03742 CKO_03743
CKO_03742 CKO_01206
CKO_03742 CKO_03741
CKO_03742 CKO_02842
CKO_03742 CKO_03217
CKO_03742 CKO_03834
CKO_03742 CKO_03838
CKO_03742 CKO_01208
CKO_03743 CKO_02842
CKO_03743 CKO_02659
CKO_03743 CKO_02655
CKO_03743 CKO_01267
CKO_03743 CKO_00834
CKO_03743 CKO_03216
CKO_03743 CKO_02660
CKO_03743 CKO_02844
CKO_03743 CKO_02571
CKO_03743 CKO_04383
CKO_03743 CKO_03742
CKO_03743 CKO_01266
CKO_03743 CKO_03836
CKO_03743 CKO_03741
CKO_03743 CKO_02572
CKO_03743 CKO_00852
CKO_03743 CKO_00921
CKO_03743 CKO_00919
CKO_03743 CKO_02384
CKO_03743 CKO_03834
CKO_03743 CKO_00832
CKO_03743 CKO_02383
CKO_03743 CKO_01208
CKO_03743 CKO_03215
CKO_03743 CKO_01207
CKO_03743 CKO_02843
CKO_03743 CKO_03837
CKO_03743 CKO_00851
CKO_03743 CKO_02569
CKO_03745 CKO_03746
CKO_03746 CKO_03745
CKO_03749 CKO_03119
CKO_03749 CKO_03117
CKO_03749 CKO_02438
CKO_03749 CKO_01821
CKO_03749 CKO_01517
CKO_03749 CKO_03906
CKO_03749 CKO_00652
CKO_03749 CKO_01623
CKO_03749 CKO_04008
CKO_03749 CKO_03679
CKO_03749 CKO_03803
CKO_03749 CKO_03800
CKO_03749 CKO_04646
CKO_03749 CKO_03116
CKO_03749 CKO_04641
CKO_03749 CKO_01621
CKO_03749 CKO_03118
CKO_03749 CKO_00565
CKO_03749 CKO_00505
CKO_03749 CKO_02435
CKO_03749 CKO_02424
CKO_03749 CKO_04452
CKO_03749 CKO_03680
CKO_03749 CKO_03034
CKO_03749 CKO_01310
CKO_03749 CKO_02439
CKO_03749 CKO_03678
CKO_03749 CKO_03681
CKO_03749 CKO_02437
CKO_03749 CKO_04451
CKO_03749 CKO_02139
CKO_03749 CKO_02436
CKO_03749 CKO_00332
CKO_03752 CKO_03753
CKO_03753 CKO_03752
CKO_03765 CKO_03766
CKO_03765 CKO_03767
CKO_03766 CKO_03767
CKO_03766 CKO_03765
CKO_03767 CKO_03766
CKO_03767 CKO_03765
CKO_03769 CKO_03771
CKO_03769 CKO_03775
CKO_03769 CKO_03770
CKO_03769 CKO_03774
CKO_03770 CKO_03769
CKO_03770 CKO_03774
CKO_03770 CKO_03775
CKO_03770 CKO_03771
CKO_03771 CKO_03775
CKO_03771 CKO_03770
CKO_03771 CKO_03769
CKO_03771 CKO_03774
CKO_03772 CKO_03775
CKO_03772 CKO_03779
CKO_03774 CKO_03775
CKO_03774 CKO_03771
CKO_03774 CKO_03769
CKO_03774 CKO_03770
CKO_03775 CKO_03770
CKO_03775 CKO_03769
CKO_03775 CKO_03772
CKO_03775 CKO_03774
CKO_03775 CKO_03771
CKO_03776 CKO_05100
CKO_03776 CKO_00766
CKO_03776 CKO_01271
CKO_03776 CKO_00474
CKO_03779 CKO_03772
CKO_03782 CKO_00756
CKO_03782 CKO_03736
CKO_03782 CKO_03408
CKO_03782 CKO_04493
CKO_03782 CKO_00609
CKO_03782 CKO_01271
CKO_03782 CKO_03319
CKO_03782 CKO_00329
CKO_03782 CKO_00493
CKO_03782 CKO_04807
CKO_03782 CKO_01753
CKO_03782 CKO_03789
CKO_03782 CKO_04309
CKO_03782 CKO_00492
CKO_03782 CKO_02471
CKO_03782 CKO_01575
CKO_03782 CKO_00092
CKO_03782 CKO_03788
CKO_03782 CKO_04219
CKO_03782 CKO_04280
CKO_03785 CKO_03786
CKO_03785 CKO_03787
CKO_03786 CKO_03785
CKO_03786 CKO_03787
CKO_03787 CKO_03785
CKO_03787 CKO_03786
CKO_03788 CKO_04059
CKO_03788 CKO_05055
CKO_03788 CKO_03782
CKO_03788 CKO_03075
CKO_03788 CKO_01748
CKO_03788 CKO_03598
CKO_03788 CKO_01624
CKO_03788 CKO_02947
CKO_03788 CKO_03085
CKO_03788 CKO_02777
CKO_03789 CKO_03782
CKO_03792 CKO_00091
CKO_03792 CKO_00090
CKO_03792 CKO_00089
CKO_03792 CKO_03794
CKO_03792 CKO_03793
CKO_03793 CKO_00090
CKO_03793 CKO_00089
CKO_03793 CKO_03794
CKO_03793 CKO_00091
CKO_03793 CKO_03792
CKO_03794 CKO_00090
CKO_03794 CKO_00091
CKO_03794 CKO_01456
CKO_03794 CKO_03793
CKO_03794 CKO_03792
CKO_03794 CKO_00089
CKO_03797 CKO_01116
CKO_03797 CKO_04295
CKO_03797 CKO_01113
CKO_03797 CKO_01957
CKO_03797 CKO_03075
CKO_03797 CKO_01800
CKO_03797 CKO_03085
CKO_03797 CKO_03391
CKO_03797 CKO_00614
CKO_03797 CKO_01535
CKO_03797 CKO_01547
CKO_03797 CKO_03259
CKO_03797 CKO_03378
CKO_03797 CKO_00687
CKO_03797 CKO_00613
CKO_03797 CKO_01628
CKO_03797 CKO_00493
CKO_03797 CKO_01110
CKO_03797 CKO_00329
CKO_03797 CKO_03410
CKO_03797 CKO_03575
CKO_03797 CKO_04134
CKO_03797 CKO_01425
CKO_03797 CKO_04309
CKO_03797 CKO_04479
CKO_03797 CKO_04538
CKO_03797 CKO_03243
CKO_03797 CKO_00492
CKO_03797 CKO_02471
CKO_03797 CKO_00435
CKO_03797 CKO_01748
CKO_03797 CKO_03103
CKO_03797 CKO_01801
CKO_03797 CKO_03848
CKO_03797 CKO_01450
CKO_03797 CKO_04159
CKO_03797 CKO_03598
CKO_03797 CKO_00375
CKO_03797 CKO_05070
CKO_03797 CKO_03079
CKO_03797 CKO_00615
CKO_03797 CKO_00330
CKO_03797 CKO_01709
CKO_03797 CKO_05127
CKO_03797 CKO_00412
CKO_03797 CKO_02381
CKO_03797 CKO_03893
CKO_03800 CKO_03803
CKO_03800 CKO_03119
CKO_03800 CKO_03118
CKO_03800 CKO_04825
CKO_03800 CKO_00636
CKO_03800 CKO_01623
CKO_03800 CKO_01517
CKO_03800 CKO_03117
CKO_03800 CKO_04641
CKO_03800 CKO_01621
CKO_03800 CKO_00565
CKO_03800 CKO_03038
CKO_03800 CKO_03906
CKO_03800 CKO_02424
CKO_03800 CKO_01821
CKO_03800 CKO_02287
CKO_03800 CKO_02168
CKO_03800 CKO_03116
CKO_03800 CKO_03749
CKO_03800 CKO_03043
CKO_03800 CKO_04514
CKO_03800 CKO_00332
CKO_03800 CKO_01310
CKO_03803 CKO_02168
CKO_03803 CKO_00332
CKO_03803 CKO_03119
CKO_03803 CKO_03800
CKO_03803 CKO_03038
CKO_03803 CKO_03116
CKO_03803 CKO_04514
CKO_03803 CKO_04825
CKO_03803 CKO_04641
CKO_03803 CKO_03118
CKO_03803 CKO_00565
CKO_03803 CKO_01621
CKO_03803 CKO_02424
CKO_03803 CKO_01310
CKO_03803 CKO_02287
CKO_03803 CKO_00636
CKO_03803 CKO_03043
CKO_03803 CKO_03117
CKO_03803 CKO_03906
CKO_03803 CKO_01517
CKO_03803 CKO_01623
CKO_03803 CKO_01821
CKO_03803 CKO_03749
CKO_03804 CKO_01740
CKO_03804 CKO_01858
CKO_03804 CKO_04082
CKO_03814 CKO_01500
CKO_03814 CKO_01502
CKO_03814 CKO_00572
CKO_03814 CKO_01304
CKO_03814 CKO_01293
CKO_03814 CKO_01789
CKO_03814 CKO_01501
CKO_03814 CKO_01302
CKO_03814 CKO_02206
CKO_03814 CKO_04789
CKO_03814 CKO_03140
CKO_03814 CKO_01504
CKO_03814 CKO_00569
CKO_03814 CKO_01301
CKO_03814 CKO_01294
CKO_03814 CKO_01303
CKO_03814 CKO_04790
CKO_03814 CKO_01503
CKO_03814 CKO_01299
CKO_03816 CKO_04667
CKO_03816 CKO_03304
CKO_03816 CKO_03043
CKO_03816 CKO_02287
CKO_03816 CKO_02098
CKO_03816 CKO_00188
CKO_03816 CKO_02429
CKO_03816 CKO_03906
CKO_03816 CKO_02431
CKO_03816 CKO_00545
CKO_03816 CKO_02830
CKO_03816 CKO_00448
CKO_03816 CKO_03851
CKO_03816 CKO_02829
CKO_03816 CKO_01448
CKO_03816 CKO_04825
CKO_03816 CKO_02827
CKO_03816 CKO_04514
CKO_03816 CKO_00337
CKO_03816 CKO_00498
CKO_03816 CKO_00789
CKO_03816 CKO_03994
CKO_03816 CKO_03850
CKO_03816 CKO_02209
CKO_03816 CKO_04515
CKO_03816 CKO_00497
CKO_03816 CKO_00470
CKO_03816 CKO_00340
CKO_03816 CKO_03181
CKO_03816 CKO_04661
CKO_03816 CKO_00785
CKO_03816 CKO_05043
CKO_03816 CKO_03259
CKO_03816 CKO_04009
CKO_03816 CKO_03258
CKO_03816 CKO_00779
CKO_03816 CKO_00449
CKO_03816 CKO_04222
CKO_03816 CKO_01425
CKO_03816 CKO_00187
CKO_03816 CKO_04666
CKO_03816 CKO_02168
CKO_03816 CKO_01318
CKO_03826 CKO_00485
CKO_03826 CKO_02271
CKO_03826 CKO_01736
CKO_03826 CKO_04322
CKO_03826 CKO_04379
CKO_03826 CKO_04956
CKO_03826 CKO_01647
CKO_03826 CKO_04868
CKO_03834 CKO_00921
CKO_03834 CKO_00850
CKO_03834 CKO_02660
CKO_03834 CKO_02382
CKO_03834 CKO_02844
CKO_03834 CKO_03836
CKO_03834 CKO_03217
CKO_03834 CKO_00832
CKO_03834 CKO_02659
CKO_03834 CKO_02571
CKO_03834 CKO_02573
CKO_03834 CKO_03838
CKO_03834 CKO_02383
CKO_03834 CKO_03743
CKO_03834 CKO_03742
CKO_03834 CKO_01266
CKO_03834 CKO_03215
CKO_03834 CKO_03837
CKO_03834 CKO_02843
CKO_03834 CKO_01265
CKO_03834 CKO_01207
CKO_03834 CKO_02572
CKO_03834 CKO_01206
CKO_03834 CKO_02846
CKO_03834 CKO_00852
CKO_03836 CKO_03216
CKO_03836 CKO_01267
CKO_03836 CKO_02382
CKO_03836 CKO_02655
CKO_03836 CKO_04383
CKO_03836 CKO_02846
CKO_03836 CKO_02569
CKO_03836 CKO_00850
CKO_03836 CKO_02384
CKO_03836 CKO_00919
CKO_03836 CKO_00851
CKO_03836 CKO_02573
CKO_03836 CKO_01265
CKO_03836 CKO_00834
CKO_03836 CKO_02660
CKO_03836 CKO_03743
CKO_03836 CKO_03741
CKO_03836 CKO_01206
CKO_03836 CKO_03217
CKO_03836 CKO_03838
CKO_03836 CKO_03834
CKO_03836 CKO_01208
CKO_03836 CKO_02842
CKO_03837 CKO_02846
CKO_03837 CKO_02573
CKO_03837 CKO_00850
CKO_03837 CKO_00919
CKO_03837 CKO_02384
CKO_03837 CKO_01206
CKO_03837 CKO_00851
CKO_03837 CKO_03741
CKO_03837 CKO_02569
CKO_03837 CKO_01265
CKO_03837 CKO_00834
CKO_03837 CKO_02660
CKO_03837 CKO_03743
CKO_03837 CKO_03838
CKO_03837 CKO_04383
CKO_03837 CKO_03834
CKO_03837 CKO_02655
CKO_03837 CKO_03216
CKO_03837 CKO_01267
CKO_03837 CKO_02382
CKO_03837 CKO_03217
CKO_03837 CKO_01208
CKO_03837 CKO_02842
CKO_03838 CKO_00852
CKO_03838 CKO_04383
CKO_03838 CKO_02384
CKO_03838 CKO_00919
CKO_03838 CKO_03836
CKO_03838 CKO_00851
CKO_03838 CKO_00834
CKO_03838 CKO_02572
CKO_03838 CKO_03741
CKO_03838 CKO_03216
CKO_03838 CKO_00921
CKO_03838 CKO_02843
CKO_03838 CKO_03834
CKO_03838 CKO_01208
CKO_03838 CKO_02842
CKO_03838 CKO_03215
CKO_03838 CKO_02844
CKO_03838 CKO_01266
CKO_03838 CKO_02655
CKO_03838 CKO_02383
CKO_03838 CKO_00832
CKO_03838 CKO_03837
CKO_03838 CKO_02569
CKO_03838 CKO_02659
CKO_03838 CKO_02571
CKO_03838 CKO_03742
CKO_03838 CKO_01207
CKO_03838 CKO_01267
CKO_03845 CKO_02788
CKO_03845 CKO_02993
CKO_03846 CKO_03847
CKO_03847 CKO_03846
CKO_03848 CKO_02287
CKO_03848 CKO_02104
CKO_03848 CKO_00329
CKO_03848 CKO_01116
CKO_03848 CKO_00111
CKO_03848 CKO_03304
CKO_03848 CKO_01448
CKO_03848 CKO_00661
CKO_03848 CKO_01517
CKO_03848 CKO_00011
CKO_03848 CKO_04514
CKO_03848 CKO_03055
CKO_03848 CKO_01429
CKO_03848 CKO_03300
CKO_03848 CKO_03307
CKO_03848 CKO_00109
CKO_03848 CKO_00492
CKO_03848 CKO_03243
CKO_03848 CKO_01547
CKO_03848 CKO_03301
CKO_03848 CKO_03259
CKO_03848 CKO_02209
CKO_03848 CKO_00013
CKO_03848 CKO_05061
CKO_03848 CKO_01709
CKO_03848 CKO_01707
CKO_03848 CKO_03797
CKO_03848 CKO_05127
CKO_03848 CKO_00330
CKO_03848 CKO_03378
CKO_03848 CKO_00107
CKO_03848 CKO_01725
CKO_03848 CKO_00687
CKO_03848 CKO_00493
CKO_03848 CKO_00108
CKO_03848 CKO_04517
CKO_03848 CKO_01110
CKO_03848 CKO_03410
CKO_03848 CKO_00261
CKO_03848 CKO_03893
CKO_03848 CKO_02139
CKO_03848 CKO_04295
CKO_03848 CKO_01425
CKO_03848 CKO_01783
CKO_03848 CKO_03043
CKO_03848 CKO_00332
CKO_03848 CKO_02168
CKO_03848 CKO_03306
CKO_03848 CKO_01113
CKO_03848 CKO_04309
CKO_03850 CKO_03181
CKO_03850 CKO_04514
CKO_03850 CKO_00337
CKO_03850 CKO_03853
CKO_03850 CKO_02435
CKO_03850 CKO_02433
CKO_03850 CKO_03680
CKO_03850 CKO_03679
CKO_03850 CKO_03816
CKO_03850 CKO_03258
CKO_03850 CKO_00470
CKO_03850 CKO_02436
CKO_03850 CKO_01425
CKO_03850 CKO_04222
CKO_03850 CKO_03681
CKO_03850 CKO_04667
CKO_03850 CKO_02287
CKO_03850 CKO_03043
CKO_03850 CKO_03678
CKO_03850 CKO_02437
CKO_03850 CKO_02168
CKO_03850 CKO_01318
CKO_03850 CKO_00448
CKO_03850 CKO_03304
CKO_03850 CKO_02438
CKO_03850 CKO_02830
CKO_03850 CKO_02431
CKO_03850 CKO_00545
CKO_03850 CKO_03906
CKO_03850 CKO_00497
CKO_03850 CKO_03851
CKO_03850 CKO_02429
CKO_03850 CKO_00340
CKO_03850 CKO_04666
CKO_03850 CKO_00187
CKO_03851 CKO_03850
CKO_03851 CKO_00337
CKO_03851 CKO_04514
CKO_03851 CKO_04667
CKO_03851 CKO_03853
CKO_03851 CKO_02435
CKO_03851 CKO_02433
CKO_03851 CKO_03680
CKO_03851 CKO_03181
CKO_03851 CKO_02287
CKO_03851 CKO_03043
CKO_03851 CKO_02437
CKO_03851 CKO_03678
CKO_03851 CKO_02438
CKO_03851 CKO_03304
CKO_03851 CKO_03258
CKO_03851 CKO_02431
CKO_03851 CKO_00545
CKO_03851 CKO_03906
CKO_03851 CKO_02830
CKO_03851 CKO_00497
CKO_03851 CKO_02429
CKO_03851 CKO_00448
CKO_03851 CKO_00340
CKO_03851 CKO_03679
CKO_03851 CKO_03816
CKO_03851 CKO_00470
CKO_03851 CKO_04222
CKO_03851 CKO_03681
CKO_03851 CKO_02168
CKO_03851 CKO_01425
CKO_03851 CKO_02436
CKO_03851 CKO_01318
CKO_03851 CKO_00187
CKO_03851 CKO_04666
CKO_03852 CKO_04514
CKO_03852 CKO_00237
CKO_03852 CKO_03853
CKO_03852 CKO_03259
CKO_03852 CKO_03258
CKO_03852 CKO_01425
CKO_03852 CKO_02042
CKO_03852 CKO_03854
CKO_03852 CKO_02434
CKO_03852 CKO_02168
CKO_03852 CKO_04622
CKO_03852 CKO_02433
CKO_03852 CKO_01789
CKO_03852 CKO_03140
CKO_03852 CKO_04268
CKO_03852 CKO_02287
CKO_03852 CKO_01543
CKO_03852 CKO_03043
CKO_03852 CKO_04620
CKO_03852 CKO_03256
CKO_03852 CKO_04269
CKO_03852 CKO_04266
CKO_03853 CKO_03850
CKO_03853 CKO_03256
CKO_03853 CKO_02431
CKO_03853 CKO_00545
CKO_03853 CKO_03851
CKO_03853 CKO_00448
CKO_03853 CKO_02429
CKO_03853 CKO_03852
CKO_03853 CKO_04222
CKO_03853 CKO_03854
CKO_03853 CKO_00187
CKO_03853 CKO_02434
CKO_03853 CKO_02433
CKO_03854 CKO_03256
CKO_03854 CKO_04646
CKO_03854 CKO_02434
CKO_03854 CKO_02433
CKO_03854 CKO_03853
CKO_03854 CKO_00505
CKO_03854 CKO_01789
CKO_03854 CKO_03034
CKO_03854 CKO_04620
CKO_03854 CKO_02429
CKO_03854 CKO_01840
CKO_03854 CKO_00208
CKO_03854 CKO_04008
CKO_03854 CKO_03852
CKO_03854 CKO_01835
CKO_03854 CKO_02139
CKO_03854 CKO_03696
CKO_03854 CKO_04622
CKO_03854 CKO_02431
CKO_03854 CKO_01545
CKO_03855 CKO_03050
CKO_03855 CKO_03902
CKO_03855 CKO_01563
CKO_03855 CKO_03920
CKO_03855 CKO_03467
CKO_03855 CKO_03919
CKO_03855 CKO_02568
CKO_03855 CKO_03973
CKO_03855 CKO_04984
CKO_03855 CKO_00525
CKO_03855 CKO_02941
CKO_03855 CKO_04317
CKO_03855 CKO_03876
CKO_03855 CKO_01193
CKO_03855 CKO_00171
CKO_03855 CKO_02139
CKO_03855 CKO_02822
CKO_03855 CKO_00764
CKO_03857 CKO_05030
CKO_03857 CKO_01193
CKO_03857 CKO_02797
CKO_03857 CKO_01194
CKO_03857 CKO_03283
CKO_03857 CKO_00505
CKO_03857 CKO_03289
CKO_03873 CKO_00536
CKO_03873 CKO_03081
CKO_03873 CKO_05065
CKO_03873 CKO_04411
CKO_03873 CKO_03191
CKO_03873 CKO_00534
CKO_03873 CKO_04845
CKO_03873 CKO_00535
CKO_03874 CKO_04411
CKO_03874 CKO_05065
CKO_03874 CKO_00535
CKO_03874 CKO_00534
CKO_03874 CKO_03072
CKO_03874 CKO_04449
CKO_03874 CKO_04845
CKO_03874 CKO_01968
CKO_03874 CKO_00536
CKO_03875 CKO_00184
CKO_03875 CKO_00475
CKO_03875 CKO_04098
CKO_03875 CKO_03876
CKO_03875 CKO_04590
CKO_03876 CKO_00525
CKO_03876 CKO_02568
CKO_03876 CKO_00456
CKO_03876 CKO_01339
CKO_03876 CKO_03875
CKO_03876 CKO_03920
CKO_03876 CKO_03919
CKO_03876 CKO_03855
CKO_03876 CKO_01340
CKO_03876 CKO_02139
CKO_03876 CKO_00764
CKO_03879 CKO_01508
CKO_03880 CKO_03883
CKO_03880 CKO_03881
CKO_03880 CKO_03884
CKO_03881 CKO_04484
CKO_03881 CKO_03884
CKO_03881 CKO_01066
CKO_03881 CKO_03883
CKO_03881 CKO_03880
CKO_03883 CKO_03880
CKO_03883 CKO_03881
CKO_03883 CKO_03884
CKO_03884 CKO_03880
CKO_03884 CKO_03881
CKO_03884 CKO_03883
CKO_03893 CKO_01535
CKO_03893 CKO_02486
CKO_03893 CKO_01547
CKO_03893 CKO_03259
CKO_03893 CKO_02777
CKO_03893 CKO_00687
CKO_03893 CKO_02471
CKO_03893 CKO_03378
CKO_03893 CKO_01628
CKO_03893 CKO_01624
CKO_03893 CKO_03848
CKO_03893 CKO_01450
CKO_03893 CKO_00435
CKO_03893 CKO_00493
CKO_03893 CKO_05127
CKO_03893 CKO_04265
CKO_03893 CKO_00492
CKO_03893 CKO_03243
CKO_03893 CKO_00375
CKO_03893 CKO_05070
CKO_03893 CKO_03598
CKO_03893 CKO_03079
CKO_03893 CKO_01759
CKO_03893 CKO_01709
CKO_03893 CKO_03797
CKO_03893 CKO_01110
CKO_03893 CKO_00329
CKO_03893 CKO_03410
CKO_03893 CKO_04134
CKO_03893 CKO_01425
CKO_03893 CKO_04309
CKO_03893 CKO_04538
CKO_03893 CKO_01748
CKO_03893 CKO_01801
CKO_03893 CKO_04071
CKO_03893 CKO_00330
CKO_03893 CKO_00412
CKO_03893 CKO_02381
CKO_03893 CKO_02947
CKO_03893 CKO_04295
CKO_03893 CKO_01116
CKO_03893 CKO_01957
CKO_03893 CKO_01113
CKO_03893 CKO_03075
CKO_03893 CKO_00066
CKO_03893 CKO_01800
CKO_03893 CKO_03085
CKO_03893 CKO_00292
CKO_03893 CKO_03391
CKO_03894 CKO_01796
CKO_03894 CKO_00084
CKO_03894 CKO_02490
CKO_03894 CKO_03657
CKO_03894 CKO_03385
CKO_03894 CKO_04853
CKO_03894 CKO_00208
CKO_03894 CKO_04574
CKO_03894 CKO_03562
CKO_03894 CKO_02139
CKO_03894 CKO_03054
CKO_03894 CKO_03696
CKO_03894 CKO_02076
CKO_03894 CKO_04332
CKO_03894 CKO_03563
CKO_03902 CKO_00671
CKO_03902 CKO_03385
CKO_03902 CKO_02211
CKO_03902 CKO_04269
CKO_03902 CKO_00171
CKO_03902 CKO_02713
CKO_03902 CKO_00379
CKO_03902 CKO_03055
CKO_03902 CKO_01706
CKO_03902 CKO_01117
CKO_03902 CKO_00237
CKO_03902 CKO_01707
CKO_03902 CKO_03333
CKO_03902 CKO_04036
CKO_03902 CKO_03051
CKO_03902 CKO_04517
CKO_03902 CKO_03855
CKO_03902 CKO_01615
CKO_03902 CKO_01310
CKO_03902 CKO_04539
CKO_03902 CKO_04402
CKO_03902 CKO_01629
CKO_03902 CKO_00111
CKO_03902 CKO_04984
CKO_03902 CKO_03454
CKO_03902 CKO_02941
CKO_03902 CKO_00369
CKO_03902 CKO_03384
CKO_03902 CKO_04317
CKO_03902 CKO_00289
CKO_03902 CKO_02983
CKO_03902 CKO_04700
CKO_03902 CKO_01563
CKO_03902 CKO_03054
CKO_03902 CKO_02822
CKO_03905 CKO_03252
CKO_03905 CKO_01116
CKO_03905 CKO_03678
CKO_03905 CKO_02363
CKO_03905 CKO_03906
CKO_03905 CKO_02036
CKO_03905 CKO_02435
CKO_03905 CKO_03679
CKO_03905 CKO_01358
CKO_03905 CKO_03680
CKO_03905 CKO_03681
CKO_03905 CKO_02436
CKO_03906 CKO_03905
CKO_03906 CKO_03117
CKO_03906 CKO_03119
CKO_03906 CKO_01116
CKO_03906 CKO_01623
CKO_03906 CKO_03800
CKO_03906 CKO_03304
CKO_03906 CKO_03994
CKO_03906 CKO_03851
CKO_03906 CKO_01517
CKO_03906 CKO_00545
CKO_03906 CKO_02431
CKO_03906 CKO_02036
CKO_03906 CKO_03116
CKO_03906 CKO_02830
CKO_03906 CKO_04641
CKO_03906 CKO_04514
CKO_03906 CKO_00337
CKO_03906 CKO_03717
CKO_03906 CKO_04825
CKO_03906 CKO_03258
CKO_03906 CKO_02429
CKO_03906 CKO_00340
CKO_03906 CKO_03118
CKO_03906 CKO_00497
CKO_03906 CKO_03803
CKO_03906 CKO_00565
CKO_03906 CKO_01621
CKO_03906 CKO_03816
CKO_03906 CKO_03850
CKO_03906 CKO_01821
CKO_03906 CKO_03038
CKO_03906 CKO_03749
CKO_03906 CKO_02424
CKO_03906 CKO_02287
CKO_03906 CKO_04451
CKO_03906 CKO_04667
CKO_03906 CKO_04452
CKO_03906 CKO_04222
CKO_03906 CKO_03181
CKO_03906 CKO_00470
CKO_03906 CKO_02439
CKO_03906 CKO_03043
CKO_03906 CKO_01310
CKO_03906 CKO_01425
CKO_03906 CKO_02168
