Htur_0003 Htur_3509
Htur_1610 Htur_2902
Htur_1610 Htur_2343
Htur_1625 Htur_1332
Htur_1625 Htur_1119
Htur_1625 Htur_0655
Htur_1625 Htur_0656
Htur_1625 Htur_1539
Htur_1629 Htur_0978
Htur_1629 Htur_0572
Htur_1629 Htur_1985
Htur_1629 Htur_0622
Htur_1629 Htur_1877
Htur_1629 Htur_3597
Htur_1629 Htur_1438
Htur_1629 Htur_0844
Htur_1629 Htur_1986
Htur_1629 Htur_0084
Htur_1629 Htur_0435
Htur_1629 Htur_0853
Htur_1629 Htur_1600
Htur_1629 Htur_1099
Htur_1629 Htur_0751
Htur_1629 Htur_3596
Htur_1629 Htur_1904
Htur_1629 Htur_1166
Htur_1629 Htur_1437
Htur_1629 Htur_3069
Htur_1629 Htur_1605
Htur_1629 Htur_0976
Htur_1629 Htur_2645
Htur_1629 Htur_1442
Htur_1629 Htur_2666
Htur_1629 Htur_1604
Htur_1629 Htur_2545
Htur_1629 Htur_0284
Htur_1629 Htur_1443
Htur_1629 Htur_0927
Htur_1629 Htur_1719
Htur_1629 Htur_3008
Htur_1630 Htur_2759
Htur_1630 Htur_1165
Htur_1630 Htur_2758
Htur_1630 Htur_1143
Htur_1630 Htur_0827
Htur_1630 Htur_0751
Htur_1630 Htur_2755
Htur_1630 Htur_2165
Htur_1630 Htur_1224
Htur_1633 Htur_1635
Htur_1633 Htur_1634
Htur_1634 Htur_1635
Htur_1634 Htur_1633
Htur_1635 Htur_1634
Htur_1635 Htur_1633
Htur_1637 Htur_0896
Htur_1649 Htur_0241
Htur_1649 Htur_3087
Htur_1649 Htur_3039
Htur_1649 Htur_0170
Htur_1649 Htur_0169
Htur_1649 Htur_2855
Htur_1649 Htur_3626
Htur_1649 Htur_1650
Htur_1649 Htur_2452
Htur_1649 Htur_0174
Htur_1650 Htur_3626
Htur_1650 Htur_0241
Htur_1650 Htur_3087
Htur_1650 Htur_1649
Htur_1650 Htur_2452
Htur_1650 Htur_0170
Htur_1650 Htur_0169
Htur_1650 Htur_0174
Htur_1650 Htur_2855
Htur_1650 Htur_3039
Htur_1653 Htur_1654
Htur_1654 Htur_1653
Htur_1657 Htur_0918
Htur_1657 Htur_2902
Htur_1657 Htur_2343
Htur_1663 Htur_1121
Htur_1663 Htur_0254
Htur_1663 Htur_1729
Htur_1663 Htur_0016
Htur_1663 Htur_0805
Htur_1663 Htur_3296
Htur_1663 Htur_1983
Htur_1663 Htur_0529
Htur_1663 Htur_1664
Htur_1663 Htur_0029
Htur_1663 Htur_0323
Htur_1663 Htur_0779
Htur_1663 Htur_3570
Htur_1663 Htur_1057
Htur_1663 Htur_1170
Htur_1663 Htur_0331
Htur_1663 Htur_1754
Htur_1664 Htur_1729
Htur_1664 Htur_1121
Htur_1664 Htur_0254
Htur_1664 Htur_0529
Htur_1664 Htur_1983
Htur_1664 Htur_3296
Htur_1664 Htur_0029
Htur_1664 Htur_3570
Htur_1664 Htur_0016
Htur_1664 Htur_0805
Htur_1664 Htur_0323
Htur_1664 Htur_0779
Htur_1664 Htur_1057
Htur_1664 Htur_1170
Htur_1664 Htur_1754
Htur_1664 Htur_0331
Htur_1664 Htur_1663
Htur_1668 Htur_0351
Htur_1668 Htur_1793
Htur_1668 Htur_1482
Htur_1668 Htur_2524
Htur_1668 Htur_0350
Htur_1668 Htur_2389
Htur_1668 Htur_0353
Htur_1668 Htur_2551
Htur_1668 Htur_0844
Htur_1668 Htur_0352
Htur_1668 Htur_2547
Htur_1668 Htur_3454
Htur_1668 Htur_2451
Htur_1668 Htur_2557
Htur_1668 Htur_0354
Htur_1668 Htur_3455
Htur_1668 Htur_2546
Htur_1669 Htur_2396
Htur_1669 Htur_2395
Htur_1674 Htur_3747
Htur_1674 Htur_0147
Htur_1674 Htur_1983
Htur_1674 Htur_2395
Htur_1674 Htur_0252
Htur_1674 Htur_0066
Htur_1674 Htur_0253
Htur_1674 Htur_1013
Htur_1674 Htur_1121
Htur_1674 Htur_0783
Htur_1674 Htur_2396
Htur_1674 Htur_0628
Htur_1674 Htur_0886
Htur_1674 Htur_1170
Htur_1679 Htur_3036
Htur_1679 Htur_3383
Htur_1679 Htur_0547
Htur_1681 Htur_3469
Htur_1681 Htur_0785
Htur_1681 Htur_1682
Htur_1681 Htur_0654
Htur_1681 Htur_1701
Htur_1681 Htur_2054
Htur_1682 Htur_3384
Htur_1682 Htur_0637
Htur_1682 Htur_1422
Htur_1682 Htur_1701
Htur_1682 Htur_2054
Htur_1682 Htur_1681
Htur_1682 Htur_1699
Htur_1682 Htur_1478
Htur_1682 Htur_3469
Htur_1688 Htur_2658
Htur_1688 Htur_0785
Htur_1690 Htur_2675
Htur_1690 Htur_0805
Htur_1690 Htur_1159
Htur_1690 Htur_0525
Htur_1690 Htur_0498
Htur_1690 Htur_2935
Htur_1690 Htur_1072
Htur_1690 Htur_1200
Htur_1699 Htur_1701
Htur_1699 Htur_1682
Htur_1699 Htur_0654
Htur_1699 Htur_0763
Htur_1699 Htur_2054
Htur_1699 Htur_3284
Htur_1699 Htur_0785
Htur_1699 Htur_3469
Htur_1701 Htur_3034
Htur_1701 Htur_2055
Htur_1701 Htur_3184
Htur_1701 Htur_1682
Htur_1701 Htur_3573
Htur_1701 Htur_0256
Htur_1701 Htur_2054
Htur_1701 Htur_1508
Htur_1701 Htur_1681
Htur_1701 Htur_3747
Htur_1701 Htur_3284
Htur_1701 Htur_1699
Htur_1701 Htur_0070
Htur_1701 Htur_3594
Htur_1701 Htur_0854
Htur_1701 Htur_0855
Htur_1701 Htur_2937
Htur_1701 Htur_0024
Htur_1701 Htur_3469
Htur_1701 Htur_0785
Htur_1701 Htur_3291
Htur_1701 Htur_1862
Htur_1701 Htur_2314
Htur_1701 Htur_2738
Htur_1701 Htur_2313
Htur_1701 Htur_3212
Htur_1701 Htur_0654
Htur_1707 Htur_2273
Htur_1711 Htur_2062
Htur_1711 Htur_1099
Htur_1711 Htur_0978
Htur_1711 Htur_2345
Htur_1711 Htur_2061
Htur_1711 Htur_2346
Htur_1711 Htur_1440
Htur_1711 Htur_3036
Htur_1711 Htur_0896
Htur_1711 Htur_1328
Htur_1711 Htur_1169
Htur_1711 Htur_1986
Htur_1711 Htur_2770
Htur_1711 Htur_1729
Htur_1711 Htur_1926
Htur_1711 Htur_0918
Htur_1711 Htur_2902
Htur_1711 Htur_1443
Htur_1711 Htur_1607
Htur_1711 Htur_0010
Htur_1711 Htur_0503
Htur_1711 Htur_1985
Htur_1711 Htur_0389
Htur_1711 Htur_1946
Htur_1711 Htur_3595
Htur_1711 Htur_1442
Htur_1711 Htur_2310
Htur_1711 Htur_0504
Htur_1711 Htur_0976
Htur_1711 Htur_0944
Htur_1711 Htur_0011
Htur_1719 Htur_1159
Htur_1719 Htur_2522
Htur_1719 Htur_1629
Htur_1719 Htur_0525
Htur_1719 Htur_0498
Htur_1719 Htur_0927
Htur_1719 Htur_0356
Htur_1719 Htur_1200
Htur_1729 Htur_1099
Htur_1729 Htur_2062
Htur_1729 Htur_0503
Htur_1729 Htur_1200
Htur_1729 Htur_0010
Htur_1729 Htur_1607
Htur_1729 Htur_1328
Htur_1729 Htur_2346
Htur_1729 Htur_2061
Htur_1729 Htur_0978
Htur_1729 Htur_2345
Htur_1729 Htur_1440
Htur_1729 Htur_3036
Htur_1729 Htur_0323
Htur_1729 Htur_0896
Htur_1729 Htur_1664
Htur_1729 Htur_1946
Htur_1729 Htur_1985
Htur_1729 Htur_0389
Htur_1729 Htur_1663
Htur_1729 Htur_0976
Htur_1729 Htur_3595
Htur_1729 Htur_0525
Htur_1729 Htur_1989
Htur_1729 Htur_0944
Htur_1729 Htur_0011
Htur_1729 Htur_1590
Htur_1729 Htur_1442
Htur_1729 Htur_1735
Htur_1729 Htur_1986
Htur_1729 Htur_1711
Htur_1729 Htur_2770
Htur_1729 Htur_1926
Htur_1729 Htur_0498
Htur_1729 Htur_1443
Htur_1735 Htur_0010
Htur_1735 Htur_1099
Htur_1735 Htur_1200
Htur_1735 Htur_0503
Htur_1735 Htur_0978
Htur_1735 Htur_2346
Htur_1735 Htur_1328
Htur_1735 Htur_1946
Htur_1735 Htur_0389
Htur_1735 Htur_1989
Htur_1735 Htur_0525
Htur_1735 Htur_1443
Htur_1735 Htur_0976
Htur_1735 Htur_0944
Htur_1735 Htur_0011
Htur_1735 Htur_1590
Htur_1735 Htur_1442
Htur_1735 Htur_1729
Htur_1735 Htur_0498
Htur_1737 Htur_1320
Htur_1737 Htur_3307
Htur_1737 Htur_1739
Htur_1737 Htur_1563
Htur_1737 Htur_1740
Htur_1737 Htur_2892
Htur_1737 Htur_1738
Htur_1737 Htur_2894
Htur_1737 Htur_1318
Htur_1737 Htur_1560
Htur_1737 Htur_1562
Htur_1737 Htur_1561
Htur_1737 Htur_1321
Htur_1737 Htur_2893
Htur_1738 Htur_3307
Htur_1738 Htur_1320
Htur_1738 Htur_2894
Htur_1738 Htur_1737
Htur_1738 Htur_1740
Htur_1738 Htur_1321
Htur_1738 Htur_1560
Htur_1738 Htur_1317
Htur_1738 Htur_1564
Htur_1738 Htur_1562
Htur_1738 Htur_2893
Htur_1738 Htur_1561
Htur_1738 Htur_2891
Htur_1738 Htur_1739
Htur_1739 Htur_1560
Htur_1739 Htur_3307
Htur_1739 Htur_1320
Htur_1739 Htur_1563
Htur_1739 Htur_2892
Htur_1739 Htur_1737
Htur_1739 Htur_1738
Htur_1739 Htur_1740
Htur_1739 Htur_1318
Htur_1739 Htur_2894
Htur_1739 Htur_1564
Htur_1739 Htur_1317
Htur_1739 Htur_1562
Htur_1739 Htur_1321
Htur_1739 Htur_1561
Htur_1739 Htur_2893
Htur_1739 Htur_2891
Htur_1740 Htur_1560
Htur_1740 Htur_3307
Htur_1740 Htur_1318
Htur_1740 Htur_1563
Htur_1740 Htur_1738
Htur_1740 Htur_2892
Htur_1740 Htur_1737
Htur_1740 Htur_2894
Htur_1740 Htur_2893
Htur_1740 Htur_1317
Htur_1740 Htur_1564
Htur_1740 Htur_1321
Htur_1740 Htur_1562
Htur_1740 Htur_2891
Htur_1740 Htur_1739
Htur_1744 Htur_2962
Htur_1744 Htur_2960
Htur_1744 Htur_0092
Htur_1744 Htur_2961
Htur_1744 Htur_3498
Htur_1754 Htur_1121
Htur_1754 Htur_0016
Htur_1754 Htur_1664
Htur_1754 Htur_0805
Htur_1754 Htur_3198
Htur_1754 Htur_1170
Htur_1754 Htur_1057
Htur_1754 Htur_1983
Htur_1754 Htur_1663
Htur_1754 Htur_0331
Htur_1754 Htur_0529
Htur_1754 Htur_0254
Htur_1754 Htur_0029
Htur_1754 Htur_3570
Htur_1768 Htur_0584
Htur_1768 Htur_1837
Htur_1768 Htur_2681
Htur_1768 Htur_1769
Htur_1768 Htur_1472
Htur_1768 Htur_1323
Htur_1769 Htur_0584
Htur_1769 Htur_1837
Htur_1769 Htur_1472
Htur_1769 Htur_2681
Htur_1769 Htur_1323
Htur_1769 Htur_1768
Htur_1774 Htur_1780
Htur_1776 Htur_3346
Htur_1780 Htur_1774
Htur_1783 Htur_1784
Htur_1783 Htur_3594
Htur_1784 Htur_1121
Htur_1784 Htur_1900
Htur_1784 Htur_2139
Htur_1784 Htur_1366
Htur_1784 Htur_1365
Htur_1784 Htur_1170
Htur_1784 Htur_1983
Htur_1784 Htur_1783
Htur_1784 Htur_2140
Htur_1784 Htur_1434
Htur_1791 Htur_0884
Htur_1791 Htur_2490
Htur_1791 Htur_0107
Htur_1791 Htur_2790
Htur_1791 Htur_2004
Htur_1791 Htur_0105
Htur_1791 Htur_0786
Htur_1791 Htur_0785
Htur_1791 Htur_3153
Htur_1793 Htur_2524
Htur_1793 Htur_0760
Htur_1793 Htur_1470
Htur_1793 Htur_1668
Htur_1793 Htur_2557
Htur_1793 Htur_0844
Htur_1793 Htur_2451
Htur_1812 Htur_0330
Htur_1812 Htur_0654
Htur_1812 Htur_1159
Htur_1812 Htur_1170
Htur_1812 Htur_2352
Htur_1812 Htur_3036
Htur_1812 Htur_1121
Htur_1812 Htur_0935
Htur_1812 Htur_1038
Htur_1812 Htur_0933
Htur_1812 Htur_0685
Htur_1812 Htur_0936
Htur_1812 Htur_1983
Htur_1812 Htur_3728
Htur_1812 Htur_0529
Htur_1812 Htur_2471
Htur_1812 Htur_0934
Htur_1812 Htur_2351
Htur_1812 Htur_3133
Htur_1812 Htur_0924
Htur_1813 Htur_2333
Htur_1813 Htur_2648
Htur_1813 Htur_1815
Htur_1813 Htur_1816
Htur_1813 Htur_1852
Htur_1813 Htur_1814
Htur_1814 Htur_1815
Htur_1814 Htur_1816
Htur_1814 Htur_1852
Htur_1814 Htur_2648
Htur_1814 Htur_2333
Htur_1814 Htur_1813
Htur_1815 Htur_2333
Htur_1815 Htur_1813
Htur_1815 Htur_2648
Htur_1815 Htur_1816
Htur_1815 Htur_1852
Htur_1815 Htur_1814
Htur_1816 Htur_2649
Htur_1816 Htur_1813
Htur_1816 Htur_2651
Htur_1816 Htur_2650
Htur_1816 Htur_1815
Htur_1816 Htur_1814
Htur_1830 Htur_0305
Htur_1830 Htur_1832
Htur_1830 Htur_3494
Htur_1830 Htur_0304
Htur_1830 Htur_1831
Htur_1830 Htur_0306
Htur_1830 Htur_0780
Htur_1831 Htur_0304
Htur_1831 Htur_3494
Htur_1831 Htur_0780
Htur_1831 Htur_0306
Htur_1831 Htur_0305
Htur_1831 Htur_1832
Htur_1831 Htur_1830
Htur_1832 Htur_3494
Htur_1832 Htur_0304
Htur_1832 Htur_1831
Htur_1832 Htur_0306
Htur_1832 Htur_0780
Htur_1832 Htur_0305
Htur_1832 Htur_1830
Htur_1837 Htur_1768
Htur_1837 Htur_1472
Htur_1837 Htur_0584
Htur_1837 Htur_1769
Htur_1837 Htur_2681
Htur_1837 Htur_1323
Htur_1844 Htur_3284
Htur_1852 Htur_1814
Htur_1852 Htur_2649
Htur_1852 Htur_1813
Htur_1852 Htur_2650
Htur_1852 Htur_1815
Htur_1852 Htur_2651
Htur_1853 Htur_1854
Htur_1854 Htur_1853
Htur_1862 Htur_2314
Htur_1862 Htur_3291
Htur_1862 Htur_2738
Htur_1862 Htur_3469
Htur_1862 Htur_2055
Htur_1862 Htur_3184
Htur_1862 Htur_2421
Htur_1862 Htur_3034
Htur_1862 Htur_3212
Htur_1862 Htur_2313
Htur_1862 Htur_0256
Htur_1862 Htur_1590
Htur_1862 Htur_2645
Htur_1862 Htur_2054
Htur_1862 Htur_1701
Htur_1862 Htur_1508
Htur_1862 Htur_3747
Htur_1862 Htur_0070
Htur_1862 Htur_0855
Htur_1862 Htur_0854
Htur_1862 Htur_2937
Htur_1862 Htur_0024
Htur_1862 Htur_3594
Htur_1869 Htur_3432
Htur_1869 Htur_0107
Htur_1874 Htur_2093
Htur_1874 Htur_0464
Htur_1874 Htur_2248
Htur_1874 Htur_2249
Htur_1874 Htur_3105
Htur_1874 Htur_0463
Htur_1874 Htur_1880
Htur_1874 Htur_1181
Htur_1874 Htur_1875
Htur_1875 Htur_2093
Htur_1875 Htur_1880
Htur_1875 Htur_0464
Htur_1875 Htur_2248
Htur_1875 Htur_2249
Htur_1875 Htur_3105
Htur_1875 Htur_0463
Htur_1875 Htur_1181
Htur_1875 Htur_1874
Htur_1877 Htur_2522
Htur_1877 Htur_0498
Htur_1877 Htur_1159
Htur_1877 Htur_0525
Htur_1877 Htur_1629
Htur_1877 Htur_0356
Htur_1877 Htur_1200
Htur_1880 Htur_2093
Htur_1880 Htur_0464
Htur_1880 Htur_2248
Htur_1880 Htur_2249
Htur_1880 Htur_0463
Htur_1880 Htur_3105
Htur_1880 Htur_1181
Htur_1880 Htur_1875
Htur_1880 Htur_1874
Htur_1886 Htur_2579
Htur_1886 Htur_3219
Htur_1886 Htur_0794
Htur_1886 Htur_0213
Htur_1886 Htur_0818
Htur_1886 Htur_0016
Htur_1886 Htur_2540
Htur_1886 Htur_2930
Htur_1894 Htur_0645
Htur_1894 Htur_0642
Htur_1894 Htur_3571
Htur_1894 Htur_0640
Htur_1898 Htur_3645
Htur_1900 Htur_1121
Htur_1900 Htur_3673
Htur_1900 Htur_1784
Htur_1900 Htur_1424
Htur_1900 Htur_0805
Htur_1900 Htur_3432
Htur_1900 Htur_1170
Htur_1900 Htur_0107
Htur_1900 Htur_1983
Htur_1900 Htur_0927
Htur_1901 Htur_0884
Htur_1901 Htur_1422
Htur_1901 Htur_3353
Htur_1901 Htur_2524
Htur_1901 Htur_3347
Htur_1901 Htur_3351
Htur_1901 Htur_1478
Htur_1901 Htur_0786
Htur_1901 Htur_0844
Htur_1901 Htur_3350
Htur_1901 Htur_2252
Htur_1901 Htur_2490
Htur_1901 Htur_2004
Htur_1901 Htur_2790
Htur_1901 Htur_3354
Htur_1901 Htur_2137
Htur_1904 Htur_0853
Htur_1904 Htur_0435
Htur_1904 Htur_0284
Htur_1904 Htur_2784
Htur_1904 Htur_0751
Htur_1904 Htur_0572
Htur_1904 Htur_1166
Htur_1904 Htur_2645
Htur_1904 Htur_1629
Htur_1907 Htur_3740
Htur_1907 Htur_2867
Htur_1907 Htur_2363
Htur_1907 Htur_0196
Htur_1908 Htur_2669
Htur_1908 Htur_1911
Htur_1911 Htur_1908
Htur_1923 Htur_2266
Htur_1923 Htur_1073
Htur_1926 Htur_2770
Htur_1926 Htur_0978
Htur_1926 Htur_2345
Htur_1926 Htur_2061
Htur_1926 Htur_2346
Htur_1926 Htur_3036
Htur_1926 Htur_0896
Htur_1926 Htur_1440
Htur_1926 Htur_1328
Htur_1926 Htur_1169
Htur_1926 Htur_1946
Htur_1926 Htur_1985
Htur_1926 Htur_0389
Htur_1926 Htur_3595
Htur_1926 Htur_2310
Htur_1926 Htur_0504
Htur_1926 Htur_0944
Htur_1926 Htur_0976
Htur_1926 Htur_1442
Htur_1926 Htur_0011
Htur_1926 Htur_1986
Htur_1926 Htur_1711
Htur_1926 Htur_1729
Htur_1926 Htur_2902
Htur_1926 Htur_0918
Htur_1926 Htur_1443
Htur_1926 Htur_1607
Htur_1926 Htur_0010
Htur_1926 Htur_1099
Htur_1926 Htur_2062
Htur_1926 Htur_0503
Htur_1945 Htur_1422
Htur_1945 Htur_2524
Htur_1945 Htur_0119
Htur_1945 Htur_1478
Htur_1945 Htur_2255
Htur_1945 Htur_3479
Htur_1945 Htur_2203
Htur_1945 Htur_2137
Htur_1946 Htur_1729
Htur_1946 Htur_1604
Htur_1946 Htur_3597
Htur_1946 Htur_1735
Htur_1946 Htur_1438
Htur_1946 Htur_1986
Htur_1946 Htur_2770
Htur_1946 Htur_1711
Htur_1946 Htur_1443
Htur_1946 Htur_0498
Htur_1946 Htur_1926
Htur_1946 Htur_3596
Htur_1946 Htur_1607
Htur_1946 Htur_0010
Htur_1946 Htur_2062
Htur_1946 Htur_1099
Htur_1946 Htur_1200
Htur_1946 Htur_3008
Htur_1946 Htur_0503
Htur_1946 Htur_0978
Htur_1946 Htur_1440
Htur_1946 Htur_2345
Htur_1946 Htur_2061
Htur_1946 Htur_2447
Htur_1946 Htur_2346
Htur_1946 Htur_0896
Htur_1946 Htur_1510
Htur_1946 Htur_1328
Htur_1946 Htur_1437
Htur_1946 Htur_1985
Htur_1946 Htur_0389
Htur_1946 Htur_3595
Htur_1946 Htur_1605
Htur_1946 Htur_0525
Htur_1946 Htur_0944
Htur_1946 Htur_0976
Htur_1946 Htur_1590
Htur_1946 Htur_0011
Htur_1946 Htur_1442
Htur_1947 Htur_3045
Htur_1947 Htur_1057
Htur_1947 Htur_1489
Htur_1947 Htur_3149
Htur_1947 Htur_1105
Htur_1947 Htur_1478
Htur_1947 Htur_3745
Htur_1947 Htur_0761
Htur_1947 Htur_3048
Htur_1947 Htur_0041
Htur_1947 Htur_0785
Htur_1947 Htur_3627
Htur_1947 Htur_1422
Htur_1975 Htur_1604
Htur_1975 Htur_3597
Htur_1975 Htur_1438
Htur_1975 Htur_0801
Htur_1975 Htur_2764
Htur_1975 Htur_1437
Htur_1975 Htur_1985
Htur_1975 Htur_2489
Htur_1975 Htur_2769
Htur_1975 Htur_2765
Htur_1975 Htur_1605
Htur_1975 Htur_0734
Htur_1975 Htur_1442
Htur_1975 Htur_1986
Htur_1975 Htur_2770
Htur_1975 Htur_2768
Htur_1975 Htur_2471
Htur_1975 Htur_0844
Htur_1975 Htur_1443
Htur_1975 Htur_2877
Htur_1975 Htur_3596
Htur_1975 Htur_3008
Htur_1983 Htur_1121
Htur_1983 Htur_3673
Htur_1983 Htur_0935
Htur_1983 Htur_2811
Htur_1983 Htur_1510
Htur_1983 Htur_3036
Htur_1983 Htur_0016
Htur_1983 Htur_1424
Htur_1983 Htur_1784
Htur_1983 Htur_0805
Htur_1983 Htur_1158
Htur_1983 Htur_1153
Htur_1983 Htur_1985
Htur_1983 Htur_1057
Htur_1983 Htur_1170
Htur_1983 Htur_1013
Htur_1983 Htur_2942
Htur_1983 Htur_0936
Htur_1983 Htur_1986
Htur_1983 Htur_3728
Htur_1983 Htur_0529
Htur_1983 Htur_0252
Htur_1983 Htur_0029
Htur_1983 Htur_0924
Htur_1983 Htur_0222
Htur_1983 Htur_0933
Htur_1983 Htur_0783
Htur_1983 Htur_1663
Htur_1983 Htur_1664
Htur_1983 Htur_0886
Htur_1983 Htur_3198
Htur_1983 Htur_1900
Htur_1983 Htur_1074
Htur_1983 Htur_1754
Htur_1983 Htur_0547
Htur_1983 Htur_0331
Htur_1983 Htur_3133
Htur_1983 Htur_0254
Htur_1983 Htur_0934
Htur_1983 Htur_1812
Htur_1983 Htur_1674
Htur_1983 Htur_0927
Htur_1983 Htur_3570
Htur_1983 Htur_0253
Htur_1985 Htur_2764
Htur_1985 Htur_0801
Htur_1985 Htur_1328
Htur_1985 Htur_1510
Htur_1985 Htur_0751
Htur_1985 Htur_1121
Htur_1985 Htur_0978
Htur_1985 Htur_2345
Htur_1985 Htur_0572
Htur_1985 Htur_2811
Htur_1985 Htur_2061
Htur_1985 Htur_3036
Htur_1985 Htur_1992
Htur_1985 Htur_0896
Htur_1985 Htur_1440
Htur_1985 Htur_1159
Htur_1985 Htur_1437
Htur_1985 Htur_1975
Htur_1985 Htur_1166
Htur_1985 Htur_0330
Htur_1985 Htur_1158
Htur_1985 Htur_1153
Htur_1985 Htur_0389
Htur_1985 Htur_3212
Htur_1985 Htur_3595
Htur_1985 Htur_2769
Htur_1985 Htur_2489
Htur_1985 Htur_1946
Htur_1985 Htur_0011
Htur_1985 Htur_1629
Htur_1985 Htur_1170
Htur_1985 Htur_2765
Htur_1985 Htur_3198
Htur_1985 Htur_1605
Htur_1985 Htur_0976
Htur_1985 Htur_2310
Htur_1985 Htur_0256
Htur_1985 Htur_2645
Htur_1985 Htur_0734
Htur_1985 Htur_1442
Htur_1985 Htur_1074
Htur_1985 Htur_0547
Htur_1985 Htur_1102
Htur_1985 Htur_3597
Htur_1985 Htur_1604
Htur_1985 Htur_2942
Htur_1985 Htur_1438
Htur_1985 Htur_1986
Htur_1985 Htur_3596
Htur_1985 Htur_1983
Htur_1985 Htur_2770
Htur_1985 Htur_2768
Htur_1985 Htur_1729
Htur_1985 Htur_0529
Htur_1985 Htur_0853
Htur_1985 Htur_1711
Htur_1985 Htur_0435
Htur_1985 Htur_0844
Htur_1985 Htur_0786
Htur_1985 Htur_2471
Htur_1985 Htur_1099
Htur_1985 Htur_1443
Htur_1985 Htur_1926
Htur_1985 Htur_2877
Htur_1985 Htur_2062
Htur_1985 Htur_3594
Htur_1985 Htur_1607
Htur_1985 Htur_0900
Htur_1985 Htur_2738
Htur_1985 Htur_3008
Htur_1986 Htur_2877
Htur_1986 Htur_3594
Htur_1986 Htur_2062
Htur_1986 Htur_0900
Htur_1986 Htur_1607
Htur_1986 Htur_1099
Htur_1986 Htur_3596
Htur_1986 Htur_2738
Htur_1986 Htur_3008
Htur_1986 Htur_1442
Htur_1986 Htur_1121
Htur_1986 Htur_0978
Htur_1986 Htur_0751
Htur_1986 Htur_0572
Htur_1986 Htur_2345
Htur_1986 Htur_2061
Htur_1986 Htur_2811
Htur_1986 Htur_3036
Htur_1986 Htur_1440
Htur_1986 Htur_0896
Htur_1986 Htur_1992
Htur_1986 Htur_1510
Htur_1986 Htur_1328
Htur_1986 Htur_0801
Htur_1986 Htur_2764
Htur_1986 Htur_1166
Htur_1986 Htur_1159
Htur_1986 Htur_1437
Htur_1986 Htur_1975
Htur_1986 Htur_0330
Htur_1986 Htur_1158
Htur_1986 Htur_1153
Htur_1986 Htur_0389
Htur_1986 Htur_1985
Htur_1986 Htur_2489
Htur_1986 Htur_1946
Htur_1986 Htur_3595
Htur_1986 Htur_3212
Htur_1986 Htur_2769
Htur_1986 Htur_0011
Htur_1986 Htur_2765
Htur_1986 Htur_1629
Htur_1986 Htur_1605
Htur_1986 Htur_3198
Htur_1986 Htur_1170
Htur_1986 Htur_0256
Htur_1986 Htur_2310
Htur_1986 Htur_0976
Htur_1986 Htur_1443
Htur_1986 Htur_1074
Htur_1986 Htur_0734
Htur_1986 Htur_2645
Htur_1986 Htur_0547
Htur_1986 Htur_1604
Htur_1986 Htur_1102
Htur_1986 Htur_3597
Htur_1986 Htur_2942
Htur_1986 Htur_1438
Htur_1986 Htur_2770
Htur_1986 Htur_0853
Htur_1986 Htur_1729
Htur_1986 Htur_2768
Htur_1986 Htur_0844
Htur_1986 Htur_1711
Htur_1986 Htur_0529
Htur_1986 Htur_1983
Htur_1986 Htur_0435
Htur_1986 Htur_0786
Htur_1986 Htur_2471
Htur_1986 Htur_1926
Htur_1989 Htur_1992
Htur_1989 Htur_1729
Htur_1989 Htur_0008
Htur_1989 Htur_1735
Htur_1989 Htur_1102
Htur_1989 Htur_0900
Htur_1992 Htur_2061
Htur_1992 Htur_3036
Htur_1992 Htur_1440
Htur_1992 Htur_1510
Htur_1992 Htur_3728
Htur_1992 Htur_1985
Htur_1992 Htur_3595
Htur_1992 Htur_1989
Htur_1992 Htur_1442
Htur_1992 Htur_1986
Htur_1992 Htur_1102
Htur_1992 Htur_1443
Htur_1992 Htur_3133
Htur_1992 Htur_1607
Htur_1992 Htur_0900
Htur_1992 Htur_2062
Htur_1998 Htur_3241
Htur_1998 Htur_2575
Htur_2004 Htur_1489
Htur_2004 Htur_3149
Htur_2004 Htur_1422
Htur_2004 Htur_2490
Htur_2004 Htur_2790
Htur_2004 Htur_3627
Htur_2004 Htur_0041
Htur_2004 Htur_0761
Htur_2004 Htur_0786
Htur_2004 Htur_1478
Htur_2004 Htur_2252
Htur_2004 Htur_0785
Htur_2004 Htur_1791
Htur_2004 Htur_1901
Htur_2004 Htur_3153
Htur_2004 Htur_0884
Htur_2004 Htur_0567
Htur_2045 Htur_0252
Htur_2045 Htur_0253
Htur_2054 Htur_1701
Htur_2054 Htur_2055
Htur_2054 Htur_0256
Htur_2054 Htur_1682
Htur_2054 Htur_2811
Htur_2054 Htur_1153
Htur_2054 Htur_1158
Htur_2054 Htur_2313
Htur_2054 Htur_3198
Htur_2054 Htur_0654
Htur_2054 Htur_3212
Htur_2054 Htur_1074
Htur_2054 Htur_1681
Htur_2054 Htur_2942
Htur_2054 Htur_1699
Htur_2054 Htur_3015
Htur_2054 Htur_3594
Htur_2054 Htur_3469
Htur_2054 Htur_0785
Htur_2054 Htur_2314
Htur_2054 Htur_1862
Htur_2054 Htur_2738
Htur_2055 Htur_2811
Htur_2055 Htur_1158
Htur_2055 Htur_1153
Htur_2055 Htur_3198
Htur_2055 Htur_2313
Htur_2055 Htur_3212
Htur_2055 Htur_1701
Htur_2055 Htur_0256
Htur_2055 Htur_1074
Htur_2055 Htur_2054
Htur_2055 Htur_2942
Htur_2055 Htur_3469
Htur_2055 Htur_3594
Htur_2055 Htur_3015
Htur_2055 Htur_1862
