FPR_00500 FPR_16850
FPR_28380 FPR_07860
FPR_28380 FPR_15710
FPR_28380 FPR_18450
FPR_28380 FPR_21670
FPR_28380 FPR_31040
FPR_28380 FPR_03810
FPR_28380 FPR_25980
FPR_28380 FPR_12590
FPR_28380 FPR_16530
FPR_28390 FPR_06940
FPR_28390 FPR_07860
FPR_28390 FPR_03830
FPR_28390 FPR_20750
FPR_28390 FPR_07020
FPR_28390 FPR_03990
FPR_28530 FPR_05820
FPR_28530 FPR_24280
FPR_28530 FPR_17190
FPR_28530 FPR_13490
FPR_28530 FPR_28550
FPR_28530 FPR_05900
FPR_28530 FPR_09220
FPR_28530 FPR_02150
FPR_28530 FPR_06030
FPR_28530 FPR_10200
FPR_28530 FPR_28540
FPR_28530 FPR_10190
FPR_28530 FPR_18470
FPR_28530 FPR_02180
FPR_28530 FPR_12120
FPR_28530 FPR_06520
FPR_28530 FPR_02850
FPR_28530 FPR_21480
FPR_28530 FPR_16210
FPR_28530 FPR_14560
FPR_28530 FPR_18570
FPR_28530 FPR_27610
FPR_28530 FPR_13480
FPR_28530 FPR_17180
FPR_28540 FPR_06520
FPR_28540 FPR_28530
FPR_28540 FPR_17190
FPR_28540 FPR_27610
FPR_28550 FPR_20400
FPR_28550 FPR_01340
FPR_28550 FPR_27610
FPR_28550 FPR_17180
FPR_28550 FPR_20390
FPR_28550 FPR_28530
FPR_28550 FPR_27850
FPR_28550 FPR_17190
FPR_28550 FPR_05540
FPR_28550 FPR_09680
FPR_28550 FPR_06520
FPR_28550 FPR_31070
FPR_28550 FPR_31640
FPR_28720 FPR_28730
FPR_28720 FPR_28750
FPR_28720 FPR_28740
FPR_28730 FPR_28740
FPR_28730 FPR_28720
FPR_28730 FPR_28750
FPR_28740 FPR_28730
FPR_28740 FPR_28720
FPR_28740 FPR_28750
FPR_28750 FPR_28740
FPR_28750 FPR_28720
FPR_28750 FPR_28730
FPR_28920 FPR_29570
FPR_28920 FPR_12020
FPR_28980 FPR_03810
FPR_28980 FPR_23440
FPR_28980 FPR_29700
FPR_28980 FPR_11760
FPR_28980 FPR_00520
FPR_28980 FPR_29690
FPR_29000 FPR_08850
FPR_29000 FPR_13720
FPR_29000 FPR_16830
FPR_29000 FPR_27850
FPR_29000 FPR_29010
FPR_29000 FPR_25950
FPR_29000 FPR_21350
FPR_29000 FPR_21380
FPR_29000 FPR_16820
FPR_29000 FPR_29480
FPR_29000 FPR_24470
FPR_29000 FPR_21360
FPR_29000 FPR_21390
FPR_29000 FPR_11160
FPR_29010 FPR_16830
FPR_29010 FPR_08850
FPR_29010 FPR_29480
FPR_29010 FPR_13720
FPR_29010 FPR_21380
FPR_29010 FPR_27850
FPR_29010 FPR_21350
FPR_29010 FPR_11160
FPR_29010 FPR_29000
FPR_29010 FPR_16820
FPR_29010 FPR_24470
FPR_29010 FPR_25950
FPR_29010 FPR_21390
FPR_29010 FPR_21360
FPR_29050 FPR_29370
FPR_29060 FPR_29150
FPR_29060 FPR_29160
FPR_29070 FPR_26580
FPR_29070 FPR_29090
FPR_29070 FPR_28040
FPR_29080 FPR_29090
FPR_29090 FPR_29110
FPR_29090 FPR_29070
FPR_29090 FPR_26580
FPR_29090 FPR_29130
FPR_29090 FPR_28040
FPR_29090 FPR_29080
FPR_29100 FPR_18610
FPR_29100 FPR_29120
FPR_29100 FPR_29140
FPR_29110 FPR_29130
FPR_29110 FPR_28040
FPR_29110 FPR_26580
FPR_29110 FPR_29120
FPR_29110 FPR_29090
FPR_29120 FPR_28040
FPR_29120 FPR_29130
FPR_29120 FPR_29100
FPR_29120 FPR_18610
FPR_29120 FPR_29110
FPR_29120 FPR_29140
FPR_29120 FPR_26580
FPR_29130 FPR_26580
FPR_29130 FPR_29120
FPR_29130 FPR_29110
FPR_29130 FPR_29090
FPR_29130 FPR_28040
FPR_29140 FPR_29120
FPR_29140 FPR_18610
FPR_29140 FPR_29100
FPR_29150 FPR_29060
FPR_29160 FPR_29060
FPR_29160 FPR_29170
FPR_29170 FPR_29160
FPR_29170 FPR_29210
FPR_29180 FPR_29200
FPR_29190 FPR_29210
FPR_29190 FPR_29200
FPR_29200 FPR_29180
FPR_29200 FPR_29190
FPR_29210 FPR_29190
FPR_29210 FPR_29170
FPR_29220 FPR_12340
FPR_29220 FPR_12330
FPR_29220 FPR_12320
FPR_29220 FPR_29230
FPR_29230 FPR_12320
FPR_29230 FPR_12340
FPR_29230 FPR_29220
FPR_29230 FPR_12330
FPR_29300 FPR_09390
FPR_29300 FPR_24150
FPR_29370 FPR_29050
FPR_29440 FPR_13640
FPR_29440 FPR_14810
FPR_29440 FPR_16570
FPR_29470 FPR_21570
FPR_29470 FPR_10110
FPR_29480 FPR_29010
FPR_29480 FPR_29490
FPR_29480 FPR_13720
FPR_29480 FPR_21350
FPR_29480 FPR_29000
FPR_29480 FPR_24470
FPR_29480 FPR_21390
FPR_29490 FPR_29480
FPR_29570 FPR_13630
FPR_29570 FPR_28920
FPR_29570 FPR_08490
FPR_29570 FPR_13620
FPR_29580 FPR_28080
FPR_29580 FPR_12470
FPR_29580 FPR_26140
FPR_29580 FPR_06280
FPR_29580 FPR_29600
FPR_29580 FPR_19950
FPR_29580 FPR_14840
FPR_29580 FPR_14830
FPR_29580 FPR_01920
FPR_29580 FPR_09230
FPR_29580 FPR_08670
FPR_29590 FPR_29600
FPR_29590 FPR_29610
FPR_29590 FPR_04250
FPR_29600 FPR_29580
FPR_29600 FPR_29590
FPR_29610 FPR_29590
FPR_29660 FPR_07860
FPR_29660 FPR_04940
FPR_29660 FPR_06940
FPR_29660 FPR_25720
FPR_29660 FPR_06720
FPR_29660 FPR_28100
FPR_29660 FPR_20750
FPR_29660 FPR_31080
FPR_29660 FPR_09290
FPR_29660 FPR_00520
FPR_29660 FPR_21740
FPR_29660 FPR_23440
FPR_29670 FPR_23230
FPR_29690 FPR_29700
FPR_29690 FPR_05320
FPR_29690 FPR_25720
FPR_29690 FPR_16310
FPR_29690 FPR_05180
FPR_29690 FPR_05310
FPR_29690 FPR_23440
FPR_29690 FPR_21740
FPR_29690 FPR_11760
FPR_29690 FPR_00520
FPR_29690 FPR_28980
FPR_29690 FPR_27680
FPR_29700 FPR_27680
FPR_29700 FPR_16310
FPR_29700 FPR_05310
FPR_29700 FPR_23440
FPR_29700 FPR_21740
FPR_29700 FPR_11760
FPR_29700 FPR_05180
FPR_29700 FPR_29690
FPR_29700 FPR_05320
FPR_29700 FPR_25720
FPR_29700 FPR_00520
FPR_29700 FPR_28980
FPR_29750 FPR_03970
FPR_29750 FPR_03980
FPR_29750 FPR_12400
FPR_29910 FPR_15710
FPR_29910 FPR_12590
FPR_29910 FPR_28370
FPR_29910 FPR_16760
FPR_29910 FPR_18280
FPR_29910 FPR_30510
FPR_29910 FPR_12610
FPR_29910 FPR_21080
FPR_29910 FPR_29920
FPR_29910 FPR_16460
FPR_29910 FPR_10080
FPR_29910 FPR_16820
FPR_29910 FPR_16830
FPR_29910 FPR_18340
FPR_29910 FPR_00970
FPR_29910 FPR_16420
FPR_29910 FPR_25190
FPR_29920 FPR_16820
FPR_29920 FPR_15710
FPR_29920 FPR_21080
FPR_29920 FPR_16830
FPR_29920 FPR_00970
FPR_29920 FPR_25190
FPR_29920 FPR_29910
FPR_29920 FPR_16760
FPR_29920 FPR_12610
FPR_29920 FPR_10080
FPR_29920 FPR_12590
FPR_29920 FPR_30510
FPR_29920 FPR_16460
FPR_29920 FPR_28370
FPR_29920 FPR_16420
FPR_29920 FPR_18280
FPR_29920 FPR_18340
FPR_29960 FPR_04840
FPR_29960 FPR_16530
FPR_29960 FPR_07860
FPR_29960 FPR_25990
FPR_29960 FPR_16430
FPR_29960 FPR_01990
FPR_29960 FPR_23680
FPR_29960 FPR_03960
FPR_29960 FPR_23560
FPR_29960 FPR_30190
FPR_29960 FPR_23400
FPR_29960 FPR_28030
FPR_29960 FPR_28000
FPR_29960 FPR_21510
FPR_29960 FPR_29970
FPR_29970 FPR_01990
FPR_29970 FPR_23400
FPR_29970 FPR_04270
FPR_29970 FPR_16430
FPR_29970 FPR_23560
FPR_29970 FPR_21510
FPR_29970 FPR_07860
FPR_29970 FPR_16530
FPR_29970 FPR_04280
FPR_29970 FPR_29960
FPR_30120 FPR_12470
FPR_30120 FPR_10380
FPR_30120 FPR_06290
FPR_30120 FPR_25700
FPR_30120 FPR_15900
FPR_30120 FPR_25720
FPR_30120 FPR_26140
FPR_30120 FPR_15890
FPR_30120 FPR_11880
FPR_30120 FPR_24540
FPR_30120 FPR_01920
FPR_30120 FPR_15080
FPR_30120 FPR_06280
FPR_30120 FPR_09230
FPR_30120 FPR_21740
FPR_30120 FPR_06300
FPR_30160 FPR_04280
FPR_30160 FPR_07860
FPR_30160 FPR_05180
FPR_30160 FPR_31040
FPR_30160 FPR_21670
FPR_30160 FPR_04270
FPR_30160 FPR_25720
FPR_30160 FPR_16670
FPR_30160 FPR_06700
FPR_30160 FPR_21740
FPR_30190 FPR_23680
FPR_30190 FPR_28000
FPR_30190 FPR_29960
FPR_30190 FPR_23400
FPR_30190 FPR_28030
FPR_30190 FPR_26190
FPR_30250 FPR_28330
FPR_30420 FPR_24380
FPR_30420 FPR_02120
FPR_30420 FPR_24640
FPR_30440 FPR_24400
FPR_30460 FPR_20700
FPR_30460 FPR_03830
FPR_30460 FPR_07020
FPR_30510 FPR_12590
FPR_30510 FPR_30550
FPR_30510 FPR_12610
FPR_30510 FPR_15710
FPR_30510 FPR_21080
FPR_30510 FPR_25190
FPR_30510 FPR_00970
FPR_30510 FPR_29910
FPR_30510 FPR_16460
FPR_30510 FPR_10080
FPR_30510 FPR_18280
FPR_30510 FPR_29920
FPR_30530 FPR_17390
FPR_30530 FPR_20330
FPR_30530 FPR_30540
FPR_30540 FPR_30550
FPR_30540 FPR_30530
FPR_30540 FPR_21060
FPR_30540 FPR_17390
FPR_30550 FPR_21080
FPR_30550 FPR_17390
FPR_30550 FPR_21060
FPR_30550 FPR_30510
FPR_30550 FPR_30540
FPR_30560 FPR_30570
FPR_30570 FPR_30560
FPR_30640 FPR_31510
FPR_30780 FPR_10090
FPR_30780 FPR_04320
FPR_30860 FPR_02860
FPR_30860 FPR_12770
FPR_31040 FPR_28380
FPR_31040 FPR_21670
FPR_31040 FPR_30160
FPR_31040 FPR_16670
FPR_31040 FPR_06700
FPR_31040 FPR_03810
FPR_31040 FPR_07860
FPR_31070 FPR_17180
FPR_31070 FPR_10200
FPR_31070 FPR_01340
FPR_31070 FPR_05450
FPR_31070 FPR_28550
FPR_31070 FPR_05820
FPR_31070 FPR_10190
FPR_31070 FPR_06520
FPR_31070 FPR_31640
FPR_31080 FPR_25720
FPR_31080 FPR_29660
FPR_31080 FPR_23440
FPR_31080 FPR_21740
FPR_31080 FPR_04940
FPR_31080 FPR_06720
FPR_31080 FPR_28100
FPR_31080 FPR_09290
FPR_31080 FPR_00520
FPR_31120 FPR_13640
FPR_31120 FPR_16700
FPR_31150 FPR_31160
FPR_31160 FPR_31150
FPR_31290 FPR_15860
FPR_31290 FPR_03100
FPR_31290 FPR_17400
FPR_31290 FPR_21070
FPR_31290 FPR_01900
FPR_31330 FPR_05120
FPR_31390 FPR_04110
FPR_31390 FPR_08820
FPR_31510 FPR_30640
FPR_31640 FPR_20400
FPR_31640 FPR_01340
FPR_31640 FPR_05450
FPR_31640 FPR_05540
FPR_31640 FPR_28550
FPR_31640 FPR_10200
FPR_31640 FPR_10190
FPR_31640 FPR_06520
FPR_31640 FPR_31070
FPR_31640 FPR_20390
FPR_31640 FPR_05820
FPR_31640 FPR_17180
FPR_31660 FPR_14560
FPR_31660 FPR_21240
FPR_31660 FPR_04360
FPR_31660 FPR_17740
FPR_31660 FPR_14550
FPR_31660 FPR_15640
FPR_31710 FPR_18050
FPR_31710 FPR_21090
FPR_31710 FPR_14790
FPR_31710 FPR_06510
FPR_31710 FPR_12760
FPR_31710 FPR_19790
FPR_31710 FPR_23870
FPR_31710 FPR_09310
