OA307_100 OA307_1059
OA307_4662 OA307_3681
OA307_4662 OA307_2488
OA307_4663 OA307_566
OA307_4663 OA307_3767
OA307_4663 OA307_1850
OA307_4663 OA307_3086
OA307_4663 OA307_1522
OA307_4663 OA307_2306
OA307_4663 OA307_5481
OA307_4663 OA307_2548
OA307_4666 OA307_1903
OA307_4666 OA307_837
OA307_4667 OA307_2947
OA307_4667 OA307_2248
OA307_4667 OA307_1769
OA307_4667 OA307_5289
OA307_4667 OA307_2742
OA307_4667 OA307_154
OA307_4676 OA307_522
OA307_4676 OA307_449
OA307_4676 OA307_5457
OA307_4676 OA307_5199
OA307_4676 OA307_2680
OA307_4676 OA307_5373
OA307_4676 OA307_5285
OA307_4676 OA307_4486
OA307_4676 OA307_4333
OA307_4702 OA307_4242
OA307_4702 OA307_1075
OA307_4702 OA307_3153
OA307_4703 OA307_1770
OA307_4703 OA307_2718
OA307_4703 OA307_5457
OA307_4703 OA307_4629
OA307_4703 OA307_3400
OA307_4703 OA307_115
OA307_4703 OA307_103
OA307_4703 OA307_798
OA307_4703 OA307_156
OA307_4703 OA307_3044
OA307_4703 OA307_4420
OA307_4703 OA307_163
OA307_4703 OA307_4486
OA307_4703 OA307_3750
OA307_4703 OA307_2422
OA307_4703 OA307_1996
OA307_4703 OA307_534
OA307_4703 OA307_2812
OA307_4703 OA307_4396
OA307_4703 OA307_3768
OA307_4704 OA307_992
OA307_4704 OA307_1147
OA307_4704 OA307_541
OA307_4709 OA307_5266
OA307_4709 OA307_3714
OA307_4709 OA307_2389
OA307_4726 OA307_3924
OA307_4726 OA307_1841
OA307_4726 OA307_2631
OA307_4726 OA307_1363
OA307_4732 OA307_2398
OA307_4732 OA307_1464
OA307_4732 OA307_5079
OA307_4732 OA307_1609
OA307_4732 OA307_1496
OA307_4732 OA307_533
OA307_4732 OA307_1903
OA307_4732 OA307_5371
OA307_4732 OA307_2610
OA307_4732 OA307_4522
OA307_4732 OA307_3656
OA307_4732 OA307_2218
OA307_4738 OA307_1878
OA307_4738 OA307_5178
OA307_4738 OA307_2182
OA307_4738 OA307_5297
OA307_4740 OA307_3474
OA307_4740 OA307_3830
OA307_4740 OA307_3418
OA307_4740 OA307_5364
OA307_4740 OA307_2999
OA307_4740 OA307_4569
OA307_4740 OA307_3772
OA307_4740 OA307_5319
OA307_4741 OA307_2473
OA307_4743 OA307_4052
OA307_4743 OA307_1578
OA307_4744 OA307_4139
OA307_4744 OA307_3245
OA307_4744 OA307_3194
OA307_4744 OA307_5368
OA307_4744 OA307_3881
OA307_4744 OA307_411
OA307_4744 OA307_5021
OA307_4744 OA307_1585
OA307_4744 OA307_3204
OA307_4744 OA307_652
OA307_4744 OA307_2227
OA307_4748 OA307_3193
OA307_4748 OA307_5306
OA307_4748 OA307_2774
OA307_4748 OA307_3167
OA307_4748 OA307_2872
OA307_4748 OA307_3389
OA307_4748 OA307_960
OA307_4748 OA307_445
OA307_4748 OA307_3079
OA307_4748 OA307_5317
OA307_4748 OA307_1136
OA307_4751 OA307_1377
OA307_4751 OA307_5306
OA307_4751 OA307_4232
OA307_4751 OA307_1609
OA307_4751 OA307_2818
OA307_4751 OA307_5371
OA307_4751 OA307_2774
OA307_4751 OA307_5104
OA307_4751 OA307_2475
OA307_4751 OA307_3167
OA307_4751 OA307_1472
OA307_4751 OA307_2872
OA307_4751 OA307_960
OA307_4751 OA307_492
OA307_4751 OA307_2663
OA307_4751 OA307_4150
OA307_4751 OA307_4639
OA307_4754 OA307_2567
OA307_4763 OA307_2083
OA307_4763 OA307_4610
OA307_4763 OA307_4433
OA307_4763 OA307_3782
OA307_4763 OA307_3665
OA307_4763 OA307_1439
OA307_4763 OA307_1382
OA307_4763 OA307_185
OA307_4763 OA307_4018
OA307_4765 OA307_1612
OA307_4765 OA307_1660
OA307_478 OA307_4486
OA307_478 OA307_5199
OA307_478 OA307_522
OA307_478 OA307_449
OA307_478 OA307_2182
OA307_478 OA307_5457
OA307_478 OA307_2680
OA307_478 OA307_1862
OA307_4785 OA307_3290
OA307_4794 OA307_5366
OA307_4794 OA307_4300
OA307_4794 OA307_4834
OA307_4794 OA307_5463
OA307_4797 OA307_3565
OA307_4797 OA307_2241
OA307_4802 OA307_3290
OA307_4802 OA307_2719
OA307_4803 OA307_4427
OA307_4803 OA307_4890
OA307_4803 OA307_2560
OA307_4803 OA307_3843
OA307_4803 OA307_4606
OA307_4807 OA307_4278
OA307_4807 OA307_1742
OA307_4807 OA307_2552
OA307_4807 OA307_3345
OA307_4807 OA307_437
OA307_4807 OA307_777
OA307_4807 OA307_4259
OA307_4807 OA307_1785
OA307_4807 OA307_4934
OA307_4807 OA307_653
OA307_4807 OA307_3963
OA307_4807 OA307_2251
OA307_4807 OA307_4327
OA307_4807 OA307_5404
OA307_4807 OA307_260
OA307_4807 OA307_4518
OA307_4807 OA307_4513
OA307_4807 OA307_2009
OA307_4807 OA307_2911
OA307_4807 OA307_4258
OA307_4807 OA307_1621
OA307_4807 OA307_1823
OA307_4807 OA307_1380
OA307_4820 OA307_3378
OA307_4820 OA307_1475
OA307_4820 OA307_369
OA307_4822 OA307_4618
OA307_4822 OA307_4141
OA307_4822 OA307_5353
OA307_4822 OA307_3808
OA307_4825 OA307_3859
OA307_4825 OA307_2770
OA307_4834 OA307_5463
OA307_4834 OA307_4794
OA307_4834 OA307_5366
OA307_4834 OA307_4300
OA307_4836 OA307_260
OA307_4839 OA307_1482
OA307_4839 OA307_4174
OA307_4839 OA307_2420
OA307_4839 OA307_680
OA307_4839 OA307_3385
OA307_4839 OA307_2522
OA307_4839 OA307_5311
OA307_4839 OA307_2761
OA307_4839 OA307_428
OA307_4839 OA307_5136
OA307_4839 OA307_5319
OA307_4839 OA307_2559
OA307_4839 OA307_5379
OA307_4839 OA307_1653
OA307_4839 OA307_4883
OA307_4839 OA307_4082
OA307_4839 OA307_330
OA307_4839 OA307_5364
OA307_4839 OA307_2597
OA307_4839 OA307_3701
OA307_4839 OA307_1835
OA307_4839 OA307_4513
OA307_4839 OA307_55
OA307_4839 OA307_962
OA307_4841 OA307_5104
OA307_4841 OA307_1460
OA307_4841 OA307_138
OA307_4841 OA307_2715
OA307_4841 OA307_5098
OA307_4841 OA307_3078
OA307_4841 OA307_5102
OA307_4841 OA307_3906
OA307_4841 OA307_3439
OA307_4841 OA307_534
OA307_4841 OA307_1377
OA307_4841 OA307_4035
OA307_4841 OA307_3047
OA307_4841 OA307_5444
OA307_4841 OA307_2754
OA307_4841 OA307_2833
OA307_4841 OA307_2416
OA307_4849 OA307_1195
OA307_4849 OA307_3385
OA307_4849 OA307_849
OA307_4849 OA307_1126
OA307_4849 OA307_2522
OA307_4849 OA307_3107
OA307_4849 OA307_2597
OA307_4849 OA307_2022
OA307_4849 OA307_918
OA307_4849 OA307_3347
OA307_4849 OA307_3680
OA307_4849 OA307_4513
OA307_4849 OA307_2025
OA307_4849 OA307_3143
OA307_4849 OA307_2121
OA307_486 OA307_1048
OA307_486 OA307_3701
OA307_486 OA307_990
OA307_486 OA307_1147
OA307_486 OA307_992
OA307_486 OA307_1862
OA307_486 OA307_5364
OA307_4866 OA307_2893
OA307_4866 OA307_139
OA307_4866 OA307_4131
OA307_4866 OA307_2191
OA307_4866 OA307_2919
OA307_4866 OA307_596
OA307_4866 OA307_896
OA307_4866 OA307_116
OA307_4866 OA307_2138
OA307_4866 OA307_2159
OA307_4867 OA307_533
OA307_4867 OA307_1464
OA307_4873 OA307_1015
OA307_4874 OA307_2800
OA307_4874 OA307_5036
OA307_4874 OA307_78
OA307_4874 OA307_1868
OA307_4874 OA307_3005
OA307_4881 OA307_125
OA307_4881 OA307_3681
OA307_4881 OA307_3336
OA307_4881 OA307_4516
OA307_4881 OA307_2402
OA307_4881 OA307_3024
OA307_4881 OA307_3201
OA307_4883 OA307_5311
OA307_4883 OA307_4839
OA307_4883 OA307_1653
OA307_4883 OA307_680
OA307_4883 OA307_428
OA307_4883 OA307_4082
OA307_4883 OA307_330
OA307_4883 OA307_2559
OA307_4883 OA307_319
OA307_4883 OA307_55
OA307_4883 OA307_962
OA307_4890 OA307_2560
OA307_4890 OA307_1111
OA307_4890 OA307_196
OA307_4890 OA307_4427
OA307_4890 OA307_4803
OA307_4890 OA307_3843
OA307_4890 OA307_1105
OA307_4890 OA307_786
OA307_4898 OA307_4216
OA307_4898 OA307_2461
OA307_4898 OA307_3168
OA307_4898 OA307_3471
OA307_490 OA307_920
OA307_4903 OA307_4330
OA307_4903 OA307_4306
OA307_4903 OA307_2897
OA307_4907 OA307_4134
OA307_4907 OA307_231
OA307_4907 OA307_3230
OA307_4907 OA307_5155
OA307_4907 OA307_3922
OA307_4907 OA307_2250
OA307_4907 OA307_286
OA307_4907 OA307_4348
OA307_4907 OA307_3875
OA307_4907 OA307_4382
OA307_4907 OA307_4546
OA307_4907 OA307_3933
OA307_4907 OA307_2135
OA307_4907 OA307_1894
OA307_4907 OA307_3221
OA307_4907 OA307_1644
OA307_4907 OA307_4560
OA307_4907 OA307_3601
OA307_4907 OA307_5490
OA307_4907 OA307_4599
OA307_4907 OA307_2023
OA307_4907 OA307_2170
OA307_4907 OA307_2352
OA307_4907 OA307_3100
OA307_4907 OA307_2684
OA307_4913 OA307_3595
OA307_4913 OA307_2013
OA307_4913 OA307_4296
OA307_4917 OA307_3895
OA307_4917 OA307_3350
OA307_4917 OA307_2425
OA307_4917 OA307_103
OA307_492 OA307_437
OA307_492 OA307_5272
OA307_492 OA307_5123
OA307_492 OA307_1337
OA307_492 OA307_4751
OA307_492 OA307_1377
OA307_492 OA307_1453
OA307_492 OA307_3116
OA307_492 OA307_3429
OA307_492 OA307_1551
OA307_492 OA307_837
OA307_492 OA307_2818
OA307_492 OA307_5104
OA307_4929 OA307_2659
OA307_4929 OA307_3892
OA307_4929 OA307_1865
OA307_4929 OA307_3974
OA307_4931 OA307_92
OA307_4931 OA307_534
OA307_4931 OA307_1508
OA307_4931 OA307_241
OA307_4931 OA307_2376
OA307_4931 OA307_628
OA307_4931 OA307_4558
OA307_4931 OA307_907
OA307_4931 OA307_4035
OA307_4931 OA307_4296
OA307_4931 OA307_1460
OA307_4931 OA307_1758
OA307_4931 OA307_2425
OA307_4931 OA307_3078
OA307_4931 OA307_5019
OA307_4934 OA307_1380
OA307_4934 OA307_2878
OA307_4934 OA307_4639
OA307_4934 OA307_1349
OA307_4934 OA307_1453
OA307_4934 OA307_4232
OA307_4934 OA307_1621
OA307_4934 OA307_2552
OA307_4934 OA307_2728
OA307_4934 OA307_5128
OA307_4934 OA307_3345
OA307_4934 OA307_1552
OA307_4934 OA307_834
OA307_4934 OA307_437
OA307_4934 OA307_3108
OA307_4934 OA307_5220
OA307_4934 OA307_1785
OA307_4934 OA307_4259
OA307_4934 OA307_2251
OA307_4934 OA307_777
OA307_4934 OA307_4807
OA307_4934 OA307_3710
OA307_4934 OA307_3116
OA307_4934 OA307_3963
OA307_4934 OA307_653
OA307_4934 OA307_4327
OA307_4934 OA307_260
OA307_4934 OA307_5404
OA307_4934 OA307_4518
OA307_4934 OA307_2911
OA307_4934 OA307_553
OA307_4934 OA307_4513
OA307_4934 OA307_1823
OA307_4934 OA307_4258
OA307_4934 OA307_1551
OA307_4934 OA307_2143
OA307_4934 OA307_3605
OA307_4934 OA307_1742
OA307_4934 OA307_4278
OA307_4934 OA307_3341
OA307_4934 OA307_930
OA307_4934 OA307_3353
OA307_4934 OA307_2796
OA307_4946 OA307_5123
OA307_4946 OA307_5066
OA307_4946 OA307_2257
OA307_4946 OA307_3201
OA307_4946 OA307_1337
OA307_4946 OA307_4260
OA307_4946 OA307_5386
OA307_4946 OA307_125
OA307_4946 OA307_3681
OA307_4946 OA307_4516
OA307_4949 OA307_4522
OA307_4949 OA307_2218
OA307_4949 OA307_3656
OA307_4949 OA307_1609
OA307_4949 OA307_5079
OA307_4949 OA307_1496
OA307_4949 OA307_533
OA307_4949 OA307_1903
OA307_4949 OA307_5371
OA307_4949 OA307_1464
OA307_4949 OA307_2398
OA307_4949 OA307_2610
OA307_4965 OA307_1482
OA307_4965 OA307_3492
OA307_4965 OA307_1385
OA307_4965 OA307_2393
OA307_4965 OA307_4583
OA307_4965 OA307_2761
OA307_4965 OA307_1907
OA307_4965 OA307_2961
OA307_4965 OA307_4595
OA307_4965 OA307_4569
OA307_4965 OA307_2999
OA307_4975 OA307_2652
OA307_4975 OA307_1995
OA307_4975 OA307_371
OA307_4975 OA307_5258
OA307_4999 OA307_789
OA307_4999 OA307_2773
OA307_4999 OA307_1034
OA307_4999 OA307_1842
OA307_4999 OA307_241
OA307_4999 OA307_4184
OA307_4999 OA307_907
OA307_4999 OA307_3605
OA307_4999 OA307_1838
OA307_4999 OA307_1005
OA307_4999 OA307_3841
OA307_4999 OA307_615
OA307_4999 OA307_1720
OA307_4999 OA307_2258
OA307_5012 OA307_2257
OA307_5012 OA307_2857
OA307_5012 OA307_1446
OA307_5012 OA307_78
OA307_5012 OA307_2999
OA307_5012 OA307_1868
OA307_5012 OA307_4260
OA307_5012 OA307_4569
OA307_5014 OA307_3759
OA307_5019 OA307_534
OA307_5019 OA307_2376
OA307_5019 OA307_628
OA307_5019 OA307_116
OA307_5019 OA307_4296
OA307_5019 OA307_4931
OA307_502 OA307_805
OA307_502 OA307_352
OA307_502 OA307_3141
OA307_502 OA307_794
OA307_502 OA307_420
OA307_502 OA307_171
OA307_502 OA307_914
OA307_502 OA307_2027
OA307_502 OA307_5269
OA307_502 OA307_660
OA307_502 OA307_129
OA307_502 OA307_339
OA307_502 OA307_164
OA307_502 OA307_1801
OA307_5021 OA307_1585
OA307_5021 OA307_2891
OA307_5021 OA307_4601
OA307_5021 OA307_3204
OA307_5021 OA307_4744
OA307_5021 OA307_2227
OA307_5021 OA307_652
OA307_5021 OA307_5368
OA307_5021 OA307_3888
OA307_5022 OA307_1516
OA307_5022 OA307_2876
OA307_5022 OA307_3254
OA307_5022 OA307_1518
OA307_5022 OA307_3778
OA307_5022 OA307_1364
OA307_5022 OA307_2307
OA307_5022 OA307_4531
OA307_5022 OA307_3873
OA307_5023 OA307_5060
OA307_5023 OA307_3847
OA307_5023 OA307_3659
OA307_5023 OA307_1616
OA307_503 OA307_348
OA307_503 OA307_768
OA307_503 OA307_1907
OA307_503 OA307_2286
OA307_503 OA307_1385
OA307_5030 OA307_1169
OA307_5030 OA307_2872
OA307_5030 OA307_5067
OA307_5030 OA307_777
OA307_5030 OA307_5306
OA307_5030 OA307_2712
OA307_5030 OA307_2350
OA307_5030 OA307_952
OA307_5030 OA307_1377
OA307_5030 OA307_3047
OA307_5030 OA307_3116
OA307_5030 OA307_3104
OA307_5030 OA307_960
OA307_5030 OA307_5404
OA307_5030 OA307_3429
OA307_5030 OA307_553
OA307_5030 OA307_5157
OA307_5030 OA307_1551
OA307_5030 OA307_834
OA307_5030 OA307_3167
OA307_5030 OA307_528
OA307_5030 OA307_5104
OA307_5030 OA307_224
OA307_5030 OA307_2774
OA307_5030 OA307_2488
OA307_5035 OA307_944
OA307_5035 OA307_336
OA307_5035 OA307_888
OA307_5035 OA307_656
OA307_5035 OA307_1258
OA307_5036 OA307_2800
OA307_5036 OA307_78
OA307_5036 OA307_1868
OA307_5036 OA307_3005
OA307_5036 OA307_4874
OA307_5044 OA307_988
OA307_5047 OA307_1408
OA307_5047 OA307_3341
OA307_5047 OA307_930
OA307_5047 OA307_2796
OA307_5047 OA307_3605
OA307_5047 OA307_5128
OA307_5047 OA307_1852
OA307_5047 OA307_2728
OA307_5047 OA307_3108
OA307_5047 OA307_5220
OA307_5047 OA307_3710
OA307_5047 OA307_3161
OA307_5047 OA307_2127
OA307_5047 OA307_2194
OA307_5047 OA307_2272
OA307_5047 OA307_2143
OA307_5057 OA307_3429
OA307_5057 OA307_4358
OA307_5060 OA307_3847
OA307_5060 OA307_3659
OA307_5060 OA307_1616
OA307_5060 OA307_5023
OA307_5063 OA307_4362
OA307_5063 OA307_1050
OA307_5063 OA307_3740
OA307_5063 OA307_830
OA307_5063 OA307_2619
OA307_5063 OA307_4556
OA307_5063 OA307_1396
OA307_5063 OA307_3846
OA307_5063 OA307_727
OA307_5063 OA307_820
OA307_5063 OA307_2537
OA307_5063 OA307_3305
OA307_5066 OA307_2257
OA307_5066 OA307_4260
OA307_5066 OA307_5386
OA307_5066 OA307_4946
OA307_5067 OA307_528
OA307_5067 OA307_2774
OA307_5067 OA307_224
OA307_5067 OA307_5104
OA307_5067 OA307_3167
OA307_5067 OA307_2488
OA307_5067 OA307_834
OA307_5067 OA307_2872
OA307_5067 OA307_1169
OA307_5067 OA307_777
OA307_5067 OA307_3116
OA307_5067 OA307_960
OA307_5067 OA307_3104
OA307_5067 OA307_5404
OA307_5067 OA307_553
OA307_5067 OA307_3429
OA307_5067 OA307_5157
OA307_5067 OA307_1551
OA307_5067 OA307_5030
OA307_5067 OA307_3047
OA307_5067 OA307_5306
OA307_5067 OA307_952
OA307_5067 OA307_2712
OA307_5067 OA307_1377
OA307_5067 OA307_2350
OA307_5069 OA307_2657
OA307_5069 OA307_1703
OA307_5070 OA307_2008
OA307_5070 OA307_4330
OA307_5079 OA307_5313
OA307_5079 OA307_3193
OA307_5079 OA307_3504
OA307_5079 OA307_1136
OA307_5079 OA307_4732
OA307_5079 OA307_1307
OA307_5079 OA307_4949
OA307_508 OA307_3437
OA307_508 OA307_3359
OA307_508 OA307_3528
OA307_508 OA307_528
OA307_508 OA307_2497
OA307_508 OA307_1805
OA307_508 OA307_1241
OA307_508 OA307_965
OA307_508 OA307_3428
OA307_508 OA307_1184
OA307_508 OA307_2143
OA307_5080 OA307_2659
OA307_5080 OA307_3066
OA307_5080 OA307_3974
OA307_5097 OA307_4125
OA307_5097 OA307_3201
OA307_5097 OA307_125
OA307_5097 OA307_3681
OA307_5097 OA307_4516
OA307_5098 OA307_3047
OA307_5098 OA307_4035
OA307_5098 OA307_805
OA307_5098 OA307_2715
OA307_5098 OA307_4259
OA307_5098 OA307_3078
OA307_5098 OA307_794
OA307_5098 OA307_5272
OA307_5098 OA307_4841
OA307_5098 OA307_5102
OA307_5098 OA307_2787
OA307_5098 OA307_3429
OA307_5098 OA307_3439
OA307_5098 OA307_660
OA307_5098 OA307_339
OA307_5098 OA307_351
OA307_5098 OA307_534
OA307_5098 OA307_3906
OA307_5098 OA307_2416
OA307_5098 OA307_2754
OA307_5098 OA307_1353
OA307_5098 OA307_528
OA307_5098 OA307_5444
OA307_5098 OA307_2552
OA307_5098 OA307_2833
OA307_5098 OA307_138
OA307_5100 OA307_3537
OA307_5100 OA307_1351
OA307_5100 OA307_3937
OA307_5100 OA307_4441
OA307_5100 OA307_2634
OA307_5100 OA307_4409
OA307_5100 OA307_3391
OA307_5100 OA307_1971
OA307_5100 OA307_2971
OA307_5100 OA307_3261
OA307_5100 OA307_710
OA307_5102 OA307_2833
OA307_5102 OA307_4841
OA307_5102 OA307_3439
OA307_5102 OA307_5098
OA307_5102 OA307_3906
OA307_5102 OA307_3047
OA307_5104 OA307_3047
OA307_5104 OA307_5306
OA307_5104 OA307_4751
OA307_5104 OA307_952
OA307_5104 OA307_1377
OA307_5104 OA307_5030
OA307_5104 OA307_2818
OA307_5104 OA307_528
OA307_5104 OA307_2833
OA307_5104 OA307_224
OA307_5104 OA307_2774
OA307_5104 OA307_2872
OA307_5104 OA307_2488
OA307_5104 OA307_2475
OA307_5104 OA307_3167
OA307_5104 OA307_834
OA307_5104 OA307_5067
OA307_5104 OA307_1169
OA307_5104 OA307_1551
OA307_5104 OA307_4841
OA307_5104 OA307_553
OA307_5104 OA307_3439
OA307_5104 OA307_3906
OA307_5104 OA307_492
OA307_5104 OA307_777
OA307_5104 OA307_5404
OA307_5104 OA307_960
OA307_5104 OA307_3116
OA307_5108 OA307_2102
OA307_5108 OA307_2716
OA307_5108 OA307_4463
OA307_5114 OA307_202
OA307_5114 OA307_415
OA307_5114 OA307_4468
OA307_5114 OA307_4225
OA307_5114 OA307_1142
OA307_5114 OA307_554
OA307_5114 OA307_2734
OA307_5114 OA307_262
OA307_5114 OA307_108
OA307_5114 OA307_940
OA307_5114 OA307_846
OA307_5116 OA307_3495
OA307_5116 OA307_3193
OA307_5116 OA307_125
OA307_5116 OA307_3681
OA307_5116 OA307_2054
OA307_5116 OA307_674
OA307_5116 OA307_891
OA307_5116 OA307_4516
OA307_5116 OA307_2488
OA307_5116 OA307_275
OA307_5116 OA307_834
OA307_5116 OA307_4192
OA307_5116 OA307_3352
OA307_5116 OA307_2497
OA307_5116 OA307_3201
OA307_5116 OA307_1836
OA307_5116 OA307_553
OA307_5116 OA307_5157
OA307_5120 OA307_2879
OA307_5120 OA307_4138
OA307_5120 OA307_4354
OA307_5123 OA307_1337
OA307_5123 OA307_125
OA307_5123 OA307_1609
OA307_5123 OA307_3681
OA307_5123 OA307_1496
OA307_5123 OA307_4516
OA307_5123 OA307_5371
OA307_5123 OA307_1903
OA307_5123 OA307_4946
OA307_5123 OA307_492
OA307_5123 OA307_2610
OA307_5123 OA307_3201
OA307_5123 OA307_4522
OA307_5123 OA307_3656
OA307_5123 OA307_837
OA307_5128 OA307_154
OA307_5128 OA307_3341
OA307_5128 OA307_3419
OA307_5128 OA307_930
OA307_5128 OA307_2796
OA307_5128 OA307_5047
OA307_5128 OA307_3605
OA307_5128 OA307_2728
OA307_5128 OA307_453
OA307_5128 OA307_2124
OA307_5128 OA307_1105
OA307_5128 OA307_3014
OA307_5128 OA307_3108
OA307_5128 OA307_5220
OA307_5128 OA307_2947
OA307_5128 OA307_4934
OA307_5128 OA307_3161
OA307_5128 OA307_1784
OA307_5128 OA307_4327
OA307_5128 OA307_1769
OA307_5128 OA307_1143
OA307_5128 OA307_5289
OA307_5128 OA307_4513
OA307_5128 OA307_2272
OA307_5128 OA307_4258
OA307_5128 OA307_2742
OA307_5128 OA307_1621
OA307_5128 OA307_1380
OA307_5136 OA307_4839
OA307_5142 OA307_5441
OA307_5142 OA307_125
OA307_5142 OA307_3681
OA307_5142 OA307_5153
OA307_5142 OA307_5447
OA307_5142 OA307_3747
OA307_5142 OA307_674
OA307_5142 OA307_3352
OA307_5142 OA307_1384
OA307_5142 OA307_126
OA307_5142 OA307_4289
OA307_5142 OA307_2741
OA307_5142 OA307_1556
OA307_5142 OA307_3201
OA307_5142 OA307_534
OA307_5153 OA307_1384
OA307_5153 OA307_534
OA307_5153 OA307_5142
OA307_5153 OA307_5441
OA307_5153 OA307_1533
OA307_5153 OA307_3747
OA307_5153 OA307_3886
OA307_5153 OA307_3972
OA307_5153 OA307_3579
OA307_5153 OA307_126
OA307_5153 OA307_5279
OA307_5153 OA307_1048
OA307_5153 OA307_4289
OA307_5153 OA307_2741
OA307_5154 OA307_1724
OA307_5155 OA307_3933
OA307_5155 OA307_4907
OA307_5155 OA307_286
OA307_5155 OA307_3922
OA307_5155 OA307_1644
OA307_5155 OA307_231
OA307_5155 OA307_2684
OA307_5155 OA307_5490
OA307_5155 OA307_2352
OA307_5155 OA307_4134
OA307_5155 OA307_4560
OA307_5155 OA307_2250
OA307_5155 OA307_3221
OA307_5155 OA307_4382
OA307_5155 OA307_3875
OA307_5155 OA307_2170
OA307_5155 OA307_4599
OA307_5155 OA307_3601
OA307_5155 OA307_4546
OA307_5155 OA307_2135
OA307_5155 OA307_3230
OA307_5155 OA307_1894
OA307_5156 OA307_5494
OA307_5156 OA307_4437
OA307_5156 OA307_1632
OA307_5156 OA307_1119
OA307_5157 OA307_2872
OA307_5157 OA307_5116
OA307_5157 OA307_3167
OA307_5157 OA307_275
OA307_5157 OA307_2488
OA307_5157 OA307_834
OA307_5157 OA307_5067
OA307_5157 OA307_4192
OA307_5157 OA307_952
OA307_5157 OA307_3193
OA307_5157 OA307_5306
OA307_5157 OA307_3047
OA307_5157 OA307_125
OA307_5157 OA307_224
OA307_5157 OA307_528
OA307_5157 OA307_891
OA307_5157 OA307_2774
OA307_5157 OA307_1169
OA307_5157 OA307_777
OA307_5157 OA307_3104
OA307_5157 OA307_3201
OA307_5157 OA307_553
OA307_5157 OA307_307
OA307_5157 OA307_1551
OA307_5157 OA307_4516
OA307_5157 OA307_5030
OA307_5157 OA307_2054
OA307_5157 OA307_3681
OA307_5157 OA307_3495
OA307_5157 OA307_2497
OA307_5157 OA307_960
OA307_5157 OA307_3116
OA307_5157 OA307_5404
OA307_5157 OA307_1836
OA307_5164 OA307_4035
OA307_5164 OA307_1353
OA307_5164 OA307_2425
OA307_5164 OA307_3078
OA307_5164 OA307_751
OA307_5164 OA307_3035
OA307_5164 OA307_351
OA307_5164 OA307_5272
OA307_5170 OA307_230
OA307_5178 OA307_2182
OA307_5178 OA307_1878
OA307_5178 OA307_4738
OA307_5178 OA307_5297
OA307_5182 OA307_1720
OA307_5182 OA307_3611
OA307_5182 OA307_4025
OA307_5182 OA307_3713
OA307_5185 OA307_2486
OA307_5186 OA307_369
OA307_5186 OA307_1475
OA307_5193 OA307_3107
OA307_5193 OA307_918
OA307_5195 OA307_4558
OA307_5195 OA307_1257
OA307_5195 OA307_677
OA307_5196 OA307_2998
OA307_5196 OA307_1916
OA307_5196 OA307_2033
OA307_5196 OA307_4080
OA307_5196 OA307_1371
OA307_5196 OA307_2150
OA307_5199 OA307_478
OA307_5199 OA307_5285
OA307_5199 OA307_677
OA307_5199 OA307_3841
OA307_5199 OA307_4639
OA307_5199 OA307_5485
OA307_5199 OA307_4676
OA307_5199 OA307_1842
OA307_5199 OA307_522
OA307_5199 OA307_449
OA307_5199 OA307_2182
OA307_5199 OA307_2029
OA307_5199 OA307_4232
OA307_5199 OA307_1805
OA307_5199 OA307_5457
OA307_5199 OA307_5384
OA307_5199 OA307_2773
OA307_5199 OA307_1034
OA307_5199 OA307_2181
OA307_5199 OA307_615
OA307_5199 OA307_2258
OA307_5199 OA307_4486
OA307_5199 OA307_4333
OA307_5199 OA307_1862
OA307_5199 OA307_1472
OA307_5199 OA307_965
OA307_5199 OA307_2680
OA307_520 OA307_901
OA307_520 OA307_887
OA307_520 OA307_1160
OA307_5201 OA307_2330
OA307_5201 OA307_399
OA307_5201 OA307_2220
OA307_5201 OA307_1162
OA307_5201 OA307_972
OA307_5201 OA307_687
OA307_5201 OA307_2318
OA307_5206 OA307_705
OA307_5206 OA307_4133
OA307_5217 OA307_2042
OA307_5217 OA307_541
OA307_5217 OA307_453
OA307_5217 OA307_1607
OA307_522 OA307_4187
OA307_522 OA307_449
OA307_522 OA307_1157
OA307_522 OA307_2182
OA307_522 OA307_5457
OA307_522 OA307_5199
OA307_522 OA307_2680
OA307_522 OA307_2761
OA307_522 OA307_1862
OA307_522 OA307_5384
OA307_522 OA307_478
OA307_522 OA307_4676
OA307_522 OA307_1482
OA307_522 OA307_1231
OA307_522 OA307_4486
OA307_522 OA307_4333
OA307_522 OA307_1816
OA307_5220 OA307_5289
OA307_5220 OA307_154
OA307_5220 OA307_3419
OA307_5220 OA307_930
OA307_5220 OA307_3341
OA307_5220 OA307_1769
OA307_5220 OA307_4934
OA307_5220 OA307_2947
OA307_5220 OA307_5047
OA307_5220 OA307_2796
OA307_5220 OA307_3605
OA307_5220 OA307_3161
OA307_5220 OA307_2728
OA307_5220 OA307_1784
OA307_5220 OA307_5128
OA307_5220 OA307_1143
OA307_5220 OA307_4327
OA307_5220 OA307_453
OA307_5220 OA307_2124
OA307_5220 OA307_4513
OA307_5220 OA307_1105
OA307_5220 OA307_2272
OA307_5220 OA307_4258
OA307_5220 OA307_1621
OA307_5220 OA307_3108
OA307_5220 OA307_2742
OA307_5220 OA307_3014
OA307_5220 OA307_1380
OA307_5222 OA307_2782
OA307_5222 OA307_354
OA307_5222 OA307_1028
OA307_5222 OA307_1776
OA307_5222 OA307_950
